;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;209333159;59660326;yiwancibeishang;1;1529133834000;180
0;3511615;4473652;Gen G CoreJJ;3008;1529147973000;112
0;3454455;4501290;cyeol;1445;1529057145000;160
0;6871165;9810634;NekoL;1114;1529024865000;102
0;207354982;43111655;KZ Cuzz;3;1529149327000;92
0;200670975;12952008;강태공고추;3176;1529136860000;159
0;204613894;28862717;MVP ADD;1211;1529108427000;77
0;3494294;4542720;PandaTV51654;1665;1529110943000;69
0;209063179;56931329;tjudlsawqz;3167;1529150332000;70
0;204152129;26592645;Hichael Dackson;3205;1528800776000;89
0;204333883;27971322;KZ Peanut;1439;1529140902000;113
0;209070922;56951349;댕 체;3225;1529150579000;126
0;209283868;58960292;TT 보배;7;1529138229000;117
0;208533470;53250371;Afreeca Ruby;3168;1529149914000;110
0;209084978;57330154;엽북이;3333;1529014376000;88
0;208425845;51951264;와노쿠니 쇼군;0;1529128092000;98
0;1503672;2006507;LoveRaccoonLove;685;1528941776000;114
0;203870735;25260179;GabrielCRO;1445;1529024309000;120
0;203553813;23980376;GIorie;7;1529064499000;92
0;203073673;22611767;SKT T1 Le0;982;1528922386000;109
0;880562;1323757;의 주;1633;1529142222000;133
0;210412595;68491462;유노유키;3294;1528931667000;58
0;210167931;66840149;으차으차하;552;1529049863000;86
0;202522473;19524471;ke ai jiao;3496;1529122398000;48
0;204655734;29341237;WNS Fate;3023;1529144824000;96
0;3440481;4460427;Hide on bush;6;1529018713000;124
0;208116698;49900667;Akiyam2;3150;1529149914000;95
0;209597990;62350588;N1etonoShana;1438;1529131926000;84
0;204245747;27061092;이도류;9;1529065495000;109
0;206321273;37951232;MeiTian Kun;982;1529143206000;94
0;203609312;23962092;타인은 지옥이다1;1634;1529138753000;180
0;5482776;7895259;SKT T1 Bang;1625;1528976418000;92
0;210168129;66820148;go to California;4;1529150332000;64
0;4586738;5802440;칼과 창 방패;939;1529144642000;121
0;207884486;48040865;하얼빈의쟝첸이야;3294;1529143204000;60
0;208120798;50080859;htebaziIE;2077;1529138365000;90
0;207309342;43370209;See u AG;1603;1528749819000;64
0;209274483;58860222; hf ghkyu;1670;1529113232000;64
0;8027026;22033662;SKT T1 Pirean;27;1529134099000;145
0;1890305;2481136;Jin Air SoHwan;7;1529147653000;159
0;7024597;10134453;HaruTya1226;3523;1529141296000;132
0;206107682;36250290;KT Ucal;3328;1529140678000;77
0;200578193;12600476;프제짱;6;1529142733000;111
0;210170457;66690330;greed3;3328;1529139872000;94
0;377501;1180166;좋은날;3328;1529140902000;79
0;208684744;54892079;ZIBISUP;3494;1528882968000;84
0;203780321;24910546;Afreeca Jelly;23;1529149914000;113
0;3706811;4673576;뉴트 주니어;3221;1529134980000;82
0;202561023;19615477;Seroum;1149;1529137409000;88
0;209283927;58910718;Albus Dumbleluo;1665;1529150231000;183
0;5824372;8550920;아이타이;1625;1529146307000;175
0;206501884;38710450;출애굽기15장27절;3382;1529149327000;65
0;210168045;66840154;초면인데친한척함;939;1528614937000;77
0;210168151;66830152;학식먹을나이;6;1529148770000;54
0;202784392;21320363;llllllllIIllll;3369;1529150332000;72
0;210476118;69110589;엽북e;3333;1529149914000;59
0;203921694;25301734;HLE Kuzan;1105;1529131926000;109
0;209173070;57541180;MADKlNG;3455;1529061330000;111
0;266599;3695029;real gankster;3382;1529128092000;109
0;209161524;57730822;lbkgnfkgng;4;1529111199000;74
0;202937359;22071749;KT DEFT;3369;1528886179000;52
0;3386550;4252326;귀여운 나무인간;1151;1529140678000;112
0;2881442;3649533;커피물조절장인;1445;1528980496000;152
0;210296071;67390959;ceIlceIl;26;1528780282000;51
0;207443723;43920725;호잇이;1439;1529148770000;121
0;209785752;64250795;Karsa fans;939;1529135259000;126
0;209685625;63050591;Jin Air Nova;3186;1529062661000;81
0;209831733;64520617;간 츠;907;1528808733000;101
0;206944308;41790768;먹는게즐거워;1116;1529109506000;111
0;205914660;35490390;bully bully;1664;1528867034000;115
0;203492844;23524883;마산가자;2074;1529147653000;115
0;1410285;1990503;baramgaebi;3;1528891993000;100
0;202103602;19590512;WNS WooFe;3354;1529128561000;111
0;200933520;13931178;가나라마아바;20;1528888251000;54
0;2474930;3149868;단군의청춘부재;982;1529142222000;94
0;209899057;65710258;난 질수없다;3222;1528971407000;69
0;204098604;26421732;Lehends;3228;1529101626000;88
0;2335652;3084278;구린내가심하구나;3008;1529138229000;134
0;4286691;5187941;4seidon;3233;1529052070000;80
0;210567903;71150224;thgink9;1227;1529149914000;48
0;2807164;3633510;1427538696835724;3496;1529100771000;45
0;210426282;68680307;빙 돌아 튕겨서;3478;1529146740000;62
0;210082154;66371904;Woo Xiang 2;7;1529134099000;65
0;204024521;26101623;aceerfa;743;1529147750000;75
0;210515107;69670582;Mark Time;11;1529142420000;59
0;4228175;5235895;JayOnO;1452;1529131332000;168
0;210168020;66810141;강한남자 강덕배;9;1529145920000;92
