;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;202412027;9730774;w1ndzera234;0;1529156878000;55
0;200401944;801178;Chippys;578;1529138346000;60
0;200188386;470295;Navi;982;1529157098000;73
0;200209142;490487;D1O;2093;1529054952000;55
0;200014010;236616;SulNix;2074;1529149667000;107
0;200077282;328401;Oikawa Tooru;1434;1529055558000;126
0;202794897;11501277;EnterKeyRemoved;3270;1529148203000;68
0;200286334;590799;BMR Seb;3287;1529155563000;89
0;201367382;3710963;Ailuna;3442;1529156211000;50
0;200297278;670149;LaughingMan;558;1529093706000;71
0;201584673;4961001;alexxxxxx;28;1529156878000;56
0;202404099;9660178;PurpleLamaGamer;3229;1529140764000;107
0;202762624;11370125;No Talent Player;7;1529055825000;49
0;200114600;357041;Incursio;3150;1529113244000;120
0;201598061;4973029;HENRYJWATERNOOSE;3442;1529163878000;55
0;200159482;445723;Hotchelli;516;1528737474000;91
0;200705590;1394873;MR FAT PIG;2093;1529163411000;140
0;200216303;494121;ry0ma;775;1528863381000;45
0;202133863;7891163;AC HatsuyukiYumi;1387;1529145957000;48
0;201837523;5935237;Gon123;3175;1529038488000;73
0;202614161;10951949;LilPump;3186;1529139533000;48
0;202571582;10811838;Babo Beongsin JH;22;1529041478000;61
0;202267456;8610762;clairo ;1482;1528718346000;50
0;200162839;437165;Azus;1633;1529062634000;118
0;200001972;230726;BioPanther;3155;1529129716000;116
0;201195790;3310720;Piggie;1114;1529068515000;72
0;200059544;299446;Sam;551;1529141695000;112
0;200214630;493127;Eyla;1625;1529060904000;97
0;200156744;444311;SSG Decoy ;2076;1529154349000;71
0;202466468;10061365;EMP Chazz;16;1529152342000;62
0;200196041;473922;Phantiksˉ;982;1528891964000;47
0;202038203;7130976;Animosityxx;3522;1529060222000;126
0;200021445;280161;Mayura;19;1529162289000;114
0;201593753;4962426;Plummet;641;1529140579000;86
0;202467931;10061504;HTC GuaPi;3480;1529149106000;120
0;200020455;240105;Cane Me Daddy;605;1528888734000;54
0;202236816;8521226;Dream111;3382;1529145957000;72
0;201011179;2572199;41095;22;1529173472000;84
0;200726401;1440378;LoneIy;3352;1529115310000;85
0;1944616475937376;12220760;Richard Soup;1596;1528613935000;43
0;1945364267454208;12190942;MMM REMIND;22;1529139533000;44
0;202762914;11350137;Lakiaro;23;1529140579000;48
0;200376958;724526;WÆN;3494;1529141695000;64
0;200289536;601923;INT Haeri;3496;1529148891000;120
0;200227560;508906;Plutó;3288;1529042839000;85
0;201903529;6261249;remember when;914;1529063900000;72
0;202762815;11370134;amok;3368;1529121994000;46
0;200239303;563169;BMR Rosey;3496;1528886402000;64
0;200181206;456280;Terrath;1018;1529143032000;102
0;202855128;11860960;trash canister ;3442;1529136646000;69
0;200230809;510102;obito1;1301;1529131897000;72
0;200055382;297478;weixin s5683169;3150;1529154349000;71
0;200643930;1332943;Panda ouo;3155;1529128065000;74
0;200340090;693842;Played;937;1529170184000;71
0;200373718;713688;Emphasis;1454;1528986775000;74
0;200158456;445071;mattyg33;3287;1529148155000;130
0;200048800;303763;chf rockstar;23;1529161490000;77
0;200176413;464106;Magic McDull;3369;1528848979000;125
0;200076005;317688;Big Brain Wil;503;1529078762000;89
0;200085723;342457;Gbay99;3352;1529134826000;111
0;201773265;5741616;Msituay;7;1529055825000;54
0;200302937;631376;AV Jayke;1478;1529154761000;77
