;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;46642159;31929876;Arceesenpie;776;1529141743000;61
0;201855715;39040566;GGS Matt;3268;1529132941000;85
0;49398962;34925733;CG Solo;543;1529172862000;82
0;245650286;93269094;Potluck;1367;1529129949000;70
0;34736898;21371454;ScrubNoob;1588;1528959159000;116
0;238107736;87119170;OpTic Arrow;18;1529126032000;84
0;230975554;71860010;Boris Oppa;3008;1529035129000;79
0;244268815;91507933;758ˉ;7;1529105508000;67
0;28359;1496;Valkrin;533;1529109186000;65
0;204630534;41786897;Kurumx;3379;1529126163000;78
0;34361058;21103810;BendyAndy;3440;1529043330000;92
0;49830899;35409134;Srkenji;556;1529131667000;114
0;241186843;89599264;D9 Grelly;3020;1529172862000;114
0;1957554315782944;96629156;a wood;4;1529128078000;38
0;36154943;22403576;Pants are Dragon;1456;1529134603000;107
0;29512;2648;Pobelter;3440;1529174493000;89
0;41531765;26851284;PainlessM;1381;1529031562000;97
0;34389376;21124626;Rikara;3022;1529103117000;127
0;210143336;47401142;Soulmario;3231;1529171288000;178
0;32359704;19665819;Duocek;532;1529103117000;96
0;246168281;93731255;dsazfxgchn;5;1529024669000;48
0;38112158;23907257;Janna Mechanics;1114;1529170254000;83
0;49565990;35092858;Challenger Eoba;7;1529056731000;57
0;37572051;23476283;EricZYang;588;1529174575000;176
0;47627229;32683839;Sean Twitch God;13;1529121425000;92
0;229194346;68469257;Azures;1665;1529045642000;112
0;236739906;83339118;sks Tmfprl;3264;1528769966000;60
0;39280199;24823450;Viel Glück;775;1529077493000;66
0;238226639;87330006;Yusuiˉ;3103;1529118169000;68
0;200465862;37481045;insanityxxx;3151;1529138136000;158
0;39641341;25108893;CaptainShrimps;513;1529154674000;89
0;243554303;91419120;TSM Zven;7;1529136126000;99
0;34486740;21193669;Hakuho;539;1529127324000;87
0;47984776;33239179;ZeyzaI;3379;1528770940000;58
