;accountId;id;name;profileIconId;puuid;revisionDate;summonerLevel
0;yA97u9uFcyeLXHDupKi-m96VUVmqilc04qEgAi_jKjkMGvY;o4qHgOqbbGtvDLfKytQy-NmbqU8M399foL3Rj6AM70UWWxA;PNG vinnyviber;4086;Dm3UA6sr188LzI4qg6LCkC3gHm_1GpBNaaN3quw0yY2yAZPprUa-pQRWEfZsIJdha-LcREkGTLgkvg;1558751845000;184
0;vpO4sJklgvR5s9CcIFFvbsr0hHHzd_7OQwwBmdVYe8Z21aU;jg1J-st8XEWhLehLuU9XtP3Qm8qgomTH2083tqztRh8Pk0M;Caüse;1114;tjsEojDhQQMGp9UW2xWuyBTSMlGgAMlzFGddHcf7Sp19x_spEf_3QWpCmXBBriD8qiJUmYOSnGVsVA;1558908400000;261
0;jdyWWaHlE_0N9nrJv8daibXyuYiC1REsl4wV3TR9Sck-I1s;Sgdfk_97GsO7WWKq2Ko2UOJvgbTZIb_u8Lst-nhN4dfJxg;SmaII;588;MSGjDzPXQTmmaQRluJlLU0QfnD9SoCHaeQDArzT7_zRaeELZVLAbpLFZWXzh8kW7r0UjmjC2fIBgyw;1558976187000;310
0;v_y2le21H7LglVGa-mVCHP6QVMpbARteFJjTWETv1Gmz2T8;CdkMhe-2vxVr8tA3qz6sfQewEhKvW5Jpm3Bt8sL7Co5hCg;Mattsz;3795;jb6XWoWeuWTbg94tKX01SkcNPg-Upeu505g8KZq98NPR1jP9SN1VKdMs3hBfJGUu7llGB2SDP_AnUA;1558967340000;289
0;0g2ZZE2kcrv-A-yDiDQc16uCiHfeEm7y80XwrIcSrkxF47c;oZtr3DDevJs4DCRV3iwD3RDjIlUU51liUH1wfLWOrEp4Uw;FluffyCake;4107;igCn0jP7svFG6lMxx3qKGulP9OPF03LSFsxsYRakkmBF6N9F8_0KDa6WEY7yE3Y4CkXOcLH438VZCQ;1558989692000;208
0;9t160DIxw5BZd6xrtbX4Ha9iOVbLxASyykmc7MJSRPqJ9R1u9L-2F1Pj;T17M807KNFToFW3suHzKr3SeUnaSUE7WL0PkTjm8Y3n0r0A;CbTv Luuukz;1211;oaRV1pKFnrgPvBu9HrEScRY-aJw_MiGa5RqtLIBxwQfAeiP6EeRxMjrairVJFcTAWFbL3hOtfkDCkw;1558976787000;51
0;BCgA6r7F-Cw3U7sORyTb6e35yuRW2Io_4ZZh_8dJ49sBMKw;-YzDm89YuGNSeh1Y10H3YgHHdWitnQInveVwrGDIP2DzyA;Marta GoIpista ;4022;njsz4iz1ATp96KU8pwgniD3axaotXGZXAJzYc6pTRrqaxc7CWMbS9h0TND5e3ZJqC7dAsO-5aKuiaQ;1558876013000;345
0;YsXsSo5ufG_CkN0mCgMIIFKB13-dNByhJXHBZY5w-E39iMw;XTxkw4SWLAXdlElkruoeTPxWjC5b-9bdHUvZmcWm3H-ltuE;What if I fail;1513;ffiU0d61-VCRUdFpJCPXkLrBqay3ZpkSCBB_IM2jrUeF2TjEhQxBB5-RAcczOJrhwnmQ0aRAM85JMQ;1558943321000;45
0;dhcpApqnkt3DAII5viYXKP8JSSDnrKDMLj_iUMoqEy0gRh4;X6TsamsLOAhL09Cqu394Goow67sL4OLOkMuPmi4BOA4rVg;buty1;930;za-7kdK4F6DNdrU0DFmiooKPrMzn7ElnA03MtLnfBdiw8Sr-hSmJFgOHSU34hZuSrIuQOBhrrCUT_g;1558941249000;100
0;_RHULsC-ITnAiJcsY9VyWP3LFT8am5SLF1H2YqsFuL-h;-N2Wc9ZlTSZKLi14bZt2xjSVZ58cJkwwd3DMNyNd5La5EQ;cute;4103;4obp6aD1joE4W_BwqiS-1J7cJ8CsM6bhwXOKuLrOHL4cEwtFQZqPr3wr5u3MtkNyUULLD6NEKIc-SQ;1558977741000;190
0;543YWmTeeK_5efK--uK2_6uGw8zSe-UXgC6W-1YKX0kU-3U;C4Zwfr_zTuUggGbgjOwsV6TlCzGt2bIBrLAcRnU_bh8hog;Dondeiza;4086;0BFQmG4irPFhsF8lM6fCqIZ36bRPPohNGyMRS585XRBLwf0mOMwEqHNCZso6bm1KHf2pbNJhgf5QGw;1558974296000;144
0;BuUqEWeMu9njQtoPxJI841cZhFh1NDITC8ORk0h6S1w;vhLSb3_VX_FJelPfU9h_7AtpcEVP7L2yRmSGRNzMoYUIMw;Gootera;3464;FDdk00h0MB7WpCF4vwU3eSbu6MkKBB--NozATfeBO5h12b6lAarjgBoab4KFuRtN2k58PyTClhrDUw;1558867041000;281
0;pBseUnCOFGPIQdXid87uZ3jmevq_F9XTRLrU_pBtw17e;xN5Gg8byoDocRBzk6G8yuGhuTV0A07utsyNL5NjuOo-WQQ;FIORA MECHANICS;553;jbCS09EgaKi1IaxaCSz18D2eSLm9wDbArUM2kMABBlLF-OSloGbpDDZa8q3d4rhFMfSfcacCF-_3_g;1558703865000;128
0;Qr1eI4pFv4HfRToB76Fw4q6Rz1VnWTkYv0LXuc0oXK0oXqc;klgOQmPY933vX_DH5p7SPZCsOf-wbIyNtjRugiG0A9su8g;Cure for Society;4090;0_MIZ4BggBG9gBm-4mpnDeY0FObuMu-pTuZVHvkYZ5heGNGQnNBxwZAupJI9MSQq5bEdxrFBpE2NtQ;1558918749000;205
0;5O1whn8OvoCVpQHLFm3wIvi7VqstUS-Eccdhg7dYHZ0yjjc;PHk1iuzDpOxgFBT_ykEAxxqMMmXagEvfv8HhrutEhNrjAw;marceline fanboy;1301;sOGCR3qhnKpWEYHUWK_CUVHBT7S4tYNW_ZxTPQkD8FOwa9c0bmZ7tD_2QuKP_WHuJ0c9v0p1I2U89g;1558928807000;208
0;kgP1R7fA9Y3Gx1vNJSVXK8zteEFwQqiACAdIoE7BPR4;DnxUmJo1Jad_nvEo758PD-RUflEv7tY7O4O379OBWnTs;Urs;16;laTFu9JjGlVS0k8MqV3PEs3nB9_vmYO8rtreAK-M-9rcSPDEqnzOemKJil9D97uH7qeeWjccV5qHjg;1558950318000;205
0;f4xag5ZhETVWHd8H9vEkT1VInee_O59E63pmMTcNIE0HJ_8;zzCbXUTJUer9_puZA4NlxOorq3KCGCYXB5Tc9FuTLTKUqw;Mustafár;654;9YdD220NpOECxgStQ0QA8HduMeWs7jFv3E-coSQvAa660B8-QQFNJvL8VuS8yY8XFdnEizWk1KUMdg;1558984463000;203
0;zcVpqLwB5g8hueUy_Q2DrmT22wUlsgtSOdqAALMplMNq7L0;nFUJ0-YwZ40wHuM5CqAwGahc9uu0XkbpkvQZ_5yX2Bw2FQ;cz1n;3553;407YGwawNtRrbYKqjgZCdPHT4t3QxJxG3MWxfCBo-W4SfqqQYAnS9x_hRbbAKMqGTfRJTtm4vARPPQ;1558893243000;162
0;cfc5RzNTn5Trt58W2XZknYWfctbugTR2ZcEcXrTtgn5AQaQ;qWlKEvt4DCJcdvY-aNXeYxMbh1jFrCx16yDKalSZHpAXBw;Thimagro O Cria;3230;pyaRRyrsw41AptD9Ni3Lb2PJYbKEg67A9idUdTbr0iMo0YNkx4MFNVnUCkz_D8TwGLk8lq4oUKiPuw;1558886394000;87
0;cQXMuI2V-UJdOWOvFZ5fmmaBap6d0TqwD1r3YQGKOXvSua4;QTi8XQpXp1RvH8r7S0h7F_fddA_wUxcYcMTXb-SNhZ4Nww;WillzeraHH;3385;FmoZNSnohC2zSInAtCy-ieBTse089X0xQkcVN3dNWrqIxku5bo5A6RL79Dlm_Cq8AAN2hXyECsjVWA;1558989009000;177
0;KjPt9xpabunlowlQDMklXu8eSRi2wMtkqZMMEoOILFJO9pw;7QJaRiQ_GxK3EYVpmc2BJetlbYaFUFA1rkx2LbAnqTsr-A;mas que desgraça;1212;ydZebvnrXmSZCEaIS2MAq5nsNFD3kV0xfNtSuZGMQne0q9j7HaEsPbDBLth93JFZmcKRfu1mvXdabw;1558989818000;248
0;dgHazgJCbneP-mbO3ULVQaLZJjhvi0a44ZtBjdIHB3qjXB8;U2TXCl1eYSZVtx7wY125MKILzFI1HJ6LxkPtnsVtyKbO4A;Davi 321;4022;Xp6Fk6KHo5c_Quegjw8QTU21dm5eMNTgy5ZYdd682pU750JWUfJ04OkNyP5G9sQft83tYzfuU8_aTg;1558960932000;72
0;QNiMMHbFcHjM6LQmVWVdwi4OvJStENwLIgSNnwxKst6OjXI;PAKz5P_ZlASIenZv-gJpLTW5lFbGgpbQf7OsGdoYyZXD-gI;scary2;3886;6UQws9ZzuMcwcRw_3W82UznmSU0sGzlKHZBtZVM2ZwEhZlPZnADSKv7c2W1KA2Z1Myt58ANfVjwFmw;1558990691000;274
0;RyY4Rio6WxnBodaj4AQLqnIiYUVvu_o96zrjDflpyg1ZypA;c7Bu_JKsriZzVmNPpvLkuOaTNgAgQt5skwQhKBkzqKqrb2Y;Kingen;3790;raubsDLvcFcDXhQCoXTMWQQHKU9F29cWotvdvwZJmu4tlNl9QbPkF7xkZ5slcutFOMVowpETyDFGeQ;1558985583000;250
0;PaX04f2EaPS_g0S84tP-YkrqBvRbChzRI2sk34I005u2U4CL1Yoz4vFc;lNjSsIlC_MonBTP8XRMfFhjNt564dPCZiRk65uxxMGKI6Bo;Fang Mu;4088;lyL_97NTJVqQo0BgZQe4cXsQLJGkETwBmfzXLZBRRWbCDUkHYb5uWySmk4JAeZF12nNzGfH8odhi3Q;1558987633000;67
0;etiv_5xiIzD0HPp5-0Y6Vw4ocwEJZvHePvvduu6qj54;W1uNGNgfdtSzt--oQWukQKtoZ6RrB3_TsBZn2RuJXsFs;CAMINHA0;965;Jby-GeyPdCf2PeLHVm4whT7BgPVH-4Jaf2egWD93sq7pKbGDCeeBxarisV4tgRKDuDFLLrm8n7vFNQ;1558979510000;188
0;ZkzQSfHKnXc16BihnmXhK5qyqC5Cwwzn3QzZwyVQMUQu7l8;tl2-gleU-_BH4UsMF7XrouUV8vFP7SaZDupI9xd1B3A3oA;problematemdono;3799;pRCREhyEvJGcpxhfm-rswvVBrmFKfYr6TUU1jaoRUVofvXUmMYRYrcQAxye_0122KgWOCIBe9iR8gQ;1558807451000;158
0;kLBBti4GeV-rBH1t8hoF63qztiRNH6hzCMAMRgskRUy7;CdtMOT2sWj2PSH4XovcrS0GiBBHoMagg-NqlL8mIQuTxGg;Inflict;1297;j8RldgjsI8TfmY1DG5YHP8vVsumoNAYkJkktHlXJWEWOE08tDBXKU9JsSiJ7u7iXRvIrz5zTRis7IQ;1558650243000;157
0;RPau861vkyooigRZCD9_Lk9yfb1VTz6ClRJWi0atkWc;B8ySWi8PRGNGizvDGBgLBBANnn4YNVqfYOXUDBfPy2my;Malfeitin;4093;6M6bf91M74CYsgDzEyaV4ePZ87H3BckvyOceYjxPCkkmcZuevehJGXIBvwH2SmC-bw99zWrfOviaBw;1558972163000;322
0;0V__Tw3Boc6FScMk_WVKpit02y2elD0YaGgVAwSAllJBVCY;UfuEaHE8TgWKuLlvgU1euW8lH5TAo-uX94DR4aROKouATA;kaquita;6;ucAP5JCDb1rcovHG0HMVHVO7jUpVztrMeIC0b9Tg5BVE39Vr3OPLtk6r7d_DQrpHC_yIhAsJ3FMgmg;1558958431000;155
0;lpiaoQTJJCdsZnspKViHkIYrTSb_OMYMIVq26ZaZhLev;pFJulHvJ1IINnrvw_T5lj0ar6fdd7QXDfyGKb9ab6oYwaw;Mihawkx;3014;XnQ06w624AkcXIuM-ZZAQx8WMuhThKX27AWCYx1wBjOBYLYge7fh_wV6F9maEeDF5gzLLMmRNG88fw;1558976995000;132
0;fzRWr6AkQcKqcFVdTJmSnNNoESPi6QQojgMtDUjf78LP;rLNfjJQ0rNIL2p9gOjMytmvt6bSAS7DEBX4GCKbVvL1I9A;Limites;3502;eZF2hAcGissvXv4pn7vsHnVhYBUHYzBASOUAWhiGxYsOjQXc72VmgcuOyW3YH18HWCMPx-QdyRLXQQ;1558989983000;267
0;VjE4n2m6jeTNcpPV7Xcm44AlqdHsJvb_MSuRSdbSbvg;Ig077FpaDwc6-Hf2Dwj1pPixh3pdlcIrXpqWNkG6kzZp;A New Day;3478;C5-vssYtd_SHNr8rvFOXylSCI08mfN1GQeES3gQ5VG0q_0q2yTWoswS1ilHJaqAfI6jtATrzSg_moA;1558981532000;146
0;kzf7C908e1hGtcVU1QdJ2ZhSU24D0wee-c8Yv8zPzgU;i-z6uZ-M9MyZzMl2q17cNSz74H7vtSvhef0FpRai_exn;exorr;1110;3-xKumDYLnAqWUmfW-op_xzj73NVJMK2qFr4SnN24iUmyRFZ3iRZ4dM0W9_1TNEg-4o8u9EubKWSdg;1558902224000;159
0;HTp8v-eOohoRk__brbA-r4yEWAqbORAO58npkwA4Phw;-q2F6sTeAHmu7yMBabiPjocMKeOVTDXe75b_yaLSGqnI;krTz is Back;3478;wMHL1ccrVOk4Tzv1rAbKIRWSkIgO1-h249hkHuLj4Xmaak2F7SvfnjMGZ_hiGBoAUchRhanv9K42KQ;1558984115000;165
0;lOjQvx7jKzXukg3r1xla-mGXtCAawlfPTjpfRb0UwB8;ObA3NhZWEMVquu3xMDmVW_FkRH-WBu1nTpF3pv2Q-w5V;Lynter;3478;5VbSPpy_Ie3b8SSgHx0HdVigDy3ttHO7gMXxzOSaiKwGxnjpoe54w0IlHr_Q5HALm2zpx8hDogIJwA;1558956001000;199
0;VwBMPGboDtnFb8qXXVIP3gfvj8SH-Iow4HreG1XUpi8;Vt8v1HRkqbDylrs5b9gRfs8YtA-02583f020za3WqxcB;Cezz;3859;nRXkU8GNCSqYfL3YHWiH7fGi49qP-gdu3rcVln13wz66LGK-PvvSbOzZa0WZZ0ZB8ZaM6t_gTpPxKQ;1558959385000;216
0;8blnBRBUPxKoi1Kyoxm5II_50QHjQ39UjMOBnTyDhVvU;takG_JaMYBekygppxaf_XdxHf5FOGNtv0EAu1XlPE0ZHkA;goku chan;3795;2AwEsf48nO0SX20IqAjR1Xl4q3wXEq8Lmv0nuV8DXEoqGGqFv-23Mj2qsyYj0Jaojt0eOXaUEXUgVQ;1558989782000;191
0;1iY25DRCxzgWBkDf56aOZW8u7WnyV1GkNKesLaytK8A;VHtw7SZ4yiJ_c5C_Dj4bu0lRID8P1bO9GDS_s4EbFZEj;king of bad luck;984;uPXSk-B7P1uThTs3DzrTaAh78rsZZltZAQZ9cZLKim1TM4Z-LMpXvmJCVoUeadQm6UbvmCdIkPTVFw;1558970242000;164
0;kQ6T9uQsFaokMO-pzi5Wd85qtMpUw4aplNjGLDrRrhNG6Ig;n6N-LWaW7eA3-jXLgHczEtlnj_1P98AKoa5wlS33DcjBgjk;0122197;4087;P6mZ2FxNDrfiJ196AEpRfem0Iciujc2NKlImciWy7ZcyCyACSuYwAYsBztJq4rgunz8hlE9I1CqCTg;1558979091000;149
0;4yKqkTAMKfU5fvduYWDEce3tVfnnoqErLyp-XPOAuok_kLA;EKI-mVLsWgwc3DlCQACclRVlTCrMvo6wbF_SVtq8O80JOA;morram todos;4090;lUitCOcs8o7yLTGt_uQIfq4CImC0zt2WTDHJdP9jXGoiRskHxNI9xiWFWdr9fkSAZk9n6n7iEUZ6bg;1558975950000;256
0;0ub7RjPzrK6EpLwfgvG3qbCLw0qarL22UvA3DXGQQOQ;E-_BFRqgOlMkyNsu7kadm1YCWAv5dEHIFGc8vAjYNgBi;HadesEx;3478;7rrHU2H61AofQiRPD-I1u-Ge6pDkpmvGOpicoLztzNpo0MlLbOuvv1BFozU4jKRd995Z6IyRuuvW6g;1558965685000;276
0;c3iyzsPPfWFKnlHL3SB7siuxGJsqw0UG04MWtDnF-T1d;Cp5RjsLcQ6gj1yaIQqMDfw91wv7E2Hwdc9QOXRcbLnj7bw;Riiurs;3873;0ANwxW96ptRG2MHtM1z93Tj__8XvCZcsT_wZhbDrFUL7jvtpQvGHn6noqOnt2XTyaKJ8NJVTF_ho3Q;1558903674000;194
0;cyPflqvhnNyN-YfM6jjQR48ELeIS1N9EdUC_Zb8EHTOLsbs;QZLuGwUytm055FI-kS6TpjV1v3Cdzdc4RSy_fKWWgXLJYIM;Meinezu;4086;u3Hq5_2nO357B5e-RKYOe_Kq7OpSczLrMwxzzwM45KpH8S-61ZPabCdZT1FXxXJA450rKRKL2k95hQ;1558864361000;120
0;b0_N5Rv9gZmnCtE5ciGthoP4rVuWM1-0482NXPnWDP8;UM01XR0cvu6mM3DTuIKFB1Wyhh6MFE5eVqe1YvL2PDHG;inescapable;1625;8bawT3VcXu9WOiNKJ4Xif-E8LIqqPWYgh9tGT_SEl_cpGFGGQbR9pNVDZLvfjf7h_V14zct-ti3J9g;1558980647000;210
0;U8MfOGW5___NbCxF4iLkw7Ln23TuU0str0u-hh8g9QyiPfg;vXUeeFfxgpEu8Eqmh_3Ey3yNRbQ8kJ7Mqdacsi79Qz6TqA;Werhli;4021;rHegVBNcUV4pRO3XzmtYsCyPcxv75aAX9Wj5BmtDweyLSvHCN6Nrq3QfM2Q8b8KvpFUvam3MpK_cGA;1558982607000;166
0;nQmxFSBP3hj3Tr4VpGo8yXWCgoYZ2Rxq10QLQw4ZY_1NfnOKooBq-Dm0;GBKKukxA5sofHrx17plXOOhdHg0wofq3CUwesBVsdQZFL4M;XAXAAXAXXAAXAXXA;26;hhyT7IOZJf5YL5FL_SBcuoZiYYkWBync69X387Rm9IdJmMHPB2I5rPbNqNlQL2epJJtXbtxqcLuVnA;1558971389000;61
0;xuQkGpSt6CY6ZRySwcyIUsdh7gPuiZXVauopVBkxr38;3BloCzWkcyL1b8qvT2mKn5TQ4-pYqQFG5upzzzpRwi-y;Lula Môlusco;3865;e79gAGEZQE9XSFhtaf91jpG1OUolviYhVYY6FQTzIVUC72I9sPWTtoBQiuTHirvWIRtplV-gsU4vnA;1558937709000;196
0;yON03EY5njdiuzCjY-4rf8kb4V4pxXN7RQS5B_ixpiKuQvQ;K02maW3Y2ZLlRPWamRRTwvIx-TMkKBwzxQj9fNb5YGJloA;LiL Val Val;3014;1jOpYKJpp3wJ2wP0qHQeZRcCjtKmFCakO5JS33Icw43j4VAbJXHd7Ywd7Hpk5FVxgBfS1oNLNYxSgA;1558981288000;201
0;f0E1y5MOyn-btyLlxjIKRQhAutv5DQx9qVv5DOwQj9g;0VgTXCGtb8I2Ez5d0fJTIfuQugNWCB5FhB3e75ZWFL7G;maath;4089;VmuxFezAU0jcr5AtZuEy2mMJk14mFh2xxNgobkf6uXgiigQoCIZyR-xe1VElXjmfjSuWluZHQvHbCg;1558988118000;186
0;jxECnYYSnPYvbwnsuE6j1MpBQhQVz9IJfFvxvpqSSXQ;uym1mHJMCDYtVOR5yb6Nwhkl1pqfk-HvEv3ba-94a_4z;WAN7ED;666;HATTZg7ugv0eZLdlwdCQFdfSMoHh_ixNsH8Xzl3XeYyFbc64GcsAt5EEHUUWqTXMe6WECIRGwojXxw;1558970288000;161
0;GsFKqBhrb0lIXjiFESYyU6g8WZ9CSyLuSWaPHX5mRlJrytU;qQAv2jiPzdLlESa1CS2va7jIkvnfI1Oco-THnAqijbMj-A;rewind please;576;epjNc9klGHlTINvEWjHD0IkSX8bPnXfgrmTBTNgqjDj44KLaqSxVlLmq1Wy3DMD18nlIMHgEItKurQ;1558987496000;260
0;ewu_OTsT0co_qXvCyAbP_iR2UyRFDfWJTP4lEcYbnUdUnVs;f5Rosdx8eOzWnqx1bzG2CsmROHZZzdSm_dMl58mtrV_ZPA;Vento;3812;jpn-kvwfQJLipA4uWG54iIW2YM4yIXe57GZvVxNMf4nczomlQohIFYA08pLS9VmI1ODdI3xrbQ3fPA;1558801832000;144
0;_mxIJKQogtPvf8IbKkRob-xdr8saO4ZCaXU45NiTU6xp5Zme5t-Kyhv6;78iXalugJM3FTADShttxvGJ6J3Q1DFRVNFnBC5TOPS5Si4c;26121999;4086;LhQfhYZyO42Q5aEHaIQdvAWnJ0LVYA1_pryZM9RA3_0DBeCofbwv2FUKwApWcBHoOaUsEfizIjesPw;1558977934000;123
0;ogcB0q6LnmjrCdJ-ITyE4OrsJPqZiG-3K5JOXrMvT22P;RKsu7EuE-LC0n1DwJ8kgiev9pWanOiohDbIQ7zb_VUTvjg;CHU DEDO MOLE ;22;sAlL_pPFHMNWO66EZC9kIxxVv6sYaYM2iM39M_LwuIzWZXpp-KVNkdXZ1FB_dwk5yUOPCqcfRi-FJg;1558982716000;142
0;YZdmTy5zU911NyCikBIcAr99t-Iy1yK684eT2LvNubyi_hg;WGAZPwy2uEPlgEINZt0MiOzo0zXv9rhb1egU0G54DJCU2w;Rengarzuca;571;U1FbB5qua2qR0pWHvv6vNaXbG75wl-1PZ89nvyNhuwoxs_WiJX0DkgjVGLnYsCZBiDjORTt6wMusjA;1558987531000;191
0;EoTXSdCBDrb2o8zGQvl21ghQRZvptKd9wiU4baql_tYwyPfrAyl5qpxP;5l9gIdAki8jKDkvNMSKfgdUW4JBWBWJBsfLrNPfwud-I44M;Teamfighting;3898;JUYBD5x-HuPMqWwwn1szZysMBjvTUDJIgDz-RYdxDkbYoD9ozDvxh9oGULqc-eXmKFGAVFjd-2KUGA;1558989478000;47
0;tbVmu07Bd25uMVCIO0vlSa1oV5RUi2LkG_I4uEdZ9uQ;zOfHplDXz4wV5Awk85gsCXB56yJj7QUmMz03LccmYyFG;denial and lie;3005;ewiD027CMqSZiMlQJKt3GnSHKoGbSniTIOcz9zQ5nd3Pf4PD0uQK9OXM--RTEZ1unO9dQWhtzYapJw;1558978154000;250
0;35rWHS2hFtlz4Cv8juhi5aDgiYpYN11ARmh_k19tj31C75k;c7fQHU42PbZmZkkPv7W2XzNaa5m9bWFzIwMUr6o-Cwjo2g;g3x Krow1;4;sNpt8Y9_cNmjt4D9jiAybsPMrGVDk3EhfBy8tMn_C1HIhEa5_35NWuz_YnnLjU_raCNypgsSdbKbsw;1558982188000;133
0;YgZEpRUDfhPYLA4eI8E-Nt3lAJKkkR-e5DWjwRS-Znjd5w0;K15jniE64ZTYNSfPRyQwRawVXh5ArxCZtJzxBvu4mdm8s34;Qifi;3889;WIIXSBm4do3KwW85d958-0ocCv0fpk6KMCkiXvL76TXtedjA3-H0HrHTmG8CxPeysmPlLebnMJnLhQ;1558982634000;132
0;P3y0lvAj8JeiYwoamouVE_ZPkyCLvyYL4ThWMcmS4wuN;9Jf2Ci_c8-7pPxBZNpdgBrRAz-AXCSfhwdu7fKaHXkM4DQ;GordoOtakoNaruto;4086;Cylaw_KdZirvvRWWAtY1Q_xHtkkt71tTusyhhUyOCnwccJGCKafUhccpVGRb3PQFme-aL44Z7Q7Yng;1558896395000;117
