;accountId;id;name;profileIconId;puuid;revisionDate;summonerLevel
0;qJKIDLyWLi21vKWbdJtj3EkPt1hf62s26Aadl_Z7sV0;62EskqyQt-jEEqjNheeDxFsRJK8KWDh1u1VIBldybDMv;Icronic;0;wDNoYjrh2sBuFnWVBirvHDALfM85x4VpgtAA8l7TNoy0RUBngH8ym6E8Q-kQqCiJ25MKVoUCBJkbiQ;1558963888000;115
0;9OEM2HKBy3GKbEWbD0JbjMVQkxx2Wd5oAc0u9WkR9rc-3Q4;ZGy0XsAyKCMP67qY7EvpaXmTORaR8qcFTfY6hXsb9OOYXA;flacaxdlolxd;3478;rqul83VLBiItZyRi0NMfk6CwY0Yu3d1dc9CRDvUh4kdlQoow6QnaN0H1LoSUJGXqgaCJE-8b4JwNvQ;1558423280000;59
0;2Jc5Abpfqdx62qx_7gHPJdiyXghD4k9T0h8ZGQSAskU;utW_Rlk2YPbxcLDrLz4z6NkjIwqhZTOuvM9xO-7uiYED;JellyBearFish;4090;lYfcWlbMntA6Nw0xDEMRBejiR2u-lh6zu3QdZUpS0oQdY68zJIBBApz9ICX5xGuTRON9PcgSXnTQHg;1558913755000;251
0;KvFmaNq7VKH8l7ZqObuqVk96SUiwxTvDYxl42VMbfTxbBf4;_ugwPr0C5nGGwLGtCE1IX6LV5XjzC3n2bvyWZMtsH3QpTQ;ByronDein;4022;5-XN3NyiuYtJTy2fO1EYYj76uFAmace4D_slYBI4INOhfEc9oLO7HXsnfbsUfTTO_OqPxDKWIp5c_Q;1558877357000;259
0;egUW5A7XT-0Px1lfynaYbOSf3I1E4QwwJikQ8d-xrg;UhvCoynGe4i52XjzY68O_M-Uxe6IWeDTsRXJMYUYhqQ;Soukker;3328;MHWpKughCDDPbHOWvfGxrNZwBgufcPqNdkApZD2gggzoKUZFL1LRSDk9I2sqUvpKM6lJsPJZqbhZUA;1558970453000;99
0;7-7PRvIc-m2jsNJFbDANYjMe8VDF0tNzjUmnwSYFuIonxQ0;Kmy9ggUxf8q6PVAVjOEnP1yg8ZWJals7gnLPiIiNpXtsJA;Ásphy;3315;9qekYIohTgt5lDrExwCpwXYQb7wrN79fokiadVXRnGsyHX9I5H-JnLbSz04Zl0PEe46HpWGf4Ql9cg;1558989281000;341
0;EXFXyrydR06yoIJmWWVgxmKB9rnE9Crxo-zBIdQigd8;wl8ZK1HAhwLImwzrDr8tM-HILXKXJkZOxYaQGsep86jL;Ąnøther;3836;Doks96bZd68g8POaLsZF9igT6VdRdDyg-pYwA-KO1xtr8dvDE-Sn12XaASGQidSzrdQ2ZzQclLPzjA;1558985882000;201
0;Ac-Oe-2SA4I5sQG8G3Sn3UH43VkYrYlwGQppDOTc2v0;jPinUI385CsW0HJhjqFjcMSWzz0Rs0GyivR9Zoh1rO9n;TL DoubleCayupa;3913;jy8V9r8YNFitprqRekRhK1jT42znlfJ_4oEAS_7pCsASQHPyE9V4XFBRBbRnaaGb-aAiJkGSnRweFQ;1558989281000;190
0;67TgXOtBbiicZ8VLOhfQkfIb_0RRv2OQSmH3qTsoeN8;B3P__Lbx8dxv0KHZ8q4PUGD2fPbQdRbUIfDeAA9TWy6a;Du wirst sehen;4057;XfKLGBFUVOGAK84_jZK-FMwRh6uW9CSjuvbGxU3rtPuWB23P46gQsyvC_8ywlgQej2VkyU5UW7tlQw;1558961097000;124
0;nfKAOas6_VSw6w3Xrbx2D3L_eWDtTr_dgT6rsM7tIX_BOsQ;Ke-fZmvfDQcMbEcM5xvWPgsh1wl2n-s5K80JlcW-oSvXdQ;StonyKing;4089;aGh2Z68lRtGZvulh0F0NOdsz6hX6s-2L6x9Pr3qFQGHXRudTGF4YYkYe9-xBXxdsQ3rl13q-AsLkLQ;1558866740000;126
0;SROHjMoO2JejLIa3yvyOwbJfB3GbfE_vE-WBC-zqGkqfozU;5Fx4JE1a-tOaHV7-GGkUvtxKtCig_-AFHNjMtYEpl_itmw;Ayamatta bushi;3151;uldL6uLfAS1Cj_aWYCCq2AJZGo-oVaEOBhbhdMwwgd_yR-JRK-xQd1_0GpdCaUAWdgB8d6AQxEQx9Q;1558960458000;199
0;VC_LtWHCAfiuMfcdBbjttu4d78SvURJg8nKScS1_WDVmuuo;LmGhWAiezXEPxNadSw5A0z88OoO5YjrMZzjFGP1DFEud6GM;Shortick;4088;gZs2F1SNWzfJNfUqWRK8ZHSiTKW2Uoe19opKsjvTP5NuXo6vQaXWbJab8PWTopUjZ0KjoORymICpmw;1558913237000;136
0;YZqqMhqumh40BqtgdLT_nHkL-MShvBsmg9yf7XU2lseBypI;TAFnmgO3HBYud0IUy49MTz3o_NTcb2n5xnNs-E0NssH2FQ;Jagger ü;1457;NYFza7mHeGuWA94WPLX_-Pj6oldKed3E4W_Q61uzKYRip_hV_FZIe2JI5z21Nm9PWrNX1i9PV3bEaQ;1558976666000;296
0;xDNAACuKYahD3hEOSpyKHuMpzStpXBLAEWPYqPXKW_c;K6qrAeptOidi1dyE2fj2ZsN3ihH57bUuZ6V1eXwjK-l3;Rámpage;4101;9RuuuVhhr9fXq5qcIW3Lh_bd7EZMokABNp213RcBbaGACUH_KXT7KFVpapb272MWRS0LvXTzyg8exg;1558989772000;328
0;Tf8p0TvWrY3OXR8V_DtbZ2kvE2e9UiK3TqCnblKXcA;mpdxOKk5vSbIrAMnf7q5l9P80O316D2cUmaAQB4XSoY;Garras El Jefe;932;6tilXjCXDguup1hEoXUhRN0bhGKbzEW9clqe_Z2Gwqs6EYKU8O5Q4unxyPfAMmmSQ2XA5r-4_NYFKA;1558990468000;179
0;NYEH_CmGwE7L6Oh5xw_JbKiJoSr8POoTEFQp4s0qTQ;CzzHjgwy7uP8DxUSCIKz1r4VJNKcMXvlQcwuRc_71w0;ZhoridZ;1110;4Mpl9BGeKMcnuc9cBeNLVWv3VXWgnM3QSdl9i8jW1RBnJAjjYZrmQEbqQqqgPv7TxoQRMmcm-6PNyw;1558990641000;208
0;R1_mW2gAkJsGeezTA1vpIdtW5gdigDiuKsiJV19R3kc;ND7b2wa59zWWTLEAqiMjAiIKlTWNwAhJYxIPAPxh_4F3;Mir0ku;4031;zPQNT-EHKmeuchKdd82LSJqrG5VrqxDltllNybmNGDlr6RdBLbFk2GarUS2SzBMajiQNL_zszFgRHQ;1558990471000;122
0;jwRHQLOkh_rc8EAhXcjwCzhBE0GwalLWD9xb5_sZOMY;OdDWMEjj0lfDv-fV6Tf9M-5woRr0DWkNbQbcbHLsw2rE;ØžneiX;2;SMgrRsnXDZcCXyCyI0mH2--lxn4fOcj_q4r8-lBJKCcpyD2-NN097rqS6uRNhFQQpRS7Ou9zleJFXA;1558965881000;179
0;wIW3_e9NbBGt031r_K5hUc9ob_fI4r2ejcOVXLKQhXFvakc;QEytUT6lIjfzN14npZ7CuTRSLRNq0zYj6cpbog5Wq1ikag;Pøri;1665;HzuqpnOY7npKzLEiBQg-eiYjyxj4zzIAnYlOb4IH-TpL3Rjk8cyGOnrHK5u21-CyY4btcVtPhdtF-g;1558989862000;118
0;qu9veMvwJyIZFA0CL5XFWzoOTkPDS0RWbYKaYg2cVJo;HqRfPd9gj2tRcrKg7JwsJAiYieXUTENdTGuLxh2VUEnf;BACK TO RANK 1;3812;kqJOpr2h_woDhKFZC6qrX82zP8Uus672bOwMRig_VE-iE1-8g9fv2OYZIaf5SuI2mHkk20MYApNvlg;1558887472000;190
0;UKOgqsTfRtC-e0N1sdKpWQsMV-fQ_iso1p8Qz0k90Q;4Gh9uEEMRf1odra2jhoM7OaAP66-MhNhVTWhlkdAVf8;ForFunPlayer;3898;5FKuPwMS0t5Uxej1VJS7M5um3txwPNZovC41B231UnU1KnQJ2RiNAbnlvKZHydVU3bJeq8Mi8pTdOA;1558897948000;193
0;_dV_q-6j5OmyMGEh3fR-Q5Bi1Jy-NSLH_CvPlcmLrg;j8hBXrYvnC-f7EdhHMKM5PUOTu4Rjj0NUVetPvoWdfg;MonjeFunky;3478;diN7h8P3VWjNcoTczLSWIlFLkHfINu48HtHvUbQcjL5gQO2I8mzZhpY5axUCNi1dtxsIprKTUddtzQ;1558866217000;164
0;HU31iMT_iOffZiEg9hlgHwAENHpofhUEBynokCe6KwPn;CRP0kcc0Dxgo3tC1Y8c6d1BJ8zUchD9YO92vv0BFIOhdOg;littlegod;4022;zL8A0EcpQZRPpG05TD_k1CHLiZVqq5rQqZA9BbIbxXQ4OPqKdYVp6vvazVEheViBl02N1ltZ4xjn1w;1558879787000;203
0;A9mOqR1sJlIf7XWiyw-1uwxh9E9D7iIRsN69tRFP-cq4;GV1KlwDPotWDWVwJ91d354rpcn5lbG2phgZkySq1nPxbhw;WindySide;4021;r6AWNzPP-BiAA5FWBQP5HCaUiT4q_XlHPH7N-c44fU3h1E0g2RnwLjWes7oGEbADt3kUw-KaBR0EnQ;1558983481000;71
0;ko5UXKV4CNlcVrBZKOyaRdpgxpzkt9_g6P8h0BU7XGw;7nPKSq_zewnzMuEKA_D61cxXRFGNjNE03aRYjAPmGw9U;JackeyLove1;3891;NGeXyDt2uNWAdnHiXzQBfkw-m8hRWhNpXFTMnj6zn7oLbiCGrulWNG68-SFNgsoh3adZuuJTWs4sVQ;1558903695000;121
0;gilcNxO_zLTsV2uQlh1m2WPgeYyB14pX6X5x_YMDVrQ;t7n_rn9XPI04w0a-mUxNEsriIJFJgUvbxhYLLmKFt8FA;Sr Cándriga ;1418;X77aTm7Ab1jm2ud5fWdfFjjRrotNu4lexeYWk4lrmuYM86lYueK8XasKCRGn7Hlt_5ePoBn-gUVzzA;1558722920000;199
0;a3TF8y8_EarURexZXzI-MuMvVpGkUO3Lb66Qe2s5tCA;v4ylRfyZs6b1hlKOQ6bXramT0c9WJlnHUjHRAv-TjA0O;Fleyro;1439;L_biTy7oqCxgG6eX6_1NdDFTD7etWoCqTx9WMPcCaRpCX_qCaP9x-j4rkqYc8ibr0pPQ5C9j5vFecw;1558874250000;199
0;YOSZzY93N1Fdf9MdXYD3AtP8LylPe6eXdEIAwdBNdT0;R8Lh8dotI07rDngY8vtsBQVrOHcH3utRMAZ-tuwnIMmH;JNN;606;GaNKJgBg_hUn86QjgoD2pfaqV3bXjWt6whHemiDRLnNGri-Da4WzlvbvWOPPAdJ9YLL5tUm6eX9BTg;1558941802000;195
0;uJ1VCo450FeWGt-n9IrpkWDm4NVzWB930afFnjUm4oWhfRQ;LH-AGaRGA3jP0pbzo064XA10BbuoifoRQyz4R2z99n3_8g;SpektremZ;750;0jPYI4IqZ3IIatYFNSe6itT07DmLj1MLZwH_OQzfV3yVdo82YwNhlJpSpL1Lel8hqylIKu1AawYS5g;1558930726000;165
0;7t8DJxalQFReg9AUxcvFHgdZu64kv5COVvh5XuwJaxaNxec;B9Ey_0urdQWlEexFEw-9_4-0oTuiEmMMlDFgCwo9Og3cdHY;Scenari0;3519;1WLdCK51JR_ZSt__p8kUN49JGO7uwGPQbaw8CYwB1Fa67A2D_ig6An3Z1KhuAZat4QKchYEJrsKB8Q;1558833423000;126
0;Nf5lkWGIpJj6Qw81bs6vZyEyiVeOd38hVPLGiUWIjG4;Cf_qAsmG450SpSYK0QkE3DLOqMjIafYCr5VZ6D3beZNb;Vicionary;4087;9vokLKJ6__fF1JP91AGBqW14CJVrwTq6tIzRgOhuQX_iCmXqxX_Rhz9Wrrdt0B9IPUiDjTMwP4R7Gg;1558944451000;206
0;y9p-QMRgff73rAjOQbhODZpV56gpXMe2PjRypY6hLrmLu6o;rHg1Nl2QaXjIz8tVy-73VMmK3qk04hZ2VWzjeB0jvgZdVac;Expreso Suizo;4087;jJv0f9MGmhRRDCQC0f1gsb3EBDuOxVAoTF18ssBGRPi5pd4DEZVSH-ulSLE6wUMA3eozguw5wkhsyQ;1558989397000;173
0;5c2j6YGbDcb9KJY46C3TlFM5AyRKJnXIoB1gxKjJ4UWEzjg;Yf--cGASM747JWmeWyAylTk-14tZIdjv6mELuP86KrHRuw;Thunderku;3776;L00O-glw5nqGNGTa1pfsnyJIMOBU7Ev7TxBF45tCdOI7WgJ1n1ibMwif38I2qeUXc94MtNt6SBw8Ow;1558984520000;263
0;Il_RgWiTmr80CqXq14B27qfvGJ9N5Fz3GHLuPVDyRjQ;7iMF_s_yX8fZsdf5_Xnkw_KNPKPYW61kSztzc0YASrn4;Scoupa;3228;9Pd_E5bJRAEbknObwu_jHTeJVSPUbXLcLPCw2zU0ltoskaaBC2Q0YzcYInuPbLPXyrr98aqB_pBeCg;1558983978000;186
0;rT47YGzS_mU8zXsdI4s83GERWRE9zM5pbDy1yMc6YG8;w1jj81s3SxiBueMklusw8KUKynHmb7I08qSa3OVblM5W;Arzá;3889;_hZ9swtQdAhMPnE89RJLux_Jiuhz7jw5BrPIv_iPAkPSwY02Hts5VHGJ99TOuyB8FslHTj7Avm65hg;1558990068000;107
0;z0ygo9HUeK1KGY7E5mP6kjNi_vpQHDNyczX-JYSWoxPSeSMjhCSRazZJ;nA-Q2T_75Ye_EWMBtaJFfRew9YKJRxW1pK2Fu5T7dc891qo;Drakircon;3478;Zt8ff6ToXejo1LWfr5Rphkms9wP-W7dEIuuTk5L4AtczCtJZWycV3wp-6Y7ElndTALfILr0ah8PS9g;1558730483000;49
0;JHfzsHdnMiUxVe-g1pQoiBfFgIkp2Lzgi1S_oVtLh20;HptYkutiDoFXQrGWB32TKOE6fwSE-lgecZgRu5NFDV2Z;FUR10US;567;yUwBwiWSY7ZTAfWY9IzmfifKXbzY6QFU4Wn3BDRnDBKy00NauVKva_ch9y5pJTZp-rWbdT_20_JxpA;1558990361000;224
0;CSpxghyziLlpzzTf2S3gwC3UMCtX-IN1Nza6TPHYrA;5kdJ9ACIIdMCFUJeVemMrDgxxiG_9eixfwE19vT5-NA;LukenZo;3886;E1r8ZN5H2-1sCe1Zx50_BJk1C5ed4iHx3jjHy77QE-f6EjgIZub_dOFOW-HWQB1eHAgzEnmgL_FSiw;1558986632000;387
0;XEJooFXyd6_MU-Gb45FgK7SkfPYG4menVxAUR55_pLrROTA;Vbd5BRxUeUlUkb2qVfXrH2oYsq03dCoYoeWeYVi1_iF6u0E;Edo Fenix;4050;FH_cKKLrWs8nTxhkQNMWpjALLPpe-FdvZSwKfqJ3eI-VmmDX1oOHnb67BaA6OWdTWCY7ZHdiWH1DTw;1558976332000;136
0;gwfmTYcsFHLcVEVZfo2knYF9r3nNhYCDvcPuaK0CjxM;iR9LzbwBFiSju6M568UEYiAcNarEQMzSXHPcgZbElPBv;Rhinëstone Eyes;3791;_GxUHKN_NCfcrYd4BR8cUGHQkqgDAsE2iBNJCaWeA_smKY_yjMQpPK2SlPlHMHEhiPA0HwfXUcp9_g;1558967396000;71
0;fsqhobKPixK2Glm1ay6siYRqOXWWBE9UoHbkH2EgOck;maQBpOL-m_SzXdUZc7O1JU4pADXmIFekROl1t1jmn5ND;Heavyweight;4087;qCKBlzmz8dmi6YBSP4XWcF2pWnEdJHQtk3DmfvuHqvmX6Bv0r1FVEFrECUC2KX7BQzv-wxlKe6MFTA;1558990141000;97
0;cYbmolUe3PoBWiby_Lhiza64wilggNHLToQfrZRcS80m1R0;UZBDeDH-zEKiHzEXSqGUeA2YEnu4JSAsEX-ufx_RfdnN1Rw;YisusX;3505;0gl5QlWlcoE8G9whyTdnWgyotUN2PIlc8npDhSIB-8NCs0BiybI9ntnG9uoaNWtN7CIVz2kRN9j-AQ;1558986935000;310
0;IB_xPabiQonY6I-nV6pvK8DOIzRcS0bJJosV0IirlQ;oAeMPgAJzjUnw5PN50jliVGhjsKT8TKDrm93lThgq6k;SB Exte;2088;rlOswmc7Lv9fJpJrf-J98nJ81vojwVLvtdtqn-3ySGLHlRJt2UuOowl0KoKhdMDnhwSkFDprYfonmg;1558972344000;221
0;XCYkgsfYZ2vc3VOd3aBymNaeEffqWdtvlFN3haKArHoGroA;QYTz-1c4cHVGo26_WzVxXCjQ1rtF5PZ-jFATjfi03E-zkg;Swetcher;1661;GFlpTLLdqbjL_6bk4VEiIqJ4ZMzQd1HqF3RsnO08Jv0IblmjQLt3orUS3HdU9_ZWq3naWFwqCc_oAg;1558975589000;241
0;dFO_yIFRWQCVZNr4xH2VlwX1PAw7I9uLU42LaMGsRBtS;VSYV0J-TV1qhhUv2hDha55ME0AEh88gt1SdgGahJcJXcCA;xOwOstito;1485;ShbSJ5NnhJJBEOVOHTLZ4zXyiVFgNUwCYWGLLu-aHgZYlMT3GoOOUGiMbGZu99bPmI8jjYevA8E93g;1558986478000;180
0;sJGdDtsCy0ttQmwRyzIss7TUl2x6ejQDLCVeQc_V73hVZMc;Do8MpGsFnrGcAhHzSvFlh3UhE3vA6gFEcJ5aXZ6DfGTepoU;LRC Cloud;3876;Oa4Fy_F5wMIWYZBvVsG83IZl6pMyo1gUGqdQf-E8RPPNvSQg_QMfGUunWp-D0lUx24J0-nstYfi9Og;1558961275000;133
0;NNyC7XiLRaz-WI3EC7nglwzsjUMf8IuhJzUfVqlle-lT;6DAzreovAFrttlQN2qN2gDYwNIQRfGS6XQbsYzJSvF4j8w;Xeydon;3731;Hjvv1zuNtBpS68lfd71PM5QH37FjIP7cPFJNwkeiYtE8dWH5aTmgoQ8cSPHUlpniTNo12298e2F-vA;1558908623000;226
0;esow8ipWau1YLSwo23bfLK6Fn4UEM8x1lUJq5o4IxTk;Zt0wyJRjhX1w3EwABTdXWCvx1SEsgBIxsz9nvffnhRX_;Gatosu;3897;1VMMzOKw1SFbr7_XcwFOkTd8ByxcwWWgouHBgCV3FqHiliVw-GuSuWWTxWy2Z8alGwfpfrkvOk6Z2Q;1558988440000;126
0;84nuaCbJ6wI4Bvoh9GGznl0UgoDN0BIOmYoI3mAf4QFmvhQ;Jde1hj5LIqgBqfQFydeDPwSmJwc-eRNA3OPMUSNLSyc90g;Ninetalës;3507;3BnvdqtzN44r-iyMgFm9uHE8jDxYb9YNcyKFpjt-rMlb6E30fvXI8P4nugMmUuv9OdPffCCint6gLA;1558990543000;241
0;S-3uaE71Un8tZtvBQWhGfiyGOoe35Na-MushWBeQlcg;fdZ7K8mXdFDWl1ifHztY7uKo3699tdVYghZLrrj5a8J5;Dsk;903;M95TmCdOqq9epSoRZsCtE4Frj3EVbqPTDuk5RjucKrH-ie8aWGcEc1GGiK7iYHADtUmSnrhqsVXmlw;1558872091000;267
0;LuRN9uqKl_AolaPodEjS7I6s0nf53RlCQrNSFObWNkx_xmg;b4nBDMGQUxp3eUvkxEhFzwIYOCL5A4y5odNOOup3t3uo8g;Waifu Koreana;3426;9ci_zl5krpV46y8_rHSuiN_wzYSm1IXrdY6foTIrwItbVNpg1pL7JKc3-5ykrbhLtQUCHxxUa6NBjg;1558896607000;132
0;fDllwHE_BULpyvuyv-HJdpr5jPXsdvpRG51u55dxATKoN-M;t-Ane3JkDYGqrh9NgFSW_tmc9rkAtQMStRbmpTMf3gA1hg;CarryDeShiro;4088;h7IV39pCm4TuRUWzBK19nuTvFDCFP0X72jHJKTxaBMlQ8X-vC5Yg6c9GfQ-jidcNYbtzQoj5MZX5_A;1558797930000;141
0;loYfGxBhX5kBU6LG5pJN-cqQXj0VMUWi9WP207BJRnBYMm4;ZOEJS0mQggMMPeuBKUYXJ5VDkLlvcrTrVEsmx3bY5scsCw;Nice2Knou;3535;TMfJOG4dIIDGPf1AXt0NNLp-rDBgJCQ63Gmyt38VseAABtdcESVOEn1Ip7XOMTcgPKdVzhKK-wVA0w;1558969759000;117
0;wX-7tMxB79lnvQ4G3EOZ7hJ9uyf_YrUoAhlNOinCFw;yG3wjlnpcZchev94kDcKGdOwVoNquasszqIbQN9ankM;MjL;4088;d1sxxZ07e5EonJvqp7s2Axy_kfoHKzdrOxTwXZ42ZC8-rXjninhAz0SS7mdQXxU6XkvC6zSJts_wOQ;1558402157000;110
0;98Tfew23a5wfai3KxD9KKQ0wkn5lX9zMOUxbg7kymy4;53GAHeNhw6t0RtlVBt6XARD_UgXUYUwThW00NatJgaTe;22 06 1941;3500;AgerRYNqyoPjQQI5427hyRdWFnqchvX3mx7jd2UFvom0myM_dPkP-DuqFX3doI_B_5VCSs6Xo4Rlyw;1558986400000;75
0;bmQ8FmryDelgVbtZn3_SHFKadcJSUv_XQlO2AGe4N4cS;ieOphzPtxVCd4yr3uQR0D1mjg2P6sImHhqLqundZrtKN1A;Report Braum;1113;UMpD86k-nk9HGmYRTOl2sjT7zyGQExdEL4-_Bj0D8p2W2WLze0Rdn1YiwuPlTrlPso7NfjNo3pxVgw;1558971243000;174
0;G3MNqg9kArIp_vvde8PRwIIkQca64X9uipqfflQk7vA;peJMjZRdXjHs1Nlr_PqeRcDQgyaVzDtD2iCYpxvC1Fks;W h;3553;gHYoOv9fmMVA94b3ZVnsxr0qO_rsmoaDbsJSrzIqtS_mm9mV28yH9SkLFq4LslReSvxptoXbx-x1TQ;1558735765000;179
0;KejWZ7FSOgCIi49iORHRvn1rv7Hrhq9KSSDnbGkndhGh0ek;nU_gbXZP3wboCowss1BD7xRlMSsVzChwVATLmBquFOUYqqk;AsesinoDeŁeyenda;4099;bKeSAQ5Br_11of6RH2jHH38aJtfwZTwjpmF16LiQSM2CwxNIplLTKCql14_kf6yi3UCzUcHLQK1TTA;1558989281000;415
0;Q7Ml8b3VoqcIAdWBG_YXoCF-FyHVmvgWsS7kGtzoR6NGxmY;JWpHk7hMjTGaI8BRDuFACjkpldbfRThH8CEX7WsmaojpBQ;GianKiøs;3630;W5pSii7FAf-1b_wR0Ok5eOyeSoHyz5kiYm1k2D0JOHPpJ9EJUN06Zk2YKSdmE9ilU_VEyxZuYVCjFA;1558929889000;316
0;DRUf_MEv9MXj1BdVxOKBGqUyzdpY1gnD8dEBniFlNY4;8Dyd7gbWHXRJ6rt65vPQ3Ft9V-r-0SewhRBdePmpvoY5;Dyff;938;zW-qKU9h9pwcYjfuhDCKtG9Ew7FuXBLcX_rSRAZT4b1OrIqyeZ2hL8Zbwd9kV8ZOu8pcQ-_9vXKIKA;1558969448000;236
0;sspSE6sK-rtmZzYs2vdvvXMjCl9_8_aWMoisNC7Xy6w;Zum7yxpyB6g8Z-hZ_XN_x558lI0mEnHyBxlBpFRTa17P;Marvin9;3478;_zSSyWxYbRUSj1AWA3xwgKPnkn9h7FPgKMyoUqdKJpyDxEdcNsLJoFlCSYHnW8AGiC7Xit7tR8t6lg;1558987536000;94
0;w4YqEJLZKjaCBrz6uO0oogmTw5lsJYXrfUkDRfl0EYpJwaM;zcTPiXGiFanE7JyxTROYBUPeHal3XVZ4wmJLdOWI6PpRDg;Arfyss;23;y4K_aFbdYrdhHceWUqK-SSi56rqOsAIYdo9bEUR5SEGLBL6A-hQ8zUd9IpBnHKFBOCx9h6Q3-jkkiQ;1558984710000;201
0;x2t66o88kofBeq5FkLyy73oDWTnt-xsqVvZePY71wlqq;vEJMrrboh8CsL-TGsmqsm0c9W77QXMCIXVA5RwEFKdnOzA;Blazzto;29;W9DE2SqGUrEVdVaBbubKjo4S9-05CJ6pGM_S2j1lzW3qPVQrDY1K3jI3kK9WRINxcLsW7VsRcXBHOg;1558986379000;177
0;0Cm-7uGqqlEb3MFI3jMkV8QS_Rz7gmwIis9CJzb-Yjs;veTxDU-0uDBRPT1pa_RKNlWnybDIwgL81JEtjFyYxtHF;Sr Bascur;3478;ab7Y9WDd0DJXqDDGhQGEnGXseDx0SxMovLwGmisbyZn4kliAACGDQGgZEU5B4qWne8O1qe9usXa_UA;1558628118000;168
0;VfBNi20YJEzj5NP7-hW4ZjJ--pPiZNRj8-Y1JiEpPgo;LBFqLGzoCpTFsUUZTLqalJCabyKzIT_Ya0R2lvjDZZUz;Terraquiuus;3478;2isF0YJjD8UmDMXvFxYMhPVQsqJhvIYXM96OLgVNmHAJDvSHW4h8l2lS4I1xFzqXTpOp7co8nDBopw;1558990336000;203
