;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;489053;2165869;슈렐리아의사정;780;1528803545000;71
0;5824372;8550920;아이타이;1625;1528829222000;172
0;207931675;49021047;만고 장밤;3494;1528861171000;148
0;209742739;63420567;승달리;1385;1528773247000;67
0;201232698;16910609;DWG BeryL;3018;1528861171000;141
0;209685625;63050591;Jin Air Nova;3186;1528798557000;80
0;209274483;58860222; hf ghkyu;1670;1528799508000;64
0;208684744;54892079;woshihcy;3494;1528843656000;84
0;6871165;9810634;NekoL;1114;1528805569000;101
0;209703318;63071145;kimtaem1n;1597;1528803497000;104
0;206772826;40261890;북쪽의 괴물;3205;1528856580000;137
0;200621317;12910223;이 차가 식기전에;2088;1528699551000;104
0;209831733;64520617;간 츠;907;1528808733000;101
0;204062750;26022557;Gen G Life;1670;1528786171000;210
0;210426282;68680307;빙 돌아 튕겨서;3478;1528760686000;61
0;5670561;8251858;IruguN;3495;1528852675000;87
0;206685827;39891105;Hachi J;1404;1528809437000;61
0;204333883;27971322;KZ Peanut;1439;1528862664000;112
0;3516152;4463953;마마돈워리;7;1528773298000;64
0;547086;3335692;nekoneko1;544;1528843082000;117
0;210168129;66820148;go to California;4;1528625377000;63
0;202021894;18791995;handcIap;588;1528756986000;69
0;203492844;23524883;마산가자;2074;1528843951000;114
0;3440481;4460427;Hide on bush;6;1528802797000;124
0;202001440;18971354;오뚜기3분미트볼;977;1528699735000;65
0;210167948;66820149;ABC123D4;3376;1528274861000;73
0;209298024;60430645;DoRun;904;1528795910000;73
0;1472000;2024672;LCKzz;3328;1528856580000;112
0;6197385;9100379;Heart;3346;1528841465000;101
0;205199428;37960539;So1o;3018;1528842332000;90
0;209333159;59660326;yiwancibeishang;1;1528861171000;178
0;4440078;5674873;chirchri;1301;1528327006000;61
0;266599;3695029;real gankster;3382;1528800776000;108
0;4586738;5802440;칼과 창 방패;939;1528845861000;120
0;207332319;43120962;jungsanghyun1;4;1528778186000;118
0;1646013;2187036;KDM Roach;898;1528799508000;63
0;3706811;4673576;뉴트 주니어;1134;1528845759000;82
0;207850002;47300726;루팡 그냥너;3040;1528603618000;97
0;6203629;9081041;Cyberbully;3328;1528847602000;60
0;207860462;47600290;cherish0120;3378;1528845026000;67
0;210461522;68731566;Nice JG;6;1528638200000;65
0;204672058;29341663;JAG UmTi;693;1528845706000;89
0;202489165;19523335;DWG Nuclear;3186;1528711538000;56
0;3454455;4501290;cyeol;1445;1528843656000;160
0;208533470;53250371;Afreeca Ruby;3382;1528786952000;107
0;203553813;23980376;GIorie;7;1528768817000;91
0;207309342;43370209;See u AG;1603;1528749819000;64
0;3863724;4843289;Be proud of me;3519;1528805874000;96
0;206247678;36871116;Muse1;3157;1528785409000;73
0;209682437;63120486;띵킹왕;23;1528802935000;78
0;204162271;26473035;KDM Edge;3496;1528806328000;116
