;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;200611128;3001375;KayCMan;550;1528804542000;48
0;203022068;8360509;sooomka;1301;1529174939000;99
0;200048576;89169;ESKETIT;3379;1528307276000;76
0;204075860;12611193;The Great Donald;3033;1528402084000;62
0;200515437;955970;xDamagerx;3453;1529081662000;78
0;205003945;14740135;Farbenfuchs;1301;1528956628000;61
0;201553905;3341845;oh yeah senpai;3149;1529172143000;124
0;201464112;3221151;NovaBlast;1637;1529149232000;104
0;201125784;2122613;Eternal Hater;7;1529114532000;174
0;202129960;4191212;Tonres;743;1529157598000;135
0;204335648;13122209;Yujee;986;1529096121000;97
0;203438870;10311062;P1xeLG4mer;1382;1529102313000;112
0;200047472;88714;TopGlad;27;1529169570000;57
0;203994649;12533283;youkknowwho;3496;1529160546000;46
0;200207723;313748;Ермак;3496;1529174545000;64
0;200144528;181688;Розовая Орхидея;745;1529174882000;141
0;204186882;12841041;sikvdilis dghe;3233;1529162160000;39
0;200309778;471255;Lamapama;745;1529160419000;70
0;201520884;3304293;Hommelwombl;588;1529152365000;47
0;200241983;325689;SUPRAAAA;3376;1529175367000;125
0;200128454;253705;DestrXXX;1630;1529154765000;121
0;200366347;517140;Vorbex;3157;1529131359000;147
0;200501808;883732;Лёха Элджей;684;1529152080000;85
0;203625530;11580151;Fisha;870;1528997327000;67
0;202266481;4741988;PVP Hellstaff;3376;1529076006000;121
0;200030516;79790;Maynard J Keenan;939;1528998006000;103
0;203947762;12511104;Godly Kryos;3163;1529091647000;41
0;202084901;4052181;Jakza;27;1529160546000;48
0;203175362;9080169;Ced;1616;1529153124000;66
0;200023654;76351;Зря влюбилась;3102;1529174058000;119
0;200280716;382756;JesusMarkChrist;2094;1528972215000;117
0;204810706;14031330;Low Elo Scrub;3453;1529175210000;48
0;200496224;952364;Dеath Wish;3226;1529057831000;52
0;202226816;4601310;Kumiho Kitsune;3018;1528641562000;127
0;203174928;9090175;Veronica Maggio;972;1528929620000;96
0;203927719;12401575;kapitanpomidor10;1113;1529017317000;42
0;204938707;14320159;Nepodtverjdenniy;529;1528491833000;62
0;200104736;174823;Sosiskin;2087;1528986451000;91
0;200334133;483823;Ходячий Похмелец;1388;1529175210000;149
0;200125113;242472;G Ezreal ;3459;1529175127000;141
0;201998494;3753560;Kill in second;23;1529017317000;57
0;201006266;1803707;CrazyKolobok;1105;1529175448000;82
0;200377296;650136;Fenozepam;3381;1529174966000;52
