;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;202498051;4451476;doravante;1629;1529161000000;92
0;212044890;18780139;LukasNegro;851;1529137648000;72
0;209760512;14494449;evr0t;3368;1529165811000;100
0;216132398;27800149;Glaucia;3230;1529088727000;93
0;216036030;27620140;KID GOTEN;3367;1529156396000;70
0;216024273;27512709;Yan Franco;3231;1529115202000;78
0;514216;589316;Babidii;3496;1529092110000;97
0;214967706;25010156;Homeless adc;3495;1529091339000;54
0;202648015;4602614;Eu sou o Jojo;3244;1529166596000;83
0;427457;522557;tinowns;593;1528797398000;54
0;202143027;4009334;stephen ameII;3508;1529174534000;146
0;201110826;2968269;Stepz;3496;1529104794000;121
0;201443088;3345070;Xeroque Rolmes;18;1529168290000;85
0;219397058;31094545;Sky s2 BR;7;1529174534000;70
0;483952;424963;Namezero;685;1529102789000;100
0;212982310;21190134;CHICÃO LINGUIÇA;3496;1529162685000;85
0;533991;517654;Ataides;3377;1529160140000;94
0;1390789;1475753;buceIinho;783;1529151266000;107
0;214759547;24781944;PJ THE ANIMAL;21;1528962641000;83
0;215670867;26810871;C9Sneakyfanboy;3196;1528717789000;58
0;1202510;1284062;Picknn;709;1529154447000;106
0;212554266;19832324;RonRom;3376;1528879446000;65
0;203363796;5562087;Brucer;906;1529087617000;75
0;202140264;3978933;BF781;7;1529165653000;76
0;215925483;27402791;miIiodas;3368;1528887315000;64
0;455061;550161;Stealzin;3494;1528981198000;102
0;206301234;10152531;Yakushí;1590;1529162307000;166
0;202114820;4006761;Wenzinger;3165;1529172402000;128
0;211917676;18280187;rkid;1509;1528964110000;67
0;200797313;2631152;vai freire;591;1529173424000;104
0;200472885;2472380;Kaze Ronin;1108;1529166450000;110
0;200306423;2244534;kksh;3378;1528736827000;131
0;1632616;1706396;Aran;3176;1529165811000;88
0;493995;569095;Just Dont Cry;3521;1529107322000;80
0;855342;852464;dyNquedo NGDP;984;1529127680000;75
0;204066490;6632369;RED Perz;785;1529153793000;115
0;219532373;31410132;Jojovirone;3366;1529003322000;68
0;204087184;6673314;esA;746;1529089553000;86
0;202579568;4499324;Nyu;3152;1529174534000;107
0;220662696;32530127;imiK;3511;1529140460000;70
0;212403759;19440391;WP LynX;3354;1529127680000;126
0;427909;523009;Vida Avançada;682;1529175445000;58
0;211587458;17972381;selaK htyM;3326;1529168487000;102
0;214392592;23792946;Just Lose;3150;1529168004000;79
0;215323957;25900130;guymkryukiul;7;1529155029000;70
0;440988;536088;Amazing Zuao;558;1529049891000;102
0;428764;523864;divinity ayel;3493;1528964223000;78
0;211082100;16975364;live my life;1469;1529110606000;190
0;412686;477786;lie blanc182;536;1529075363000;64
0;425277;520377;envy 30;1437;1529174534000;85
0;1325783;1520227;Akrinuss Bot;3205;1529092067000;76
0;218440163;30610309;gebradetransgay;1453;1529172449000;118
0;210735633;16385949;HAND OF N0XUS;3368;1529134620000;110
0;438397;533497;Pinguin Cotoco;3231;1529102781000;80
0;211178364;17074696;KT Mandiocaa;3152;1529021607000;81
0;219532274;31400130;YoYo JoJo;3478;1529170289000;70
0;1591565;1721150;goku chan;1114;1529165606000;92
0;203600843;5663560;XerembaMole;22;1529059368000;53
0;212941410;20860130;Little Rookie1;1120;1529092888000;89
0;214767310;24800140;NA KUCKEIRA BIXO;3202;1528807459000;51
0;366932;402032;Grevthar;1228;1529005916000;101
0;216338496;27980135;Sílent Player;2077;1529175445000;104
0;214414977;23844107;Kur0;1160;1528724976000;93
0;385545;440645;Ksiv;908;1529143608000;73
0;203298093;5248317;Taara;606;1529157497000;72
0;898558;993658;trash top;3163;1529075252000;88
0;219015987;30992817;PRG lima;3460;1529008288000;113
0;200454368;2360158;LUIS CARVALHO;3029;1528828333000;48
0;211917745;18290186;Nigrum Pantherae;3224;1529095296000;53
0;411890;476990;TSW Drop;588;1529156396000;118
0;211918002;18270216;toguers;3186;1529151266000;83
0;1614977;1724409;YGOR FREITAS;1470;1529163528000;99
0;407353;472453;bydekixd;1325;1529132628000;86
0;411060;476160;high noon;3495;1528906299000;87
0;214407484;23793754;AAAAAAAAAZZZZZZ;3008;1529166385000;68
0;1041179;1162683;Nestorzinho;3496;1529097354000;59
0;211934517;18280212;korean d2;3233;1529008266000;68
0;203886323;6230125;Kales Myth;3495;1529166543000;99
0;205533002;9480188;Minerva ;3217;1529162685000;93
0;211917499;18290189;IlIlIlIIllIlIllI;2087;1529149899000;46
0;201433786;3297574;UNREFORMED BTW;539;1529166385000;86
0;202166203;4121293;Klaus;3241;1528913271000;70
0;212682321;19936193;PNG Jovigod;3151;1529156396000;71
