;accountId;id;name;profileIconId;puuid;revisionDate;summonerLevel
0;MVnm4kATXp63D0luD9Bqd29hVYKr5bJsuRBDPJNj-PtS;AczcBblpN7sS7oRHdIfBc5MZwXzbUs1IBn8q0eeZgI2dmg;Deannn;548;XycgwZ9JTZ8F2343OEMv1ua3WKMKsRMrX7kE_T9rCvOpXNdRQ549f0czTv_L-CSGY-exem5l_f2HaQ;1558976850000;220
0;0ci7w0FXMDo2OBU94Txym6SE_Z1UeknnDXeOVr6ifjAgDXo;Tg6BleB4a0eDKezbnyIEH4CPP6B5PI7MlKaCKDzUdhgTsw;AlfaPlayer;3478;2U-bXaAOEDAeNb8Vo6LsKtQA5-lL05ujuoTzu4mZWX5T9hxQfuwojRyWOrPEv2i-6EDtWyWiMIjPVw;1558991709000;133
0;88BIHNk7HIrhnsLS5gKlHFMXMCtCarmSZ7l-4YboVLmd1BA;H4_u0G49Q7ulV2-Ie01n78P3lPTcg5niJAJtmfchZhqttA;Rainbow Island;3378;f1JnoqjVNFnxL3kyt6T8N74PGZuG2qU14Bay_CzQWqhnjnIFB1m7WEWBVyUP469Irp1hllWw8iemYw;1559013323000;147
0;Bva5F-xD-tEJuVlrKDnI3loDnlyf7manSfUlqDFXooONtpw;HYkJcvow2rjk05K_HPxWj51iS5T2iFJwFknINw1YSXla_w;katilahmet2002;3478;CvCJlukolMZ7I0UKGTCR9_rtIUJ0cp8rql1bcCmvKQN80Q2xPnYztMxn9pDuuwamMA-iUCXGzUQEFw;1558908117000;118
0;o4NEC5bDkcgtdnuxPg5czAT28z0BPtaFBtGHjWSI_9sI;Jz4WKCrFEPo0mT0vGQZhVjeDAPEvNpdxxbIIpoF77YCwhw;Unforgiven;7;TJTS2iCKjmFrTqHX_u78-_UY7QCIQp4YUbHwlHOSA7N5iae6_dx928xDxuvbeBufURhLcNej1Ooe6w;1558976602000;214
0;iWkkMNOelIQySNfJZUYlo8baJoGP25U7kTVyb4PNrKHvGSw;jrnI4VkNB0laqarjwwqVyTg9juzJjSvopT_IkJn9dQcfHg;Pericles;1111;gjf9cGBPCv7E9lgXkxvJR5ZXKF0Yf996qwZnD_VME0JTqUensaV08rwsfnGJ8teL14IA2SzKxSPD8g;1558981698000;198
0;XKRIq5MxchPiVnPAc32L7Na69Cu6BsBYzSwiEj6hIn8JO0c;FdFZANenIp9wKSNlm6a-EWKE8WORHRyzxvn6XsgduesNn38;Løzh;1426;6gRXen4YRPZT6BNFO3mqgjJwK1lBcpNHR16GtKKElNidd8wNLlJEF6RrWkNa43WBYJ4PMYp6LcTvRA;1558898356000;149
0;ygvxsRcWlDYoU0a9n33E7Y9O6T1r72SFciVhodJwOp2l;Bmds3E4vZ5b9T3IoJCG8Tg0UKRPamMKhydjz_Q0977W8iw;k 1;1597;F6XqDuhCf01dPPzFlMLYZY9jQYEPKBgcpcH3_VNYFz9VFlUc8BOQe92_Mlh2EelgLS0sjGho2ECj1g;1558869073000;155
0;VOcJMXKiuZ_uZ5NY7Js7jam5JsLV7ryLrFuEBYrnqbw;SMWd23tbNSsPEgi6cemi6siqTnKsT1aw0u6Nvyko-o_S;Ravenh0lm;7;7Hue1QQEj20vS036FOqO_a2UQS4S6ovKDMwoKdXuqggMa06DcA-pL6EOEhZIoOKUOgD9BTW1W8TdPw;1558978133000;109
0;tQaq1FOvNFkZnbXRxmDtySWcw8kCAO4bfw3vl-GWvRW4S4E;HHAIo8BtyayXKmPzQSatiNXvHgkSBCQB827EqO-N3MV0-Q;TheUrge ;4022;GMijBqB95HsPvaMkZLhG6mS2d_sehS9nkTPetuz-Q8cUgF1dst0DBJfM4FJp_czT9U2lvG2GUG2ntA;1559014613000;169
0;Z6Rw8QcHblJPwFklvikDmRrMFiRxzJTuP8sm9IL_CqP9zPU;Ivf3TQMJqATTytMlcEprtqKhB1PMDrng0cJmN7b69NGmGg;91ryanside;774;yOYT01MrL7qZzTjvoBpu2I2DvCQaVm78543SHeCistrxVL7SEtwypERAdUzKOLzj7DlsjtldQpawkg;1559004453000;111
0;vOjJZa3QRFdCXN49WR5f13m4fCfyQtotlP08cQk2XKoIQvI;-0ssdvHilY8lziprdNDkBi9a-t_COwQQyfD81hOuq-fSPg;Stonecutter B;3478;Oq-lqLRjJqVSnmqBXaLqocSyiN1MSlf2q53Yr_q0uo4JFoG6bzgXsFWCQZK4K0IyOXvZkFRqk0GDGw;1559003680000;90
0;f5qMbwDlTFyn_zRMaKNOo78mK5Ksiwm2UBTUgHYo7nnZJ48;Cd3J6t2_aJReZSTc3pR33EKJFRVf4u-Iz0xzSDVfT536wA;While Trué;657;0BKfoLUeH34V8QisYFzVk-tgEHNOAXAOpR6brQONAEnedm3FB3C7nUAXMt7a5Zawo3lUW3yNJwrN0w;1558991556000;277
0;FIa0XpA7EoNTZB_spefmbbypPlwpCfFPhPq101wCXJQnk5Q;vOSCn7amCjmzKgiVGFzxwImts7i_2mQmuhc-7ZtBQfbfmw;Vinky;1296;U7rXaXI0iMq4yHUadCz97MdjaWrx6xosBP2pYsoAPoGP5H6WpFuC6rqi22d9ZaAyrhuIPUh029zMFg;1558999207000;176
0;eh7IqIAyKZLd6mx3bgwC2xQNZep7VceRaHN8pCMKfsQvlcg;Q0qICmK_NRuys7sgNeDcKomvrgsq9N3KPiDOFwNcj_0mRIQ;666houdini888;4087;qACShR67h5ls1z7SVyrTJ0OnzzOAI0uHiLCzuUhmQOifb45ToZ2PeEHnj1fIqhQCEWE3eXn3oeQamA;1558998622000;117
0;FpsE2C5a4XCWYS1FNbVs2mIS4LaRRLj83zmzGqpOhLXjENQ;A-nMNPMdGdFSwXD71sbWWzlloyxZzvg88FD6Al9CCxNgEA;BerkayKelebek;4053;QZ_DMVZa4IrhD2kCO4BePp2IDG_OmAv3QpHrIKBWmDouz2vXRVxArOenVhbPftIeyTPYIdk-1kTmBQ;1559007092000;130
0;sT84-J48IU-dRUZVExWs5B8HPu1UQzNBobqqg7tGn0ymc6I;oHUcWAC_MI8F1C1ALzCe4kSdv_4W8Sv36yLi8MA0zjKmg1Y;twitch1402;4057;FuQSvSgxCeDAEkAfjG0FKXJ2drVJakZWQCTqb9saGXIYWFlweK_v2P1YX8yzq8cVrwV0MHxnnTIc9w;1558942843000;67
0;9G_ASsKnziY4mjQMBWQsNnoeBNC5Ld7hVTpgcy5oGy34CEI;FWE7A-fOMFmD4Dx4XObG25aHDaCmGtVHTwsfJuPRRKdkWg;Elite500;3860;f97SLYKFeil2tXVe0F3pDNEY_oDXmql7EmhyR0bAOmBQeNBB-Cz1exg9NS5ew5XpbhdSeDjlb87KhA;1558990660000;96
0;fqICqk3rxRaG1tv1pC-BA88SGeNp1PK37rb1kDbhX7mVV0w;3R9Y2Z5nxKQXKHMjOWmL6LejWiVezOr_Z6NDkBKKd2_vLA;Fbpars;749;qCYlyaAjTQ5OLKWvdqqZ7jl28UTJKI_dgNexozsBfuAxI44-uBULdW0WVuiGV67lWXA__MJ1evh4tQ;1558947369000;145
0;AbfEoi_qdoYr4FgQRGTH8BGSzhgApOFksvmCw0d6fLk;vfBru4i_9YTxK-Fe7diyVFtR3TRbThmcx1RybsBFngR2nA;Musa51;536;H7DsPTuYtbB_Q_fVTgrSqxjjfZhKafsCiiHwArPYFOZM693von0UdtBWt8gJ0R9L_Q0nwAVnk3tMyg;1558961460000;146
0;jt1Qd24b0kfIuMjTatKR6EsaC8JT6nUnZrWpOSTuqLcXzi4;K2av_poHtPaPxs5Ys0oTJcKyyKdApG63qtkl9eXDh76HLg;GUYMAK;3873;H5bzwqys89uL9TbEUEH7_If6R3ipCQMqOApZmkcpxR4lKL5cBCM6UNcKTXsf1fbEIfwUqqU329ytAg;1559000648000;178
0;St97n6ZhuQCethFBDav6Un6L-8iRofP5WrGNU5ynFGgpmQ0;BCLJkEBOq_bJxp7u-ty17qki9csEtyB_Lw11qzVs5VHO2A;Lyneaut;3630;cYLJSrlwBDhgoD3HFR2jmE4bQdIaa3K1UxKsPDYKwJjbxep2SZl8v0mjjilM2QTpCEZvmJjhgvr51g;1558989652000;162
0;SizPugLrP-bNZ2b-zcW6gHebiV1yFbz1rVM70ksska7ShEM;5uDSl9_qIvPKLAX5QhVimHwOvVzMUDsMnqIhnYWMcYFqTVE;ccayabe ters;19;LYOQOZcZkjPvVvNF3qxreK7xGWhVzxcUKgl_SLktaemxqH4Dt8XzhWGqKLiycXUXL9bFYQwGQ-oe7Q;1559007439000;82
0;qbIZXryszlzXxoV7wz_YG4t8HOXtAsVpfP7m0-TRsdjbXy8;tYtKX_BlAiHKlXwGqC9v3E-0ndw4ZC9r7PE-8pCfKYZlAQ;XeverR;4086;K52JnkgRwIsmhaACMHJcbCeL7xeTV_FbFJ1wTBskfhPixq_Rz7urHQFmw3QaWZXGWdY7MV4aeD0mmg;1558878865000;68
0;WHin_DLNrUpvyzS-Cj3DJMX39BJ37Z6BGPRBiCdU5OJ74Io;g0VNTjbEP8loLoDxJ295y4WoOywKEL7dsoqRcf5aik6-Mg;Rothax;3184;XiAV5KlMrVVrrT-z9BOPmg7Db5-KFC3vgpqL10k18HJiTtLip8fjCFVhfzJTy95TndR5wItQaQU1bA;1558993501000;251
0;LsElU91r1Jak9CZ2zXX7_CS9yR_u2gbvR94Ts5mKgRM;FBkw8MHCB2hws-OXztn4cXJl8N5y4ytFDjNTLujEjwXX;Purivìér;3463;31ASPhy-hox9J7pOrkrnvIb2p3QrdjsOoeABciXU8LLMrYEzmJombdFfv4vG8RoBCL5DyvZFe4hK7A;1558990066000;193
0;iVTSIJpTkFB8uZz0Ub6AkX6v4jbXIv-M1HqSR3TEfaozZnQ;QmuWk6afmQ8c4JppTOeAhbp_XD1pXD0VXzmuRTnMt0SLrw;Assassîn  Cat;4086;n_zlekDhemsXBe0IdTmsuFqh0GxN-t4gbHQ6gZNvYBzRGW8tengw1WQgi_DmqxQQ07pDtB0kumq5og;1558974174000;271
0;cxXHh7G5Bj_zsLquOdcnoo1AM0-jqpT5anjuLS4GFliUnbQ;s-uxh97FXTydelMEydJcR58d3mGJiAcwdNT9TDTifMD5WA;Duncan Vizla;1589;fyTvmS-xVycgWCYKM_VQXaCy3qXQO2VhJ7afhsevqchesDTjr8XLIyXXR15dXEVEzxTPKq-K7cVPPw;1558948799000;240
0;8CXx6NeULweKjXyRrbeozx5QVCKn5LdfxI5dOAlmnrGwWKU;EKLd3iyQoBDegXgyZ83fLFz1mW4kXJhvuTHEGEU_vA6qeII;barsel007;3496;Udy8E8Kaw4Sf4hpr7YzCyLsXFZprLcu3a2J6deL6gf_1_bLTRgAumCigCJzHIAUe7KfbCnFKXldy8A;1558884420000;166
0;cQlxRRqGkl-NTpCJVG1zI9de41CKW9YHHuRRBUzIFXwc;-6XwYwmVNE9xmX15LR473RshbyOwFyG8ylWZTKDgYhZ-3g;Smith Morra;4086;-k922eG3a-lGPGHvk2F4SKq9narowwMEslHYpFuHZEQHCn7yVxXRiE2l5gPfw1_aWkQxhPmjZ1gC6A;1558931631000;192
0;6i0b76Om8l7PoVFbfwFdmcbxT7GL8_BCdrrBO55ozQnzRp8;1iUXwEmT_yXpFpfjTkYYPurAgb4A88t6Wk7dtochSjkpGBE;Elohell BRAVO ;3587;1S77iL84oEMmaGTsqRu8nTjS1QluMLp0Rp_C7XofHMgZ_wUm6wwEqS0mC9aA7-iPYvo7cp4Jbi6_nA;1558945035000;207
