;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;200027187;43897;Aletsis;3513;1528750561000;87
0;200018748;39415;Vini;1633;1528831347000;64
0;203407814;6003403;betatwins;904;1528845017000;115
0;205536099;11577579;Juego Solo top ;7;1528772343000;72
0;205132965;10341706;asth4rotwan;23;1528847248000;99
0;285830;919104;Maîck;1297;1528847753000;82
0;200136789;157955;Daddy Eddie;1644;1528849600000;56
0;200183039;211236;Sebastien;26;1528545617000;69
0;200093242;116294;MySunflower Dani;604;1528845094000;98
0;207336509;14610241;ltsukakotori;3150;1528834347000;60
0;764327;1323789;ZoneDark;7;1528812781000;67
0;202791294;5020760;betatwinz;3157;1528836275000;44
0;200095684;117620;chimera r2;548;1528823025000;91
0;200050194;75295;Her Demon Fenix ;1596;1528749779000;75
0;201659776;3304652;Noctix;906;1528853008000;163
0;953400;1531157;Dobleshot;3193;1528149032000;60
0;625039;1220127;Kanizalez;3227;1528847245000;93
0;204006483;8801194;Hand of Obelisk;3422;1528818367000;82
0;203695778;6532932;Andresu7;3382;1528810824000;99
0;201126648;2191160;MacCuin;1375;1528853009000;99
0;200188226;213822;stay fresh;3378;1528848683000;102
0;200071904;95820;VírusFx;3182;1528835558000;87
0;200503532;501216;1Rem;3457;1528829263000;104
0;200206787;290915;A Sexy Waifu;1667;1528831095000;97
0;200085473;112541;Snòopy;3350;1528844170000;72
0;795473;1315791;NeeeerzhuL;1151;1528192733000;58
0;200623110;557073;C3 RedMagic;1635;1528239135000;72
0;200023233;41710;Pix CaritaTriste;3376;1528820840000;75
0;200026312;43094;Rossoneri;3440;1528770718000;79
0;201118459;2230732;xeleJ;13;1528786047000;43
0;201328335;2544168;Líl;7;1528803516000;86
0;455607;1090707;KutarraX;3378;1528843273000;71
0;200133462;156320;Mikesos;589;1528806552000;166
0;208259038;15334874;Shìnon;3478;1528825050000;55
0;200386017;423742;Sanha;1433;1528829601000;122
0;202948310;5140831;Deiv1d;938;1528832270000;74
0;1021183;1553487;The Crimson Star;1388;1528854833000;91
0;201441251;2833877;Wåndering;3040;1528843532000;108
0;200251701;331693;DarkShark10;540;1528675651000;90
0;200620478;537764;Thief of Relics;2087;1528730269000;84
0;200624375;597117;Fazz;3183;1528848485000;112
0;200153371;176354;Crecre;18;1528590665000;87
0;203583080;6313454;CougarDai;3157;1528732939000;73
0;203759939;6653525;SuperSave;3184;1528805876000;119
0;203242579;5660236;farming ur lane;523;1528847785000;102
0;202554813;4591052;BloodyLion;3478;1528805391000;68
0;200175411;197368;Góhan;3326;1528803559000;52
0;200099119;109838;Terquito;1635;1528520705000;89
0;200410260;435308;Thelorien;3485;1528814202000;118
