;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;200561078;2603591;Avengers51;3163;1528884470000;52
0;200880194;3015679;Ãeglos;903;1528215617000;72
0;201631126;4024012;Lesley;3369;1528740613000;67
0;207690049;12863740;S A Ń C A K;4;1528837190000;77
0;200606928;2681152;S Ê R Î N;3;1528872259000;138
0;486765;492484;skatcher811081;3160;1528850489000;127
0;209272566;15964800;Gêrd;1133;1528837109000;45
0;203337324;6215117;VEFA Boosted;792;1528690359000;82
0;677084;714105;Èomer;554;1528844857000;48
0;369576;384676;Starbeh;905;1528745518000;77
0;207432151;12360760;DFM MrKaplumba;776;1528852463000;73
0;201471228;3940399;OZURDILERIM;3455;1528863675000;158
0;210147851;17101289;ONLY KAYN BOYZ;2087;1528887594000;58
0;210027196;17071277;kekec;26;1528452235000;83
0;201697451;8480601;Koray Sins;2075;1528391074000;39
0;213354807;19260842;rouletteshi;27;1528772693000;39
0;384282;399382;Dexedrinee;616;1528845741000;91
0;1165415;1202321;Smith Morra;984;1528803069000;117
0;201716233;4123701;spankî;3447;1528865273000;109
0;201376591;3663994;Rułer;1665;1528848615000;114
0;201642380;4064875;Diass;3368;1528879591000;112
0;936458;1042120;e Girls DM mee;720;1528756399000;82
0;209106285;15722507;gadurest;3496;1528704276000;71
0;201691746;4130505;S T A L K É R;3463;1528842738000;100
0;210491278;17316284;Leafe10;3463;1528734368000;122
0;201421384;3812406;Joé Dog;1456;1528847524000;90
0;200625550;2693317;BORAN NASHOR;3457;1528794852000;101
0;207288937;12066026;Lyką;11;1528887122000;103
0;410133;425233;Hasan42;3008;1528826395000;50
0;206690473;11032139;AnyoneEver;1432;1528838276000;82
0;210537026;17288280;Radhruin;3008;1528826193000;88
0;208751742;14965551;Thê king is back;3182;1528464871000;93
0;211421780;18071804;Agape;3160;1528887200000;103
0;201296364;3580134;Murties;666;1528800737000;74
0;207975855;13412983;Volanthius;3456;1528886567000;162
0;201181641;3461152;Crushing Blow M;3478;1528844076000;72
0;202377718;4898789;Paixdia;3379;1528555909000;82
0;213418199;19273241;l MID 4 RETARDS;10;1528887594000;63
0;209969225;16984200;Yaren is my god;2077;1528841868000;105
0;451317;466416;YTUBE Cruellalol;3447;1528832945000;90
0;336466;351566;Ariandel;3378;1528500167000;121
0;394373;409473;t o o f u n;3376;1528839526000;78
0;203201186;6080544;Zeaste;1387;1528814308000;69
0;207148079;11876516;Gui Mithy;3447;1528882033000;68
0;208886726;15245709;Fleïsch;3273;1528828916000;111
0;202855756;5586418;I Love Redheads;3156;1528883043000;96
0;213562298;19432779;ÂDETULLAH;3478;1527818139000;47
0;202404065;5031515;babişko;1386;1528878314000;77
0;209921048;16992308;Ririna;744;1528888164000;64
0;201366585;3632594;Sergen Aga;1391;1528879530000;118
0;200869649;3004482;ÇİTOZ;654;1528712165000;122
0;205993404;9890501;Namì;4;1528408379000;131
0;207064090;11754920;Swift Shauna;3366;1528810453000;74
0;205266400;8690134;Akmert515;519;1528855057000;87
0;203069712;5849695;Fure;3000;1528884470000;126
0;202967638;5741715;Jeyrus;2094;1528720516000;103
0;207141835;11875924;Motor Fahriye;3414;1528822404000;64
0;1465073;1560512;PrimeWalking;3160;1528820890000;87
0;394785;409885;Darrick;548;1528802543000;91
0;202575220;5383566;WoD Reimuu;657;1528842993000;88
0;209339516;16074977;      XOne;23;1528845012000;191
0;806232;901919;Sparz;3231;1528839526000;71
0;202173848;4578592;Sâkata Gintoki;3376;1528834419000;94
0;207129749;11844621;ødysséiA;6;1528888014000;104
0;206633681;11051420;So was Vigilante;1388;1528853628000;101
0;201320986;3573593;hutzsi;917;1528878314000;95
0;205360540;8934156;SadeceSoraka31;3382;1528521925000;116
0;200190530;2001483;Shínya is love;3018;1528831716000;56
0;200804121;2951827;Joe Cat;3150;1528835468000;131
0;211826594;18334045;qweqw;7;1528833784000;61
0;587099;632258;Marine Biologist;579;1528882033000;125
0;200938169;3102930;Ökkeş;711;1528813967000;58
0;200259056;2170445;Penguin MD;911;1527979936000;80
0;200504571;2512973;Who Feed Instinc;578;1528808234000;93
0;200876384;3025135;Nakó;1666;1528424804000;85
0;213598962;19474232;VêngânzâVEVO;20;1528845913000;73
0;200127323;1870644;REBØRN;1644;1528886081000;84
0;200030137;1690755;POR creationAWS;1666;1528852732000;91
0;200715292;3003640;Á n d ú r í Ł;502;1528855139000;131
0;201220672;3560128;Minigger;3496;1528766015000;92
0;200215166;2023949;Barcodekiller389;579;1528877305000;125
0;206619273;11024432;GHTR ilkerbey;3494;1528887105000;131
0;210164431;18703713;throfithalvar;7;1528818002000;49
0;1245652;1330298;Xerath Pyhoxus;684;1528832945000;107
0;209379150;16272608;BlacKusq;1665;1528843679000;65
0;1423975;1472144;Leeryy;3182;1528803878000;118
0;212092000;18490736;rekuNN;3273;1528850561000;58
0;726996;792364;Let it die;3495;1528751881000;90
