;Player_0_Champion;Player_0_Lane;Player_0_SummonerId;Player_1_Champion;Player_1_Lane;Player_1_SummonerId;Player_2_Champion;Player_2_Lane;Player_2_SummonerId;Player_3_Champion;Player_3_Lane;Player_3_SummonerId;Player_4_Champion;Player_4_Lane;Player_4_SummonerId;Player_5_Champion;Player_5_Lane;Player_5_SummonerId;Player_6_Champion;Player_6_Lane;Player_6_SummonerId;Player_7_Champion;Player_7_Lane;Player_7_SummonerId;Player_8_Champion;Player_8_Lane;Player_8_SummonerId;Player_9_Champion;Player_9_Lane;Player_9_SummonerId;Time_0_Result;Time_1_Result;_Player_T00_Ban_Champion;_Player_T01_Ban_Champion;_Player_T02_Ban_Champion;_Player_T03_Ban_Champion;_Player_T04_Ban_Champion;_Player_T10_Ban_Champion;_Player_T11_Ban_Champion;_Player_T12_Ban_Champion;_Player_T13_Ban_Champion;_Player_T14_Ban_Champion;gameId
0;39;MIDDLE;1990286;75;TOP;624349;157;BOTTOM;2833877;76;JUNGLE;325957;53;BOTTOM;136713;62;JUNGLE;1941206;41;TOP;1149078;54;MIDDLE;324984;83;BOTTOM;185886;115;BOTTOM;7060443;Win;Fail;163;30;104;44;11;119;236;104;8;5;571575107
0;157;TOP;325957;9;BOTTOM;488562;82;BOTTOM;1941206;48;JUNGLE;3740366;7;MIDDLE;6532932;39;TOP;153625;44;MIDDLE;6250197;24;JUNGLE;1744540;555;BOTTOM;80398;145;BOTTOM;640255;Win;Fail;8;5;11;117;142;163;25;104;142;85;571560729
0;163;JUNGLE;1941206;30;TOP;152128;3;MIDDLE;22398;236;BOTTOM;30855;25;BOTTOM;216496;12;BOTTOM;6532932;91;MIDDLE;7961057;145;BOTTOM;4903905;58;TOP;201602;164;JUNGLE;70963;Win;Fail;24;39;11;5;157;142;157;11;104;82;571536398
0;21;BOTTOM;524840;136;JUNGLE;6532932;44;BOTTOM;8801194;163;JUNGLE;1941206;86;TOP;2000186;497;BOTTOM;20563;236;BOTTOM;2544168;1;MIDDLE;947428;11;JUNGLE;3740366;31;TOP;3662139;Win;Fail;35;-1;8;142;24;39;157;145;25;555;571276898
0;8;BOTTOM;1941206;16;BOTTOM;5040611;163;MIDDLE;7204106;35;JUNGLE;95053;98;TOP;9173721;48;JUNGLE;182657;36;TOP;3662139;4;MIDDLE;324984;555;BOTTOM;20563;516;BOTTOM;77347;Win;Fail;104;412;39;122;238;142;238;39;25;164;571271912
0;35;JUNGLE;95053;40;BOTTOM;93056;34;BOTTOM;22299;27;TOP;40335;63;MIDDLE;122168;12;BOTTOM;3340222;26;MIDDLE;4110793;266;TOP;2543995;145;BOTTOM;280323;76;JUNGLE;1941206;Win;Fail;25;39;64;134;104;25;11;24;164;39;571163992
0;164;TOP;280323;64;JUNGLE;2501105;145;BOTTOM;135079;99;MIDDLE;1323789;412;BOTTOM;1021337;37;BOTTOM;117620;41;TOP;5470459;45;MIDDLE;93056;13;BOTTOM;22299;62;JUNGLE;1941206;Win;Fail;24;5;516;143;39;25;39;11;555;5;571139894
0;164;TOP;1554066;15;BOTTOM;212126;5;JUNGLE;670775;63;MIDDLE;122168;143;BOTTOM;93056;98;JUNGLE;1941206;81;BOTTOM;81346;90;MIDDLE;11251165;21;BOTTOM;45479;150;TOP;361221;Win;Fail;134;157;266;8;11;105;9;145;82;39;571125679
0;157;MIDDLE;361221;30;MIDDLE;1566287;37;MIDDLE;117620;98;JUNGLE;1941206;115;MIDDLE;93056;102;JUNGLE;4773531;39;BOTTOM;118870;412;BOTTOM;176354;10;TOP;210491;86;MIDDLE;6250197;Win;Fail;63;555;11;145;8;119;25;145;44;5;571089591
0;42;BOTTOM;1941206;31;TOP;204216;9;MIDDLE;93056;163;JUNGLE;3943350;4;MIDDLE;178768;103;MIDDLE;139862;202;BOTTOM;8341082;10;TOP;210491;16;BOTTOM;394180;19;JUNGLE;4443939;Fail;Win;555;104;157;39;145;25;201;28;164;24;571106008
