;Player_0_Champion;Player_0_Lane;Player_0_SummonerId;Player_1_Champion;Player_1_Lane;Player_1_SummonerId;Player_2_Champion;Player_2_Lane;Player_2_SummonerId;Player_3_Champion;Player_3_Lane;Player_3_SummonerId;Player_4_Champion;Player_4_Lane;Player_4_SummonerId;Player_5_Champion;Player_5_Lane;Player_5_SummonerId;Player_6_Champion;Player_6_Lane;Player_6_SummonerId;Player_7_Champion;Player_7_Lane;Player_7_SummonerId;Player_8_Champion;Player_8_Lane;Player_8_SummonerId;Player_9_Champion;Player_9_Lane;Player_9_SummonerId;Time_0_Result;Time_1_Result;_Player_T00_Ban_Champion;_Player_T01_Ban_Champion;_Player_T02_Ban_Champion;_Player_T03_Ban_Champion;_Player_T04_Ban_Champion;_Player_T10_Ban_Champion;_Player_T11_Ban_Champion;_Player_T12_Ban_Champion;_Player_T13_Ban_Champion;_Player_T14_Ban_Champion;gameId
0;8;BOTTOM;8251858;16;BOTTOM;1796100;7;MIDDLE;53250371;5;JUNGLE;63181489;85;TOP;1945650;58;TOP;3262127;39;BOTTOM;38160601;12;BOTTOM;4473652;117;MIDDLE;39891105;163;JUNGLE;2521310;Win;Fail;-1;142;157;78;56;142;82;164;497;99;3243704268
0;555;BOTTOM;3181583;104;JUNGLE;2521310;163;MIDDLE;55060589;58;TOP;11631865;145;BOTTOM;67010248;76;JUNGLE;40810897;90;MIDDLE;23725641;266;TOP;9112012;12;BOTTOM;3262127;157;BOTTOM;3964487;Win;Fail;39;236;142;56;164;-1;5;56;91;497;3243648404
0;9;NONE;16910609;104;NONE;50401099;56;NONE;5734285;145;NONE;47600290;58;NONE;3262127;11;NONE;37960539;44;NONE;51730382;12;NONE;66500334;157;NONE;3722221;240;NONE;68911210;Fail;Win;497;119;164;163;39;25;114;164;142;8;3242394026
0;16;BOTTOM;1091618;236;BOTTOM;51942298;41;TOP;3681888;13;MIDDLE;1794595;48;JUNGLE;9096281;164;TOP;4056214;81;BOTTOM;23505690;43;BOTTOM;3262127;24;JUNGLE;60600203;39;MIDDLE;31301623;Fail;Win;5;142;9;91;157;497;111;104;498;163;3241443449
0;81;BOTTOM;65611597;13;MIDDLE;4959450;41;TOP;38471569;5;JUNGLE;69110589;1;BOTTOM;2165869;24;JUNGLE;9007397;8;JUNGLE;54743978;497;BOTTOM;9740345;105;MIDDLE;50080859;58;TOP;3262127;Fail;Win;266;236;11;142;157;11;163;164;56;39;3241403622
0;164;JUNGLE;1872558;236;MIDDLE;1140132;266;MIDDLE;38120473;36;TOP;3262127;201;MIDDLE;9263008;56;JUNGLE;66810144;81;BOTTOM;3349958;53;BOTTOM;2946932;3;TOP;1431615;8;TOP;4959450;Fail;Win;39;104;555;142;157;39;-1;-1;163;122;3241391444
0;117;NONE;66690330;157;NONE;54751506;26;NONE;2031907;58;NONE;3262127;5;NONE;9007397;79;NONE;26421732;27;NONE;8251858;39;NONE;36240175;76;NONE;59790246;81;NONE;30550903;Win;Fail;56;236;163;12;164;145;142;9;41;-1;3241348651
0;145;BOTTOM;64870667;266;TOP;3697742;127;JUNGLE;2009412;201;BOTTOM;2024672;24;JUNGLE;7641018;30;MIDDLE;12240511;113;JUNGLE;25102783;58;TOP;3262127;79;BOTTOM;26421732;157;BOTTOM;54751506;Fail;Win;142;164;8;163;-1;164;25;236;555;86;3240726085
0;117;MIDDLE;2009412;223;MIDDLE;2024672;266;TOP;7641018;236;MIDDLE;12240511;5;JUNGLE;3262127;142;MIDDLE;69210383;164;JUNGLE;4031714;12;BOTTOM;26421732;157;BOTTOM;9810634;126;TOP;1164825;Fail;Win;-1;107;39;40;163;497;25;82;39;163;3240724856
0;112;MIDDLE;36240175;5;JUNGLE;59790246;114;TOP;66840149;85;BOTTOM;3262127;9;BOTTOM;55110444;81;BOTTOM;38870618;497;BOTTOM;52042347;117;MIDDLE;1508361;163;JUNGLE;65611597;266;TOP;54743978;Win;Fail;-1;104;142;30;11;24;30;11;164;39;3240268991
