;Player_0_Champion;Player_0_Lane;Player_0_SummonerId;Player_1_Champion;Player_1_Lane;Player_1_SummonerId;Player_2_Champion;Player_2_Lane;Player_2_SummonerId;Player_3_Champion;Player_3_Lane;Player_3_SummonerId;Player_4_Champion;Player_4_Lane;Player_4_SummonerId;Player_5_Champion;Player_5_Lane;Player_5_SummonerId;Player_6_Champion;Player_6_Lane;Player_6_SummonerId;Player_7_Champion;Player_7_Lane;Player_7_SummonerId;Player_8_Champion;Player_8_Lane;Player_8_SummonerId;Player_9_Champion;Player_9_Lane;Player_9_SummonerId;Time_0_Result;Time_1_Result;_Player_T00_Ban_Champion;_Player_T01_Ban_Champion;_Player_T02_Ban_Champion;_Player_T03_Ban_Champion;_Player_T04_Ban_Champion;_Player_T10_Ban_Champion;_Player_T11_Ban_Champion;_Player_T12_Ban_Champion;_Player_T13_Ban_Champion;_Player_T14_Ban_Champion;gameId
0;81;BOTTOM;15931575;104;JUNGLE;4144418;39;TOP;569095;497;MIDDLE;19340127;238;MIDDLE;589316;101;MIDDLE;27512709;5;JUNGLE;1798029;157;TOP;1354749;119;BOTTOM;4125957;25;BOTTOM;4290375;Fail;Win;41;164;142;8;30;555;91;41;164;201;1398802226
0;48;JUNGLE;602339;12;BOTTOM;488302;39;JUNGLE;1335110;8;BOTTOM;1861457;91;MIDDLE;20014792;25;BOTTOM;1357193;24;TOP;569095;81;BOTTOM;2161086;3;TOP;16050132;113;JUNGLE;20640125;Fail;Win;104;157;142;163;164;72;82;41;516;121;1398774576
0;81;MIDDLE;2161086;142;MIDDLE;16050132;53;MIDDLE;20640125;516;MIDDLE;1423539;104;JUNGLE;2424544;164;TOP;569095;40;BOTTOM;20014792;145;BOTTOM;24810143;245;MIDDLE;5562087;163;JUNGLE;527659;Win;Fail;25;39;497;8;-1;82;157;41;35;555;1398755471
0;427;JUNGLE;1476385;55;MIDDLE;31520675;39;TOP;569095;16;BOTTOM;29370819;145;BOTTOM;4621500;516;JUNGLE;3631596;157;TOP;3666578;117;BOTTOM;4407154;7;MIDDLE;441589;96;BOTTOM;9264045;Win;Fail;91;104;164;121;555;81;121;107;497;82;1398190522
0;238;NONE;3666578;145;NONE;4621500;111;NONE;1492273;114;NONE;569095;59;NONE;441589;81;NONE;9264045;6;NONE;1476385;163;NONE;2833743;98;NONE;4407154;43;NONE;2213672;Win;Fail;164;8;41;25;121;39;497;35;107;104;1398179634
0;81;NONE;1499171;555;NONE;1998729;107;NONE;2143857;60;NONE;10212285;91;NONE;552733;114;NONE;569095;157;NONE;531982;22;NONE;4407154;497;NONE;29762152;5;NONE;610635;Win;Fail;104;142;236;164;41;238;121;30;39;145;1398178164
0;43;BOTTOM;482358;104;JUNGLE;610635;81;BOTTOM;20026328;34;MIDDLE;460712;39;TOP;569095;236;BOTTOM;531982;25;BOTTOM;552733;26;MIDDLE;470353;133;TOP;1167954;11;JUNGLE;994310;Win;Fail;142;145;91;30;41;164;5;121;145;7;1398175524
0;40;BOTTOM;31491013;39;MIDDLE;441177;5;JUNGLE;610635;81;BOTTOM;512750;114;TOP;569095;143;BOTTOM;460712;27;MIDDLE;31094545;104;JUNGLE;34000124;145;BOTTOM;26810871;150;TOP;18280140;Win;Fail;163;164;85;7;41;163;555;142;-1;62;1398170330
0;516;TOP;18290186;10;TOP;14601792;267;BOTTOM;9735541;5;JUNGLE;600077;145;BOTTOM;20026328;4;JUNGLE;16305669;33;JUNGLE;28111590;21;BOTTOM;3057217;25;BOTTOM;21230246;24;TOP;569095;Win;Fail;104;133;114;39;30;7;74;240;41;164;1398152758
0;142;MIDDLE;16542924;81;BOTTOM;589316;114;TOP;569095;25;BOTTOM;552733;24;JUNGLE;4063950;236;BOTTOM;21142674;16;BOTTOM;477170;13;MIDDLE;31400150;163;JUNGLE;2833743;92;TOP;1354749;Fail;Win;5;104;41;39;-1;30;61;26;164;35;1398134424
0;81;BOTTOM;2244534;164;TOP;569095;64;JUNGLE;1796922;25;BOTTOM;4967463;69;MIDDLE;482358;113;JUNGLE;5438334;17;TOP;533705;236;BOTTOM;1724409;555;BOTTOM;2360158;245;MIDDLE;2161086;Fail;Win;41;145;104;157;142;157;5;121;12;104;1397150387
0;3;MIDDLE;1357193;236;BOTTOM;21142674;104;JUNGLE;30644278;16;BOTTOM;14850127;92;TOP;4140701;203;JUNGLE;602339;497;BOTTOM;1541085;24;TOP;569095;145;BOTTOM;446673;8;MIDDLE;15640138;Fail;Win;29;164;39;7;157;41;163;164;62;5;1396945757
0;7;MIDDLE;4095213;555;BOTTOM;3766192;15;BOTTOM;31580156;114;TOP;569095;64;JUNGLE;14923592;236;BOTTOM;23160147;104;JUNGLE;18280140;122;TOP;16385949;238;MIDDLE;16131465;40;BOTTOM;4967463;Fail;Win;91;121;-1;142;41;145;142;164;39;81;1395476504
0;74;MIDDLE;4847739;236;BOTTOM;569095;555;BOTTOM;9735541;164;TOP;15931575;64;JUNGLE;22023152;34;MIDDLE;460712;92;TOP;23471512;81;BOTTOM;1303684;53;BOTTOM;440178;28;JUNGLE;451816;Win;Fail;5;24;8;41;145;5;-1;122;142;104;1395343053
0;81;BOTTOM;1921192;117;TOP;25900130;11;JUNGLE;24820137;25;BOTTOM;14033719;39;TOP;569095;16;BOTTOM;3057217;43;MIDDLE;21230246;498;BOTTOM;3222212;79;JUNGLE;30733372;24;TOP;31380133;Fail;Win;145;122;8;142;238;5;91;164;48;122;1395312522
0;117;BOTTOM;9735541;64;JUNGLE;514599;39;TOP;569095;7;MIDDLE;2833743;81;BOTTOM;3181163;16;BOTTOM;9311136;236;BOTTOM;23160147;30;JUNGLE;28111590;157;MIDDLE;1952539;122;TOP;4006761;Win;Fail;19;41;555;145;5;121;8;164;555;27;1394496487
