;Player_0_Champion;Player_0_Lane;Player_0_SummonerId;Player_1_Champion;Player_1_Lane;Player_1_SummonerId;Player_2_Champion;Player_2_Lane;Player_2_SummonerId;Player_3_Champion;Player_3_Lane;Player_3_SummonerId;Player_4_Champion;Player_4_Lane;Player_4_SummonerId;Player_5_Champion;Player_5_Lane;Player_5_SummonerId;Player_6_Champion;Player_6_Lane;Player_6_SummonerId;Player_7_Champion;Player_7_Lane;Player_7_SummonerId;Player_8_Champion;Player_8_Lane;Player_8_SummonerId;Player_9_Champion;Player_9_Lane;Player_9_SummonerId;Time_0_Result;Time_1_Result;_Player_T00_Ban_Champion;_Player_T01_Ban_Champion;_Player_T02_Ban_Champion;_Player_T03_Ban_Champion;_Player_T04_Ban_Champion;_Player_T10_Ban_Champion;_Player_T11_Ban_Champion;_Player_T12_Ban_Champion;_Player_T13_Ban_Champion;_Player_T14_Ban_Champion;gameId
0;142;MIDDLE;2872633;202;BOTTOM;4841586;254;JUNGLE;1720251;12;BOTTOM;14600125;23;TOP;14460143;101;MIDDLE;382756;119;BOTTOM;6171068;555;BOTTOM;128967;31;TOP;5330963;145;JUNGLE;5302220;Win;Fail;25;164;11;55;8;236;105;19;121;164;175974583
0;6;NONE;1133619;9;NONE;12380217;555;NONE;2872633;21;NONE;2952905;99;NONE;940424;119;NONE;6171068;91;NONE;962443;19;NONE;10641633;28;NONE;2122613;25;NONE;259462;Fail;Win;92;5;117;29;7;39;5;145;24;238;175785142
0;119;NONE;6171068;5;NONE;13490667;40;NONE;3001375;238;NONE;1613546;150;NONE;287887;27;NONE;88714;555;NONE;939709;157;NONE;339119;202;NONE;9171042;254;NONE;1720251;Win;Fail;164;145;122;36;55;163;85;104;23;25;175723190
0;50;TOP;6171068;555;BOTTOM;5352734;238;MIDDLE;82065;104;JUNGLE;1211344;51;BOTTOM;311777;82;MIDDLE;2073842;24;JUNGLE;12620611;16;BOTTOM;1043555;164;BOTTOM;14450127;141;JUNGLE;1770259;Fail;Win;145;5;39;8;-1;143;5;19;121;-1;175631590
0;8;TOP;12450681;18;BOTTOM;490544;143;BOTTOM;4992033;48;TOP;3203263;104;JUNGLE;1520716;86;TOP;2941413;15;BOTTOM;1763115;16;BOTTOM;300302;34;MIDDLE;2440646;5;JUNGLE;6171068;Fail;Win;142;39;51;555;27;145;516;11;164;55;175544462
0;34;NONE;6632048;64;NONE;9290659;164;NONE;1180177;117;NONE;880914;22;NONE;305785;62;NONE;4901831;119;NONE;6171068;35;NONE;1481913;143;NONE;294291;81;NONE;250797;Win;Fail;107;555;11;142;25;39;145;142;5;201;175438084
0;23;TOP;138237;16;BOTTOM;4460205;77;JUNGLE;13892751;119;BOTTOM;6171068;7;MIDDLE;790427;267;BOTTOM;14301419;28;JUNGLE;883732;24;TOP;175206;90;MIDDLE;1764111;81;BOTTOM;1643647;Fail;Win;121;39;161;145;555;55;9;11;142;122;175344966
0;126;MIDDLE;1673398;30;BOTTOM;12380217;11;JUNGLE;247318;31;TOP;4052453;81;BOTTOM;502528;238;MIDDLE;152671;6;TOP;13862615;19;JUNGLE;6171068;43;BOTTOM;872138;21;BOTTOM;2952905;Win;Fail;555;25;104;157;145;5;120;121;555;-1;175164833
0;35;NONE;10410143;21;NONE;2952905;31;NONE;12650333;117;NONE;830940;26;NONE;299333;142;NONE;14110383;62;NONE;138237;39;NONE;62379;43;NONE;510412;119;NONE;6171068;Win;Fail;157;55;30;5;11;145;555;498;54;101;174999017
0;145;BOTTOM;2952905;102;JUNGLE;3130149;13;MIDDLE;5340174;12;BOTTOM;13660224;75;TOP;211568;7;MIDDLE;939709;23;MIDDLE;12520899;25;BOTTOM;410820;119;BOTTOM;6171068;104;JUNGLE;958854;Fail;Win;8;5;157;90;254;24;39;142;38;121;174888126
0;7;NONE;289425;67;NONE;401435;5;NONE;335536;122;NONE;6171068;53;NONE;9080163;38;NONE;67344;555;NONE;1521328;22;NONE;13660224;64;NONE;243240;157;NONE;939709;Fail;Win;121;8;23;12;119;8;55;145;412;104;174897272
