;endIndex;matches;startIndex;status;totalGames
0;30.0;[{'platformId': 'LA2', 'gameId': 588024673, 'champion': 35, 'queue': 420, 'season': 11, 'timestamp': 1529188239839, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'LA2', 'gameId': 588020790, 'champion': 35, 'queue': 420, 'season': 11, 'timestamp': 1529185894939, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 587850035, 'champion': 56, 'queue': 430, 'season': 11, 'timestamp': 1529159444273, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587676252, 'champion': 35, 'queue': 420, 'season': 11, 'timestamp': 1529103734069, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587642688, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1529094307680, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587617051, 'champion': 35, 'queue': 420, 'season': 11, 'timestamp': 1529089219322, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587604857, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1529086333705, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587122636, 'champion': 35, 'queue': 420, 'season': 11, 'timestamp': 1528925920312, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587079456, 'champion': 54, 'queue': 420, 'season': 11, 'timestamp': 1528923034321, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 586453263, 'champion': 35, 'queue': 420, 'season': 11, 'timestamp': 1528739359034, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 586417807, 'champion': 53, 'queue': 450, 'season': 11, 'timestamp': 1528732917523, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 585785092, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1528570094426, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 585776136, 'champion': 64, 'queue': 440, 'season': 11, 'timestamp': 1528563166657, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 585763811, 'champion': 4, 'queue': 440, 'season': 11, 'timestamp': 1528560770735, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'LA2', 'gameId': 585483774, 'champion': 35, 'queue': 420, 'season': 11, 'timestamp': 1528493923737, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 585430560, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1528483096548, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 585408521, 'champion': 35, 'queue': 420, 'season': 11, 'timestamp': 1528481296075, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 585422911, 'champion': 35, 'queue': 420, 'season': 11, 'timestamp': 1528474748305, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 585401540, 'champion': 28, 'queue': 440, 'season': 11, 'timestamp': 1528471511843, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 585337834, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1528426009359, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 585325417, 'champion': 133, 'queue': 450, 'season': 11, 'timestamp': 1528424565250, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 585320953, 'champion': 24, 'queue': 440, 'season': 11, 'timestamp': 1528422296992, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 585220415, 'champion': 35, 'queue': 420, 'season': 11, 'timestamp': 1528416164415, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 585187243, 'champion': 35, 'queue': 420, 'season': 11, 'timestamp': 1528414120956, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 584549057, 'champion': 104, 'queue': 420, 'season': 11, 'timestamp': 1528218736626, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 584547719, 'champion': 35, 'queue': 420, 'season': 11, 'timestamp': 1528216886968, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 583923388, 'champion': 35, 'queue': 420, 'season': 11, 'timestamp': 1528055727511, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 583156355, 'champion': 35, 'queue': 430, 'season': 11, 'timestamp': 1527880313495, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 583155158, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1527879523161, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 583141929, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1527877202318, 'role': 'NONE', 'lane': 'JUNGLE'}];0.0;;128.0
0;30.0;[{'platformId': 'LA2', 'gameId': 587967917, 'champion': 267, 'queue': 440, 'season': 11, 'timestamp': 1529177118586, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587973643, 'champion': 53, 'queue': 440, 'season': 11, 'timestamp': 1529174330668, 'role': 'DUO_SUPPORT', 'lane': 'MID'}, {'platformId': 'LA2', 'gameId': 587840321, 'champion': 63, 'queue': 420, 'season': 11, 'timestamp': 1529159636421, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587828633, 'champion': 41, 'queue': 440, 'season': 11, 'timestamp': 1529155216188, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587673538, 'champion': 33, 'queue': 440, 'season': 11, 'timestamp': 1529101968081, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587637559, 'champion': 64, 'queue': 440, 'season': 11, 'timestamp': 1529097707996, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587633287, 'champion': 142, 'queue': 420, 'season': 11, 'timestamp': 1529094570776, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA2', 'gameId': 587628835, 'champion': 141, 'queue': 440, 'season': 11, 'timestamp': 1529091494994, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587607049, 'champion': 53, 'queue': 430, 'season': 11, 'timestamp': 1529088783559, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587615172, 'champion': 110, 'queue': 430, 'season': 11, 'timestamp': 1529087162898, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 587334293, 'champion': 412, 'queue': 430, 'season': 11, 'timestamp': 1529003132399, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 587322748, 'champion': 53, 'queue': 420, 'season': 11, 'timestamp': 1529001295183, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 587309034, 'champion': 145, 'queue': 400, 'season': 11, 'timestamp': 1528997874271, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587297813, 'champion': 133, 'queue': 400, 'season': 11, 'timestamp': 1528996025054, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 587304469, 'champion': 89, 'queue': 420, 'season': 11, 'timestamp': 1528991448472, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587283487, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1528987807438, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587269728, 'champion': 110, 'queue': 430, 'season': 11, 'timestamp': 1528974527744, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587279342, 'champion': 35, 'queue': 430, 'season': 11, 'timestamp': 1528972442914, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587279137, 'champion': 203, 'queue': 430, 'season': 11, 'timestamp': 1528970408000, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 586963577, 'champion': 89, 'queue': 440, 'season': 11, 'timestamp': 1528901292609, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587032644, 'champion': 157, 'queue': 430, 'season': 11, 'timestamp': 1528898018981, 'role': 'DUO', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 586991289, 'champion': 238, 'queue': 430, 'season': 11, 'timestamp': 1528891053337, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA2', 'gameId': 586164541, 'champion': 30, 'queue': 400, 'season': 11, 'timestamp': 1528655472571, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA2', 'gameId': 586134016, 'champion': 238, 'queue': 400, 'season': 11, 'timestamp': 1528654737253, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 586130515, 'champion': 245, 'queue': 400, 'season': 11, 'timestamp': 1528651975269, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA2', 'gameId': 586057469, 'champion': 157, 'queue': 400, 'season': 11, 'timestamp': 1528649202932, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 585806711, 'champion': 555, 'queue': 400, 'season': 11, 'timestamp': 1528571524550, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 585792125, 'champion': 429, 'queue': 400, 'season': 11, 'timestamp': 1528568137420, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 585800450, 'champion': 92, 'queue': 400, 'season': 11, 'timestamp': 1528566878352, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 585777411, 'champion': 555, 'queue': 400, 'season': 11, 'timestamp': 1528564317912, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}];0.0;;191.0
0;30.0;[{'platformId': 'LA2', 'gameId': 588054340, 'champion': 36, 'queue': 420, 'season': 11, 'timestamp': 1529194028337, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 588041268, 'champion': 126, 'queue': 420, 'season': 11, 'timestamp': 1529192107371, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 588027938, 'champion': 5, 'queue': 420, 'season': 11, 'timestamp': 1529190183111, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587677666, 'champion': 238, 'queue': 420, 'season': 11, 'timestamp': 1529104583946, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA2', 'gameId': 587662961, 'champion': 41, 'queue': 420, 'season': 11, 'timestamp': 1529101385745, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 587647788, 'champion': 8, 'queue': 440, 'season': 11, 'timestamp': 1529098206330, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587654103, 'champion': 56, 'queue': 440, 'season': 11, 'timestamp': 1529095726197, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587641681, 'champion': 104, 'queue': 440, 'season': 11, 'timestamp': 1529093546691, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 587598931, 'champion': 41, 'queue': 420, 'season': 11, 'timestamp': 1529079766594, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 587554466, 'champion': 85, 'queue': 420, 'season': 11, 'timestamp': 1529037716416, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 587560819, 'champion': 41, 'queue': 420, 'season': 11, 'timestamp': 1529035140581, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 587537138, 'champion': 85, 'queue': 420, 'season': 11, 'timestamp': 1529032719558, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 587533725, 'champion': 50, 'queue': 420, 'season': 11, 'timestamp': 1529030656463, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 587459340, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1529028137187, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'LA2', 'gameId': 587415170, 'champion': 104, 'queue': 420, 'season': 11, 'timestamp': 1529025232615, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587323833, 'champion': 24, 'queue': 420, 'season': 11, 'timestamp': 1529002359108, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 587310962, 'champion': 24, 'queue': 420, 'season': 11, 'timestamp': 1528999433599, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 587306018, 'champion': 126, 'queue': 440, 'season': 11, 'timestamp': 1528994023971, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 587243511, 'champion': 36, 'queue': 420, 'season': 11, 'timestamp': 1528946242771, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 587189464, 'champion': 78, 'queue': 420, 'season': 11, 'timestamp': 1528943828014, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 587176513, 'champion': 497, 'queue': 420, 'season': 11, 'timestamp': 1528942088029, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 587163432, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1528940079802, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 587130877, 'champion': 114, 'queue': 420, 'season': 11, 'timestamp': 1528931804616, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 587116692, 'champion': 36, 'queue': 420, 'season': 11, 'timestamp': 1528929035077, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA2', 'gameId': 587112407, 'champion': 78, 'queue': 420, 'season': 11, 'timestamp': 1528925661830, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 586914027, 'champion': 150, 'queue': 420, 'season': 11, 'timestamp': 1528864068922, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 586900539, 'champion': 114, 'queue': 420, 'season': 11, 'timestamp': 1528860817251, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 586896178, 'champion': 266, 'queue': 420, 'season': 11, 'timestamp': 1528858705446, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 586891652, 'champion': 114, 'queue': 420, 'season': 11, 'timestamp': 1528856158137, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 586849016, 'champion': 114, 'queue': 420, 'season': 11, 'timestamp': 1528854240311, 'role': 'DUO', 'lane': 'NONE'}];0.0;;186.0
0;30.0;[{'platformId': 'LA2', 'gameId': 588082671, 'champion': 39, 'queue': 420, 'season': 11, 'timestamp': 1529199083995, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 588058613, 'champion': 157, 'queue': 420, 'season': 11, 'timestamp': 1529196677413, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 588045099, 'champion': 8, 'queue': 420, 'season': 11, 'timestamp': 1529194547413, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 587774771, 'champion': 82, 'queue': 420, 'season': 11, 'timestamp': 1529119511405, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587749134, 'champion': 85, 'queue': 420, 'season': 11, 'timestamp': 1529116739004, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587707724, 'champion': 81, 'queue': 420, 'season': 11, 'timestamp': 1529110691923, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587534125, 'champion': 24, 'queue': 420, 'season': 11, 'timestamp': 1529030855362, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587521465, 'champion': 39, 'queue': 420, 'season': 11, 'timestamp': 1529029007091, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 587175636, 'champion': 82, 'queue': 420, 'season': 11, 'timestamp': 1528941570193, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587149790, 'champion': 85, 'queue': 420, 'season': 11, 'timestamp': 1528938099601, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587146259, 'champion': 63, 'queue': 420, 'season': 11, 'timestamp': 1528935689522, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 587145015, 'champion': 82, 'queue': 420, 'season': 11, 'timestamp': 1528934826613, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA2', 'gameId': 586887338, 'champion': 82, 'queue': 420, 'season': 11, 'timestamp': 1528859355769, 'role': 'DUO', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 586894006, 'champion': 145, 'queue': 420, 'season': 11, 'timestamp': 1528857437937, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 586856620, 'champion': 85, 'queue': 420, 'season': 11, 'timestamp': 1528853370465, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'LA2', 'gameId': 586852291, 'champion': 39, 'queue': 420, 'season': 11, 'timestamp': 1528850783579, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 586700655, 'champion': 117, 'queue': 420, 'season': 11, 'timestamp': 1528776714438, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA2', 'gameId': 586687570, 'champion': 104, 'queue': 420, 'season': 11, 'timestamp': 1528774553378, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 586673332, 'champion': 119, 'queue': 420, 'season': 11, 'timestamp': 1528771906699, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 586649463, 'champion': 145, 'queue': 420, 'season': 11, 'timestamp': 1528769783953, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 586635670, 'champion': 63, 'queue': 420, 'season': 11, 'timestamp': 1528767239833, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 586631244, 'champion': 157, 'queue': 420, 'season': 11, 'timestamp': 1528764663022, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 586546512, 'champion': 24, 'queue': 420, 'season': 11, 'timestamp': 1528761903255, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 586561014, 'champion': 63, 'queue': 420, 'season': 11, 'timestamp': 1528759193294, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 586340997, 'champion': 236, 'queue': 420, 'season': 11, 'timestamp': 1528685139180, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 586316576, 'champion': 5, 'queue': 420, 'season': 11, 'timestamp': 1528682967484, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 586321230, 'champion': 50, 'queue': 420, 'season': 11, 'timestamp': 1528680530275, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'LA2', 'gameId': 586296842, 'champion': 81, 'queue': 420, 'season': 11, 'timestamp': 1528678313826, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA2', 'gameId': 586303068, 'champion': 5, 'queue': 420, 'season': 11, 'timestamp': 1528676409744, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA2', 'gameId': 586192121, 'champion': 39, 'queue': 420, 'season': 11, 'timestamp': 1528660041329, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}];0.0;;141.0
0;;;;{'message': 'Rate limit exceeded', 'status_code': 429};
0;;;;{'message': 'Rate limit exceeded', 'status_code': 429};
0;;;;{'message': 'Rate limit exceeded', 'status_code': 429};
0;;;;{'message': 'Rate limit exceeded', 'status_code': 429};
0;;;;{'message': 'Rate limit exceeded', 'status_code': 429};
0;;;;{'message': 'Rate limit exceeded', 'status_code': 429};
