;endIndex;matches;startIndex;status;totalGames
0;30.0;[{'platformId': 'LA1', 'gameId': 571943165, 'champion': 82, 'queue': 430, 'season': 11, 'timestamp': 1529181224581, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 571918258, 'champion': 163, 'queue': 430, 'season': 11, 'timestamp': 1529178569088, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 571575107, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1529102033142, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 571560729, 'champion': 82, 'queue': 420, 'season': 11, 'timestamp': 1529099446159, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 571536398, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1529097106524, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 571365787, 'champion': 127, 'queue': 400, 'season': 11, 'timestamp': 1529030886052, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 571276898, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1529016956554, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 571271912, 'champion': 8, 'queue': 420, 'season': 11, 'timestamp': 1529014234683, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 571163992, 'champion': 76, 'queue': 420, 'season': 11, 'timestamp': 1529009795754, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 571139894, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1529007352677, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 571125679, 'champion': 98, 'queue': 420, 'season': 11, 'timestamp': 1529004436279, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 571089591, 'champion': 98, 'queue': 420, 'season': 11, 'timestamp': 1528999983814, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 571106008, 'champion': 42, 'queue': 420, 'season': 11, 'timestamp': 1528997345921, 'role': 'SOLO', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 570910331, 'champion': 115, 'queue': 420, 'season': 11, 'timestamp': 1528931194875, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 570896156, 'champion': 240, 'queue': 420, 'season': 11, 'timestamp': 1528928905029, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 570872847, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1528926833424, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 570858785, 'champion': 76, 'queue': 420, 'season': 11, 'timestamp': 1528924379625, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 570865007, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528922073399, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 570851461, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528919601452, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 570817333, 'champion': 8, 'queue': 420, 'season': 11, 'timestamp': 1528916433101, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 570833576, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528913359092, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 570831254, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528911216583, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 570496989, 'champion': 28, 'queue': 450, 'season': 11, 'timestamp': 1528845910321, 'role': 'DUO_CARRY', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 570488104, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528842025943, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 570475547, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528840475787, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 570470331, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528837559419, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 570446269, 'champion': 240, 'queue': 420, 'season': 11, 'timestamp': 1528835071983, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 570405282, 'champion': 240, 'queue': 420, 'season': 11, 'timestamp': 1528827559993, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 570401911, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528824729673, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 570318831, 'champion': 8, 'queue': 420, 'season': 11, 'timestamp': 1528821947433, 'role': 'SOLO', 'lane': 'MID'}];0.0;;152.0
0;30.0;[{'platformId': 'LA1', 'gameId': 571878914, 'champion': 30, 'queue': 420, 'season': 11, 'timestamp': 1529173243662, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 571485539, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1529082706560, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 571473481, 'champion': 8, 'queue': 420, 'season': 11, 'timestamp': 1529080345699, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 570817333, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1528916433101, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 570834787, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1528914433843, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 570716912, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1528906498748, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 570715759, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528905102266, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 570664285, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1528873832510, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 570602457, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528858732203, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 570578166, 'champion': 25, 'queue': 420, 'season': 11, 'timestamp': 1528856718210, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 570249551, 'champion': 39, 'queue': 420, 'season': 11, 'timestamp': 1528780823713, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 568341509, 'champion': 31, 'queue': 420, 'season': 11, 'timestamp': 1528351472892, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 568244233, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1528336226772, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 568200004, 'champion': 51, 'queue': 420, 'season': 11, 'timestamp': 1528329258950, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 567661510, 'champion': 126, 'queue': 420, 'season': 11, 'timestamp': 1528236891127, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 567656530, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1528234196764, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 567582620, 'champion': 238, 'queue': 420, 'season': 11, 'timestamp': 1528215987791, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 567563007, 'champion': 25, 'queue': 420, 'season': 11, 'timestamp': 1528190575638, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 567490352, 'champion': 238, 'queue': 420, 'season': 11, 'timestamp': 1528168567106, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 567450392, 'champion': 238, 'queue': 420, 'season': 11, 'timestamp': 1528164192064, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 564650754, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1527613995820, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 564619712, 'champion': 238, 'queue': 420, 'season': 11, 'timestamp': 1527610959923, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 564439918, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1527547567947, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 564426589, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1527545030450, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 564441032, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1527543230493, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 564407803, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1527541129271, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 564403157, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1527538025467, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 564349261, 'champion': 25, 'queue': 420, 'season': 11, 'timestamp': 1527535082671, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 564309384, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1527533057027, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 562941565, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1527276708991, 'role': 'SOLO', 'lane': 'MID'}];0.0;;180.0
0;30.0;[{'platformId': 'LA1', 'gameId': 571390811, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1529033294373, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 570613874, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528864123319, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 570585207, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528859655827, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 570539821, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528852724213, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 570075236, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528748485515, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 569794734, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528682792430, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 569224085, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528571875662, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 568859640, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528501745645, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 568371735, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528382395353, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 567890317, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528260944940, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 567107243, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528092302983, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 566619841, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528003942057, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 566623312, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1528001013286, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 566095907, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1527910765620, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 565182467, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1527737783910, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 565145127, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1527733459066, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 565127558, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1527730446755, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 564401838, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1527537078586, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 564316947, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1527531847082, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 563753636, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1527399869584, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 562908730, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1527280141085, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 562871953, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1527269581455, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 561782146, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1526961761364, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 561080692, 'champion': 80, 'queue': 420, 'season': 11, 'timestamp': 1526790734914, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 561036726, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1526788770454, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 560672534, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1526706209442, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 560644443, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1526702121387, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 560291763, 'champion': 91, 'queue': 420, 'season': 11, 'timestamp': 1526617637284, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 560247430, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1526615046956, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 559919742, 'champion': 62, 'queue': 420, 'season': 11, 'timestamp': 1526529885192, 'role': 'DUO', 'lane': 'TOP'}];0.0;;137.0
0;30.0;[{'platformId': 'LA1', 'gameId': 571987291, 'champion': 236, 'queue': 420, 'season': 11, 'timestamp': 1529188967030, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 571589997, 'champion': 21, 'queue': 420, 'season': 11, 'timestamp': 1529109026090, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 571601772, 'champion': 236, 'queue': 420, 'season': 11, 'timestamp': 1529105501431, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 571357611, 'champion': 30, 'queue': 430, 'season': 11, 'timestamp': 1529031452409, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 571350099, 'champion': 77, 'queue': 430, 'season': 11, 'timestamp': 1529027969710, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 571276898, 'champion': 21, 'queue': 420, 'season': 11, 'timestamp': 1529016956554, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 571017144, 'champion': 30, 'queue': 440, 'season': 11, 'timestamp': 1528949709671, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 571001804, 'champion': 236, 'queue': 420, 'season': 11, 'timestamp': 1528946894581, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 570963415, 'champion': 21, 'queue': 420, 'season': 11, 'timestamp': 1528942778634, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 570939347, 'champion': 36, 'queue': 430, 'season': 11, 'timestamp': 1528940749564, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 570609381, 'champion': 21, 'queue': 420, 'season': 11, 'timestamp': 1528862258414, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 570586612, 'champion': 236, 'queue': 420, 'season': 11, 'timestamp': 1528860373384, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 570578166, 'champion': 61, 'queue': 420, 'season': 11, 'timestamp': 1528856718210, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 570243645, 'champion': 254, 'queue': 450, 'season': 11, 'timestamp': 1528776896628, 'role': 'DUO_SUPPORT', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 569086457, 'champion': 80, 'queue': 440, 'season': 11, 'timestamp': 1528523670561, 'role': 'SOLO', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 569092929, 'champion': 58, 'queue': 440, 'season': 11, 'timestamp': 1528521619174, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 569076484, 'champion': 21, 'queue': 440, 'season': 11, 'timestamp': 1528518438096, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 568616637, 'champion': 145, 'queue': 450, 'season': 11, 'timestamp': 1528424301394, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 568611612, 'champion': 21, 'queue': 420, 'season': 11, 'timestamp': 1528422157808, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 567773273, 'champion': 58, 'queue': 420, 'season': 11, 'timestamp': 1528252409119, 'role': 'DUO_CARRY', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 567696841, 'champion': 2, 'queue': 420, 'season': 11, 'timestamp': 1528244733618, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 567692422, 'champion': 15, 'queue': 420, 'season': 11, 'timestamp': 1528242603181, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 567445080, 'champion': 29, 'queue': 450, 'season': 11, 'timestamp': 1528161899861, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 567431518, 'champion': 15, 'queue': 420, 'season': 11, 'timestamp': 1528160447597, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 566957273, 'champion': 51, 'queue': 420, 'season': 11, 'timestamp': 1528069925932, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 566970896, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1528067431872, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 566929882, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1528066898682, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 566926094, 'champion': 127, 'queue': 450, 'season': 11, 'timestamp': 1528065310225, 'role': 'DUO_SUPPORT', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 566601452, 'champion': 15, 'queue': 420, 'season': 11, 'timestamp': 1528000054033, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 566534622, 'champion': 2, 'queue': 420, 'season': 11, 'timestamp': 1527989613749, 'role': 'NONE', 'lane': 'JUNGLE'}];0.0;;127.0
0;;;;{'message': 'Rate limit exceeded', 'status_code': 429};
0;;;;{'message': 'Rate limit exceeded', 'status_code': 429};
0;;;;{'message': 'Rate limit exceeded', 'status_code': 429};
0;;;;{'message': 'Rate limit exceeded', 'status_code': 429};
0;;;;{'message': 'Rate limit exceeded', 'status_code': 429};
0;30.0;[{'platformId': 'LA1', 'gameId': 572032993, 'champion': 45, 'queue': 440, 'season': 11, 'timestamp': 1529196186093, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 572007245, 'champion': 157, 'queue': 440, 'season': 11, 'timestamp': 1529193350472, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 571130931, 'champion': 8, 'queue': 450, 'season': 11, 'timestamp': 1529001174626, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 571088722, 'champion': 99, 'queue': 420, 'season': 11, 'timestamp': 1528999278014, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 571065871, 'champion': 104, 'queue': 420, 'season': 11, 'timestamp': 1528984820241, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 570987622, 'champion': 99, 'queue': 440, 'season': 11, 'timestamp': 1528944959156, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 570972765, 'champion': 99, 'queue': 440, 'season': 11, 'timestamp': 1528942567804, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 570851461, 'champion': 157, 'queue': 420, 'season': 11, 'timestamp': 1528919601452, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 570838476, 'champion': 498, 'queue': 420, 'season': 11, 'timestamp': 1528917450507, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 570836017, 'champion': 91, 'queue': 420, 'season': 11, 'timestamp': 1528915449316, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 570833123, 'champion': 55, 'queue': 420, 'season': 11, 'timestamp': 1528912935890, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 570715759, 'champion': 91, 'queue': 420, 'season': 11, 'timestamp': 1528905102266, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 570673137, 'champion': 104, 'queue': 420, 'season': 11, 'timestamp': 1528901191593, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 570174103, 'champion': 157, 'queue': 440, 'season': 11, 'timestamp': 1528767314324, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 570106030, 'champion': 222, 'queue': 420, 'season': 11, 'timestamp': 1528754422835, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 570083456, 'champion': 7, 'queue': 420, 'season': 11, 'timestamp': 1528752570772, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 570069612, 'champion': 38, 'queue': 420, 'season': 11, 'timestamp': 1528750909062, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 569725114, 'champion': 55, 'queue': 420, 'season': 11, 'timestamp': 1528669702194, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 569668909, 'champion': 142, 'queue': 420, 'season': 11, 'timestamp': 1528661364768, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 569644114, 'champion': 141, 'queue': 420, 'season': 11, 'timestamp': 1528658417862, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'LA1', 'gameId': 569587099, 'champion': 142, 'queue': 420, 'season': 11, 'timestamp': 1528647550566, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 569594626, 'champion': 498, 'queue': 420, 'season': 11, 'timestamp': 1528645930142, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 569165188, 'champion': 114, 'queue': 420, 'season': 11, 'timestamp': 1528559675235, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 569151424, 'champion': 142, 'queue': 420, 'season': 11, 'timestamp': 1528555793163, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 569129993, 'champion': 90, 'queue': 420, 'season': 11, 'timestamp': 1528553904430, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'LA1', 'gameId': 569138574, 'champion': 498, 'queue': 420, 'season': 11, 'timestamp': 1528551683756, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'LA1', 'gameId': 568988236, 'champion': 134, 'queue': 440, 'season': 11, 'timestamp': 1528510066154, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 568982056, 'champion': 50, 'queue': 440, 'season': 11, 'timestamp': 1528507343086, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'LA1', 'gameId': 568418546, 'champion': 142, 'queue': 420, 'season': 11, 'timestamp': 1528405252679, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'LA1', 'gameId': 568425077, 'champion': 236, 'queue': 420, 'season': 11, 'timestamp': 1528403077621, 'role': 'DUO', 'lane': 'NONE'}];0.0;;103.0
