;endIndex;matches;startIndex;status;totalGames
0;30.0;[{'platformId': 'EUN1', 'gameId': 1984112224, 'champion': 236, 'queue': 420, 'season': 11, 'timestamp': 1529102007767, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1984119205, 'champion': 236, 'queue': 420, 'season': 11, 'timestamp': 1529100680953, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1984085325, 'champion': 236, 'queue': 420, 'season': 11, 'timestamp': 1529098794159, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1984067647, 'champion': 161, 'queue': 420, 'season': 11, 'timestamp': 1529095952509, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'EUN1', 'gameId': 1984062728, 'champion': 236, 'queue': 420, 'season': 11, 'timestamp': 1529094474297, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1983875139, 'champion': 42, 'queue': 420, 'season': 11, 'timestamp': 1529080721266, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1983850328, 'champion': 21, 'queue': 420, 'season': 11, 'timestamp': 1529078659177, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983754405, 'champion': 51, 'queue': 420, 'season': 11, 'timestamp': 1529076412057, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1983749934, 'champion': 145, 'queue': 420, 'season': 11, 'timestamp': 1529074733459, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1983720658, 'champion': 202, 'queue': 420, 'season': 11, 'timestamp': 1529071205938, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'EUN1', 'gameId': 1983704818, 'champion': 115, 'queue': 420, 'season': 11, 'timestamp': 1529068905452, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1983679587, 'champion': 202, 'queue': 420, 'season': 11, 'timestamp': 1529066580086, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983673740, 'champion': 145, 'queue': 420, 'season': 11, 'timestamp': 1529064191955, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983483965, 'champion': 81, 'queue': 420, 'season': 11, 'timestamp': 1529009514002, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983445368, 'champion': 202, 'queue': 420, 'season': 11, 'timestamp': 1529006734092, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983437782, 'champion': 202, 'queue': 420, 'season': 11, 'timestamp': 1529004388503, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983040390, 'champion': 81, 'queue': 420, 'season': 11, 'timestamp': 1528972960399, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983005733, 'champion': 164, 'queue': 420, 'season': 11, 'timestamp': 1528970328664, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1982880930, 'champion': 81, 'queue': 420, 'season': 11, 'timestamp': 1528921615193, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982850658, 'champion': 202, 'queue': 420, 'season': 11, 'timestamp': 1528918283585, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982834573, 'champion': 81, 'queue': 420, 'season': 11, 'timestamp': 1528916582612, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982831999, 'champion': 202, 'queue': 420, 'season': 11, 'timestamp': 1528915813080, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982631132, 'champion': 81, 'queue': 420, 'season': 11, 'timestamp': 1528893878247, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982614739, 'champion': 81, 'queue': 420, 'season': 11, 'timestamp': 1528890965095, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982299126, 'champion': 202, 'queue': 420, 'season': 11, 'timestamp': 1528837595089, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982253961, 'champion': 202, 'queue': 420, 'season': 11, 'timestamp': 1528835200004, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982247562, 'champion': 266, 'queue': 420, 'season': 11, 'timestamp': 1528833148943, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'EUN1', 'gameId': 1982240236, 'champion': 63, 'queue': 420, 'season': 11, 'timestamp': 1528831305820, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982190801, 'champion': 81, 'queue': 420, 'season': 11, 'timestamp': 1528828287047, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1981677340, 'champion': 81, 'queue': 420, 'season': 11, 'timestamp': 1528747725610, 'role': 'DUO', 'lane': 'NONE'}];0.0;;157.0
0;30.0;[{'platformId': 'EUN1', 'gameId': 1984270666, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1529148170711, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1984234021, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1529145504728, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1984196717, 'champion': 555, 'queue': 420, 'season': 11, 'timestamp': 1529142059284, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1984083045, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1529097899477, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1984032912, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1529091131265, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1984002754, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1529087329915, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983679587, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1529066580086, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1983673740, 'champion': 238, 'queue': 420, 'season': 11, 'timestamp': 1529064191955, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1983634922, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1529060103152, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983629966, 'champion': 63, 'queue': 420, 'season': 11, 'timestamp': 1529057651697, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983592481, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1529053208872, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983566720, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1529048969677, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983522548, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1529013193720, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982995431, 'champion': 238, 'queue': 420, 'season': 11, 'timestamp': 1528969838375, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1982988517, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1528965034696, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1982797199, 'champion': 41, 'queue': 450, 'season': 11, 'timestamp': 1528911231956, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982769835, 'champion': 238, 'queue': 450, 'season': 11, 'timestamp': 1528908758116, 'role': 'DUO_SUPPORT', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1982734941, 'champion': 112, 'queue': 450, 'season': 11, 'timestamp': 1528906940226, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1982739604, 'champion': 497, 'queue': 450, 'season': 11, 'timestamp': 1528905102949, 'role': 'DUO', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982596095, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1528886049743, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982591838, 'champion': 238, 'queue': 420, 'season': 11, 'timestamp': 1528883154032, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1982320438, 'champion': 119, 'queue': 450, 'season': 11, 'timestamp': 1528842713009, 'role': 'DUO_SUPPORT', 'lane': 'TOP'}, {'platformId': 'EUN1', 'gameId': 1982318422, 'champion': 15, 'queue': 450, 'season': 11, 'timestamp': 1528841370098, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982285603, 'champion': 42, 'queue': 450, 'season': 11, 'timestamp': 1528839770642, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982282403, 'champion': 42, 'queue': 450, 'season': 11, 'timestamp': 1528838264056, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982288025, 'champion': 38, 'queue': 450, 'season': 11, 'timestamp': 1528836522861, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1981921871, 'champion': 555, 'queue': 420, 'season': 11, 'timestamp': 1528802952809, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1981855636, 'champion': 163, 'queue': 420, 'season': 11, 'timestamp': 1528800346874, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1981821083, 'champion': 81, 'queue': 420, 'season': 11, 'timestamp': 1528796519465, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1981773261, 'champion': 81, 'queue': 420, 'season': 11, 'timestamp': 1528789787082, 'role': 'DUO', 'lane': 'TOP'}];0.0;;152.0
0;30.0;[{'platformId': 'EUN1', 'gameId': 1984309643, 'champion': 164, 'queue': 420, 'season': 11, 'timestamp': 1529154983408, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1984281163, 'champion': 236, 'queue': 420, 'season': 11, 'timestamp': 1529151869607, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1984226010, 'champion': 516, 'queue': 420, 'season': 11, 'timestamp': 1529146107760, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'EUN1', 'gameId': 1984219772, 'champion': 516, 'queue': 420, 'season': 11, 'timestamp': 1529143478536, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'EUN1', 'gameId': 1984193187, 'champion': 516, 'queue': 420, 'season': 11, 'timestamp': 1529140388883, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'EUN1', 'gameId': 1984057951, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1529092793259, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1984016594, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1529092155709, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1984031655, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1529090543754, 'role': 'DUO_SUPPORT', 'lane': 'TOP'}, {'platformId': 'EUN1', 'gameId': 1983986079, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1529088353524, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1983991782, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1529086684042, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1983949389, 'champion': 75, 'queue': 450, 'season': 11, 'timestamp': 1529082036896, 'role': 'DUO', 'lane': 'TOP'}, {'platformId': 'EUN1', 'gameId': 1983868260, 'champion': 50, 'queue': 450, 'season': 11, 'timestamp': 1529077902298, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1983693513, 'champion': 145, 'queue': 430, 'season': 11, 'timestamp': 1529068139237, 'role': 'DUO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1983678612, 'champion': 29, 'queue': 430, 'season': 11, 'timestamp': 1529066045428, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983676984, 'champion': 222, 'queue': 430, 'season': 11, 'timestamp': 1529065518497, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1983653316, 'champion': 28, 'queue': 450, 'season': 11, 'timestamp': 1529063702087, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1983636037, 'champion': 236, 'queue': 420, 'season': 11, 'timestamp': 1529060643268, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983606508, 'champion': 497, 'queue': 420, 'season': 11, 'timestamp': 1529055779639, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983236719, 'champion': 145, 'queue': 450, 'season': 11, 'timestamp': 1528984181695, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1983212163, 'champion': 164, 'queue': 450, 'season': 11, 'timestamp': 1528982172798, 'role': 'DUO_SUPPORT', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1982990590, 'champion': 555, 'queue': 420, 'season': 11, 'timestamp': 1528966625084, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982762430, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1528909646630, 'role': 'DUO_SUPPORT', 'lane': 'TOP'}, {'platformId': 'EUN1', 'gameId': 1982768064, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1528908164662, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982731623, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1528905781822, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982641631, 'champion': 555, 'queue': 420, 'season': 11, 'timestamp': 1528894248045, 'role': 'DUO_SUPPORT', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1982614739, 'champion': 555, 'queue': 420, 'season': 11, 'timestamp': 1528890965095, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982388627, 'champion': 11, 'queue': 450, 'season': 11, 'timestamp': 1528862653741, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982358259, 'champion': 163, 'queue': 450, 'season': 11, 'timestamp': 1528861149865, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982387996, 'champion': 28, 'queue': 450, 'season': 11, 'timestamp': 1528859976771, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982387724, 'champion': 8, 'queue': 450, 'season': 11, 'timestamp': 1528858665885, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}];0.0;;177.0
0;30.0;[{'platformId': 'EUN1', 'gameId': 1984456111, 'champion': 103, 'queue': 420, 'season': 11, 'timestamp': 1529172623504, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1984414890, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1529168454825, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1984388575, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1529162316072, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1984344652, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1529160762501, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1984342607, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1529159923827, 'role': 'DUO', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1984325003, 'champion': 432, 'queue': 420, 'season': 11, 'timestamp': 1529157149113, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1984328494, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1529154784895, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1984304641, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1529153226586, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1984297884, 'champion': 201, 'queue': 420, 'season': 11, 'timestamp': 1529150863895, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1984051652, 'champion': 21, 'queue': 420, 'season': 11, 'timestamp': 1529093990784, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1983518450, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1529011354162, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1983430903, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1529002705666, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1983360645, 'champion': 104, 'queue': 420, 'season': 11, 'timestamp': 1528996691469, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1983324214, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1528994383167, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1983312715, 'champion': 238, 'queue': 420, 'season': 11, 'timestamp': 1528990311278, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1983276759, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1528987881555, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1983270830, 'champion': 30, 'queue': 420, 'season': 11, 'timestamp': 1528985644912, 'role': 'SOLO', 'lane': 'TOP'}, {'platformId': 'EUN1', 'gameId': 1983224966, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1528983534411, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982895608, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1528923450818, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1982758295, 'champion': 89, 'queue': 420, 'season': 11, 'timestamp': 1528908267285, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1982732586, 'champion': 43, 'queue': 420, 'season': 11, 'timestamp': 1528906195293, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982710884, 'champion': 99, 'queue': 420, 'season': 11, 'timestamp': 1528902011170, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1982681806, 'champion': 26, 'queue': 420, 'season': 11, 'timestamp': 1528898505635, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982656761, 'champion': 143, 'queue': 420, 'season': 11, 'timestamp': 1528896449566, 'role': 'DUO_SUPPORT', 'lane': 'TOP'}, {'platformId': 'EUN1', 'gameId': 1982631132, 'champion': 7, 'queue': 420, 'season': 11, 'timestamp': 1528893878247, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1982611684, 'champion': 64, 'queue': 420, 'season': 11, 'timestamp': 1528889371642, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1982244800, 'champion': 9, 'queue': 420, 'season': 11, 'timestamp': 1528832653329, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982205129, 'champion': 238, 'queue': 420, 'season': 11, 'timestamp': 1528829493600, 'role': 'SOLO', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1982163715, 'champion': 432, 'queue': 420, 'season': 11, 'timestamp': 1528826163861, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982053279, 'champion': 4, 'queue': 420, 'season': 11, 'timestamp': 1528812055243, 'role': 'SOLO', 'lane': 'MID'}];0.0;;197.0
0;30.0;[{'platformId': 'EUN1', 'gameId': 1982821537, 'champion': 98, 'queue': 400, 'season': 11, 'timestamp': 1528915606267, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1982792267, 'champion': 98, 'queue': 400, 'season': 11, 'timestamp': 1528912887383, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1981376891, 'champion': 40, 'queue': 420, 'season': 11, 'timestamp': 1528712178157, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1980731984, 'champion': 12, 'queue': 420, 'season': 11, 'timestamp': 1528623054932, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1980714298, 'champion': 25, 'queue': 420, 'season': 11, 'timestamp': 1528619984423, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1980711503, 'champion': 12, 'queue': 420, 'season': 11, 'timestamp': 1528618289870, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1980639814, 'champion': 236, 'queue': 430, 'season': 11, 'timestamp': 1528584897028, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1980606189, 'champion': 98, 'queue': 430, 'season': 11, 'timestamp': 1528582922213, 'role': 'DUO', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1980620671, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1528581131677, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1980532635, 'champion': 98, 'queue': 400, 'season': 11, 'timestamp': 1528574855175, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1980393634, 'champion': 40, 'queue': 400, 'season': 11, 'timestamp': 1528572136162, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1980356361, 'champion': 122, 'queue': 450, 'season': 11, 'timestamp': 1528570116626, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1979869414, 'champion': 89, 'queue': 420, 'season': 11, 'timestamp': 1528484417422, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1979322740, 'champion': 267, 'queue': 420, 'season': 11, 'timestamp': 1528402857537, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1979294777, 'champion': 201, 'queue': 420, 'season': 11, 'timestamp': 1528400358318, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1979253668, 'champion': 412, 'queue': 420, 'season': 11, 'timestamp': 1528397042822, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1979230115, 'champion': 11, 'queue': 420, 'season': 11, 'timestamp': 1528392869251, 'role': 'NONE', 'lane': 'JUNGLE'}, {'platformId': 'EUN1', 'gameId': 1979205322, 'champion': 12, 'queue': 420, 'season': 11, 'timestamp': 1528391271375, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1979200053, 'champion': 412, 'queue': 420, 'season': 11, 'timestamp': 1528389350461, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1979162387, 'champion': 43, 'queue': 420, 'season': 11, 'timestamp': 1528386638001, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1979167287, 'champion': 40, 'queue': 420, 'season': 11, 'timestamp': 1528384828745, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1979121926, 'champion': 117, 'queue': 420, 'season': 11, 'timestamp': 1528382851048, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1978965815, 'champion': 89, 'queue': 420, 'season': 11, 'timestamp': 1528380503241, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1978959704, 'champion': 40, 'queue': 420, 'season': 11, 'timestamp': 1528378086339, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1978874468, 'champion': 40, 'queue': 420, 'season': 11, 'timestamp': 1528365091944, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1978838320, 'champion': 37, 'queue': 430, 'season': 11, 'timestamp': 1528339233419, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1978847207, 'champion': 412, 'queue': 430, 'season': 11, 'timestamp': 1528336775796, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}, {'platformId': 'EUN1', 'gameId': 1978816537, 'champion': 555, 'queue': 430, 'season': 11, 'timestamp': 1528334449520, 'role': 'DUO_SUPPORT', 'lane': 'MID'}, {'platformId': 'EUN1', 'gameId': 1978805521, 'champion': 48, 'queue': 450, 'season': 11, 'timestamp': 1528331968002, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}, {'platformId': 'EUN1', 'gameId': 1978688972, 'champion': 201, 'queue': 420, 'season': 11, 'timestamp': 1528309629752, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}];0.0;;184.0
