;Player_0_Champion;Player_0_Lane;Player_0_SummonerId;Player_1_Champion;Player_1_Lane;Player_1_SummonerId;Player_2_Champion;Player_2_Lane;Player_2_SummonerId;Player_3_Champion;Player_3_Lane;Player_3_SummonerId;Player_4_Champion;Player_4_Lane;Player_4_SummonerId;Player_5_Champion;Player_5_Lane;Player_5_SummonerId;Player_6_Champion;Player_6_Lane;Player_6_SummonerId;Player_7_Champion;Player_7_Lane;Player_7_SummonerId;Player_8_Champion;Player_8_Lane;Player_8_SummonerId;Player_9_Champion;Player_9_Lane;Player_9_SummonerId;Time_0_Result;Time_1_Result;_Player_T00_Ban_Champion;_Player_T01_Ban_Champion;_Player_T02_Ban_Champion;_Player_T03_Ban_Champion;_Player_T04_Ban_Champion;_Player_T10_Ban_Champion;_Player_T11_Ban_Champion;_Player_T12_Ban_Champion;_Player_T13_Ban_Champion;_Player_T14_Ban_Champion;gameId
0;92;JUNGLE;3QUGnJWBwZdReCZ81V8oCIIV5FX_0XFfTMhlhTzd2SNArw;8;BOTTOM;i99hCXmKNzGrvlqm6Wv8T_tU6r5umKSv5vqk8NcDizC0xWE;350;BOTTOM;O1YKTBWmDNjEmY2EiKWA0TP4vjEn-LSfGkiqado7-gvFaA;84;TOP;nX5K6z7at9fLd0ZUAh3A6zTbUTf4PDb1fKu2yO_H9mdF3rU;39;MIDDLE;nhRmYMfeRglTqr4LruQMZwiZglLJIG579FWzVIy1KFMjl8M;555;BOTTOM;rA7Nh1GVcs451WfZkP8LzBANykizR6QxPf8AZo2vGy3mdGk;236;BOTTOM;KY-uA8YJkgnrFLhWBJdsL8isCCWgb94TPF3rZDBrN4bwLg;157;MIDDLE;eAytcKbKHvhGv1MR96JT8AFYPz9qi_T0k2RRVTglgUL-c-M;113;JUNGLE;yYVV36E2W0foldgs6YxHvQdUfnMcFLjCCXziXy0_ftv9WA;126;TOP;U2IyO1JAlzxSdsQ56NWo4LZ2EcytHTNWr_P86BpUiUp-ZQ;Fail;Win;28;114;5;145;-1;13;517;145;30;266;1660980176
0;517;TOP;QFepjLnjMAX4ro0vFZdUHmn-3XtobtSssoIfC-rFwUbx0w;64;JUNGLE;imNkoWKFkH6nO_Esl_Rzx_gmujvn-NT75PcrhLzR2tGMxA;145;BOTTOM;nhRmYMfeRglTqr4LruQMZwiZglLJIG579FWzVIy1KFMjl8M;350;BOTTOM;IIyUIfTwAeIma-GJcJUCMPzsNod7hf_VUJvINt_e5ydI;91;MIDDLE;ixcdrRoQnrCbYx0hSno6y0xjAULbhjxGxbp-GrwzWVrgfw;81;BOTTOM;hbU0Pi0Jie4A-xY0JAcT104NeFQOilCy4bHiNgAi_yXQ3w;518;MIDDLE;ssI6FTDAFGww2Mb8Gr1qbUyotdkV5ByeOWeiT6fpD6Vj;163;JUNGLE;T0aQ9DYS-ROyyucN4QRZ9mHnKHDj1FaEK_u5xVR0R8MbKnY;63;BOTTOM;3QUGnJWBwZdReCZ81V8oCIIV5FX_0XFfTMhlhTzd2SNArw;92;TOP;i99hCXmKNzGrvlqm6Wv8T_tU6r5umKSv5vqk8NcDizC0xWE;Fail;Win;555;84;120;157;266;35;-1;-1;30;25;1660949702
0;498;BOTTOM;UmsCUcXNmqYdaVr7-uyjQ5tdLvz2iqcPFaMIGWn-cxb4HQ;39;TOP;4KCrw15zFd_xVJOr0JZIwzBZAY4tjhr0HI8LPyd1EHOF_w;120;JUNGLE;OGClLAjUr3CgGGLh8yWDUcWSPWLnKk6SBxwlgcFFZ6BQLQ;245;MIDDLE;V7irGiAXYDe3prtkrEjpSKgAgwwCmqwoRwC2_SpFw7VH;43;BOTTOM;-lR8_BijuygQq4-TWF4tyA9lMeKebjRfZDwmqQxSIAkv5w;92;JUNGLE;3QUGnJWBwZdReCZ81V8oCIIV5FX_0XFfTMhlhTzd2SNArw;24;TOP;i99hCXmKNzGrvlqm6Wv8T_tU6r5umKSv5vqk8NcDizC0xWE;236;BOTTOM;XUtFvwc_XojLpmbhjJpuly-gIvMxztLTm-4DtJxVM-AS;201;BOTTOM;2l5-q3T-c3-q8GDfLQBt8rwBLLsTrW00ofvhwo8pJ-7X0g;55;MIDDLE;Ri95XAo17Htt_OtlSjz_SZ_PnEeOyQ3AaSM0RHZ9DS6dHR8;Fail;Win;84;81;266;59;145;114;28;5;111;84;1660924382
0;555;BOTTOM;8mdg6Qx-N_qm590B0rxvEy2x2UUvPNb1BZtIZvCLPj9Rsg;223;TOP;GzKQO-k2wRvbkoAVWlKin2v8Vyns0JVi27Lv6k6EYQOUOA;67;BOTTOM;AU8zGIl9QSoFlkmSl_yBuFLhmQYHhWxhMlsh_ZJ0Q90ghYo;517;JUNGLE;aHD8Xv4j34EHk9qC6AaYSyTdJv8Gc4-M-l4RUkr4G1b8EQ;62;MIDDLE;3hYdBg9MR9cZBUvQafaQV_CKRg3XpJ_Fb5Dd33OogYF0wA;145;BOTTOM;5VKr3goABxhodPPl9t4gQPrYS5oJemyqRxqhF17IDpVjOA;92;TOP;3QUGnJWBwZdReCZ81V8oCIIV5FX_0XFfTMhlhTzd2SNArw;40;BOTTOM;_a-k4byceyLja0IS2GB-Aq_EjXIIYjiV8Jsm2cX9v4NNAA;99;MIDDLE;tSL4aCCNB_lNjnRY6AJW9bF9HeN_up0A0iWFJZJvxok-_g;60;JUNGLE;hMOuBaJ4AzqqQSQETLV3FAQIMyvwFtHbZJ20ILdmu5V9LQ;Fail;Win;30;25;432;28;157;91;120;58;28;157;1660722893
0;99;BOTTOM;M3H7Jb1s1tcsHBq9nBBK8z2VRsSHfzGdpM2wEdV4KlwyhQ;202;BOTTOM;7Cc4LYdo-oqEnD5zkOr-Zl9uIixpoE0_6rQ1flD1CPS9MR4;150;TOP;rLNfjJQ0rNIL2p9gOjMytmvt6bSAS7DEBX4GCKbVvL1I9A;30;JUNGLE;D6jpPwpbBWdjW3OG6zDy0XZ8OL9bK8zOG7fb-ozSiLBI;127;MIDDLE;O1YKTBWmDNjEmY2EiKWA0TP4vjEn-LSfGkiqado7-gvFaA;59;JUNGLE;3QUGnJWBwZdReCZ81V8oCIIV5FX_0XFfTMhlhTzd2SNArw;266;TOP;i99hCXmKNzGrvlqm6Wv8T_tU6r5umKSv5vqk8NcDizC0xWE;67;BOTTOM;cXP0UkszQhT4b7poMwLPzV1TML4Hh4vx-RPgO-0zYgoy;40;BOTTOM;abS57X9fFQgktrWADYyw5uDXrrQ7u2zZgNMMc4vZVdp84w;105;MIDDLE;ZVA2dGfYrJzVyBU5BslvjocsxRNK_amqWZGK6XhW6EUI;Win;Fail;89;142;33;350;7;76;111;8;84;-1;1660427580
0;3;BOTTOM;abS57X9fFQgktrWADYyw5uDXrrQ7u2zZgNMMc4vZVdp84w;92;TOP;7Cc4LYdo-oqEnD5zkOr-Zl9uIixpoE0_6rQ1flD1CPS9MR4;76;JUNGLE;xI4dnX9cPrjRu0T9bTlXvTkCSZ5KFndk6827RMyJMHKpGw;81;BOTTOM;pIwRWjYNHLzDvoVNrsH78j-8WfJx_EWM41XJ0w7H92Rtkg;136;MIDDLE;wPSyY_f6KmhgvhAWYonohY7BAQ40fldSzQB-6FN-PKZ-WA;67;BOTTOM;cXP0UkszQhT4b7poMwLPzV1TML4Hh4vx-RPgO-0zYgoy;91;MIDDLE;d3teVDeZL53DRhMg6lxGR6sM28jPP4ljZzBIyIObl1rF3A;59;JUNGLE;3QUGnJWBwZdReCZ81V8oCIIV5FX_0XFfTMhlhTzd2SNArw;266;TOP;i99hCXmKNzGrvlqm6Wv8T_tU6r5umKSv5vqk8NcDizC0xWE;350;BOTTOM;jg1J-st8XEWhLehLuU9XtP3Qm8qgomTH2083tqztRh8Pk0M;Fail;Win;33;421;119;39;111;111;-1;7;84;64;1660392712
0;51;BOTTOM;rqwyoogRNwXd-rLPAmrSlBUaOyu9buH0z_gr7CCqM9zBCz8;518;BOTTOM;XjjoYVSZ6U1RH1zwnG3Fg2jjKgXXDIeYlOznQnU_lY4bdA;92;JUNGLE;3QUGnJWBwZdReCZ81V8oCIIV5FX_0XFfTMhlhTzd2SNArw;2;TOP;i99hCXmKNzGrvlqm6Wv8T_tU6r5umKSv5vqk8NcDizC0xWE;55;MIDDLE;Ri95XAo17Htt_OtlSjz_SZ_PnEeOyQ3AaSM0RHZ9DS6dHR8;13;MIDDLE;FGtUipid_4SQzNMjKrC6JuIwhpK6qd1LAndd9L4VNFXA;5;JUNGLE;V6Ds2OCg5yBNSisXcArS5WxwuMyAkUTtL6cN9TnqbKS2;350;BOTTOM;pRb3nUDBeSmhRl1tR3ZYqWqdXd-wl51OJyY7zEqA5ycd;58;TOP;ZVA2dGfYrJzVyBU5BslvjocsxRNK_amqWZGK6XhW6EUI;67;BOTTOM;ompQzfoW2byKA77PxXvQ-ZQxbw-AHkR0R_-YaCOQgTTPZw;Win;Fail;91;111;64;-1;28;517;238;266;33;119;1660368059
0;9;JUNGLE;tAe5t_dUsZGS6QjLgWoeBRbKOjeaNI2PTN74UDMCYLcgGL0;157;MIDDLE;NuncA53Y9BgEfoYRn8jK_g-3j-BQCqUbNrPlh2Qw2HqRbg;111;BOTTOM;Fg6Q9PUsos_u56RO3gSVF3NFBrwVmSgRGQGajj_pLOMHow;145;BOTTOM;LF_h_y90Pl2XBeFdVW0M9FrOY07TPCx04jPWwYfF9hUc;75;TOP;g6J-K6M-q_puiJDmVGwgoGqGN9mj0WRBrHpsB9eHYqv8vQ;92;TOP;3QUGnJWBwZdReCZ81V8oCIIV5FX_0XFfTMhlhTzd2SNArw;33;JUNGLE;2q6xBHsPZBd7_uab1QcbiPdsjU42qtXGSa1Rh0ikrBe1XQ;81;BOTTOM;XsKPttsJPHxUIbu6Bi17Xiv0izBMOsqlC_9BE5xPWYlioG8;4;MIDDLE;Sb9oZujBxyj6iHi3vbjLnfiRN6vpfck_9_HUghAEAcAYnEY;518;BOTTOM;7pISgeO166DhFAv8w2qoEWCCqmY4e37JjpLiY7OHASIeEQ;Fail;Win;121;24;91;28;25;28;58;555;266;11;1659559896
0;51;BOTTOM;Tk1DGJCEF0KwcufDCXjj_LJShwyECp2bG3inLBNQriJD4w;40;BOTTOM;lyvwQVmuTicAHwhp4fwnEtdlTZu5b10VzTBlcX4rv7BQOw;266;JUNGLE;3QUGnJWBwZdReCZ81V8oCIIV5FX_0XFfTMhlhTzd2SNArw;92;TOP;i99hCXmKNzGrvlqm6Wv8T_tU6r5umKSv5vqk8NcDizC0xWE;517;MIDDLE;0a7IGF97vW3CALrCXkoiwl7IZQ0QBpdKbp_P3MC45hcSCw;8;TOP;YnbLrgPQ_MlUfoKw2D6nkcDU4IR5MqW9NY29UFKPGhIL7w;103;MIDDLE;2e98UIiDLjht7MCgg1M10TJYeFLLkbrw5jczCYGNJPAoIw;107;JUNGLE;-BrcNhSApzyv3GJAiNZEhzrt2vvIJwLZee7CDYYZFQ1YGZA;350;BOTTOM;jg1J-st8XEWhLehLuU9XtP3Qm8qgomTH2083tqztRh8Pk0M;67;BOTTOM;AU8zGIl9QSoFlkmSl_yBuFLhmQYHhWxhMlsh_ZJ0Q90ghYo;Win;Fail;64;81;-1;119;7;91;145;111;126;157;1659526677
0;517;MIDDLE;2s1d0Tz1MOuYthdDQUogu8yPa28Qc3W_Xv_aXEgzz9KB0w;107;JUNGLE;YTpEwdveFvlMpK5R1o4WB6YSrcB5YZIA4WHCS8EbTmXmqA;63;BOTTOM;3QUGnJWBwZdReCZ81V8oCIIV5FX_0XFfTMhlhTzd2SNArw;92;TOP;i99hCXmKNzGrvlqm6Wv8T_tU6r5umKSv5vqk8NcDizC0xWE;81;BOTTOM;-jnnZXnlZrZqCfSe6i02h_1ZSElgfoDekxRK61XnJ8U8;111;BOTTOM;kYl43ShHqOh2CYrFx5F2Bejxr6C9jWsamWcPsKpqJLyjPcw;110;BOTTOM;biqtJxmJW2sBhisKvYn746_86HCWD7LklTKKzJIhFnJ37w;31;TOP;hpsf6fQbT18HeVWGG8f8OlM0w9iXyxE_y2VUyUxNc9ywoUU;11;JUNGLE;oDPPxPmIYpHcQ1pStZe0KVhYnFl0vfho7OQ92nAXoEe4hQ;143;MIDDLE;Lp8XWIgv9ihPF2xSy2BKzIE1E8OQOhZJ9e6vHkMbEyHzww;Win;Fail;39;25;236;498;145;555;25;64;121;24;1659513241
