;Player_0_Champion;Player_0_Lane;Player_0_SummonerId;Player_1_Champion;Player_1_Lane;Player_1_SummonerId;Player_2_Champion;Player_2_Lane;Player_2_SummonerId;Player_3_Champion;Player_3_Lane;Player_3_SummonerId;Player_4_Champion;Player_4_Lane;Player_4_SummonerId;Player_5_Champion;Player_5_Lane;Player_5_SummonerId;Player_6_Champion;Player_6_Lane;Player_6_SummonerId;Player_7_Champion;Player_7_Lane;Player_7_SummonerId;Player_8_Champion;Player_8_Lane;Player_8_SummonerId;Player_9_Champion;Player_9_Lane;Player_9_SummonerId;Time_0_Result;Time_1_Result;_Player_T00_Ban_Champion;_Player_T01_Ban_Champion;_Player_T02_Ban_Champion;_Player_T03_Ban_Champion;_Player_T04_Ban_Champion;_Player_T10_Ban_Champion;_Player_T11_Ban_Champion;_Player_T12_Ban_Champion;_Player_T13_Ban_Champion;_Player_T14_Ban_Champion;gameId
0;43;BOTTOM;60025;8;MIDDLE;87997;222;BOTTOM;4177875;111;JUNGLE;62511;39;TOP;15902042;2;JUNGLE;1233394;267;BOTTOM;492752;145;BOTTOM;740311;127;MIDDLE;195698;164;TOP;4455393;Fail;Win;117;142;236;7;157;163;-1;27;34;236;586738386
0;67;NONE;29645;412;NONE;1254016;34;NONE;93840;41;NONE;7107829;72;NONE;1233394;17;NONE;47992;82;NONE;63737;555;NONE;82364;157;NONE;146501;64;NONE;1495447;Fail;Win;163;236;27;39;104;163;236;48;7;145;586138891
0;421;JUNGLE;3814759;145;BOTTOM;2400929;26;BOTTOM;7491191;142;BOTTOM;68001;31;TOP;1233394;163;JUNGLE;6490141;240;TOP;1894532;157;MIDDLE;94199;497;BOTTOM;55115;236;BOTTOM;110499;Fail;Win;48;39;150;58;11;5;164;51;-1;39;585477830
0;1;MIDDLE;176483;117;TOP;11221826;236;BOTTOM;4180733;27;MIDDLE;5610765;163;JUNGLE;6490141;36;TOP;1894532;2;JUNGLE;1233394;16;BOTTOM;3732374;119;BOTTOM;212354;61;MIDDLE;94199;Win;Fail;25;164;555;12;39;145;25;5;164;62;585472748
0;236;BOTTOM;109949;163;JUNGLE;102235;7;MIDDLE;94199;497;BOTTOM;1233394;164;TOP;10483523;76;JUNGLE;6421946;22;BOTTOM;1506612;92;TOP;8511827;68;MIDDLE;372918;25;BOTTOM;3534613;Win;Fail;5;35;122;145;267;157;150;-1;8;81;585136882
0;121;MIDDLE;212367;2;JUNGLE;1233394;222;BOTTOM;144553;40;BOTTOM;212220;98;JUNGLE;100168;76;JUNGLE;14630174;236;TOP;3843676;16;BOTTOM;14902639;145;BOTTOM;106290;24;TOP;919421;Win;Fail;8;34;164;25;62;420;104;31;39;8;584567802
0;164;JUNGLE;12970770;516;TOP;33513;145;BOTTOM;63321;53;BOTTOM;188356;101;MIDDLE;112661;497;BOTTOM;1233394;142;MIDDLE;1140356;81;TOP;51342;35;JUNGLE;6445042;39;TOP;1094202;Fail;Win;12;19;9;7;105;-1;104;412;48;238;584288216
0;114;TOP;39071;53;MIDDLE;196840;64;JUNGLE;1233394;81;BOTTOM;25895;103;MIDDLE;4750914;13;MIDDLE;2273511;40;BOTTOM;3871646;2;JUNGLE;38287;164;TOP;33171;110;BOTTOM;1242018;Win;Fail;142;497;62;104;555;8;145;39;104;19;583886972
0;121;JUNGLE;61587;163;MIDDLE;42122;202;BOTTOM;142583;497;BOTTOM;1233394;516;TOP;109949;126;TOP;1414274;69;MIDDLE;146501;145;BOTTOM;143854;555;BOTTOM;4590501;24;JUNGLE;303241;Win;Fail;39;236;43;164;8;8;39;81;25;48;583606151
0;23;TOP;5271319;236;BOTTOM;109949;91;MIDDLE;2531572;2;JUNGLE;1233394;555;BOTTOM;132216;163;MIDDLE;42122;14;MIDDLE;75394;81;BOTTOM;2400929;497;BOTTOM;55115;5;JUNGLE;110499;Fail;Win;164;145;142;54;62;58;39;25;104;145;583601546
0;25;BOTTOM;60107;41;TOP;1460524;245;MIDDLE;425408;164;JUNGLE;128725;119;BOTTOM;76862;39;MIDDLE;42122;31;TOP;65363;202;BOTTOM;2400929;412;BOTTOM;3372406;72;JUNGLE;1233394;Fail;Win;64;51;81;268;104;13;145;121;498;62;583285694
0;236;NONE;106290;120;NONE;521178;4;NONE;118449;8;NONE;864722;21;NONE;14892568;25;NONE;1233394;36;NONE;12970770;222;NONE;214586;164;NONE;12220596;91;NONE;9862917;Win;Fail;33;5;48;555;39;41;145;39;104;157;582802812
