;Player_0_Champion;Player_0_Lane;Player_0_SummonerId;Player_1_Champion;Player_1_Lane;Player_1_SummonerId;Player_2_Champion;Player_2_Lane;Player_2_SummonerId;Player_3_Champion;Player_3_Lane;Player_3_SummonerId;Player_4_Champion;Player_4_Lane;Player_4_SummonerId;Player_5_Champion;Player_5_Lane;Player_5_SummonerId;Player_6_Champion;Player_6_Lane;Player_6_SummonerId;Player_7_Champion;Player_7_Lane;Player_7_SummonerId;Player_8_Champion;Player_8_Lane;Player_8_SummonerId;Player_9_Champion;Player_9_Lane;Player_9_SummonerId;Time_0_Result;Time_1_Result;_Player_T00_Ban_Champion;_Player_T01_Ban_Champion;_Player_T02_Ban_Champion;_Player_T03_Ban_Champion;_Player_T04_Ban_Champion;_Player_T10_Ban_Champion;_Player_T11_Ban_Champion;_Player_T12_Ban_Champion;_Player_T13_Ban_Champion;_Player_T14_Ban_Champion;gameId
0;117;NONE;41865371;92;NONE;52156665;143;NONE;41679874;119;NONE;27279160;5;NONE;38646934;104;NONE;28984810;164;NONE;28307643;202;NONE;29126866;157;NONE;35674379;9;NONE;48613864;Fail;Win;245;27;39;121;555;8;24;56;122;497;1981471867
0;76;JUNGLE;57694673;12;BOTTOM;50871161;41;TOP;53826633;7;MIDDLE;40170634;81;BOTTOM;29126866;92;TOP;34296788;96;BOTTOM;24734846;163;JUNGLE;31264198;16;BOTTOM;28710962;74;MIDDLE;67237036;Fail;Win;25;131;5;164;145;145;39;122;119;91;1981455033
0;110;NONE;36185015;555;NONE;23756551;238;NONE;34870972;126;NONE;21877641;28;NONE;24602552;202;NONE;21425598;2;NONE;28117164;131;NONE;29126866;432;NONE;37915705;5;NONE;70713941;Fail;Win;107;25;96;23;19;39;11;164;142;19;1978632483
0;412;BOTTOM;72173097;90;MIDDLE;43239321;107;JUNGLE;59184238;498;BOTTOM;27682983;54;JUNGLE;32277551;245;MIDDLE;29126866;36;TOP;35483267;72;JUNGLE;21445018;236;BOTTOM;21129318;555;BOTTOM;22488792;Win;Fail;8;238;157;25;24;121;117;164;497;5;1977982500
0;497;MIDDLE;29556273;107;JUNGLE;59546383;36;TOP;35483267;236;BOTTOM;21129318;555;BOTTOM;22488792;91;MIDDLE;69116222;516;TOP;72173097;53;BOTTOM;29126866;28;JUNGLE;24602552;81;BOTTOM;34707077;Win;Fail;8;5;117;39;142;104;19;9;117;164;1977968966
0;107;JUNGLE;37074782;26;BOTTOM;24287131;69;MIDDLE;43062702;81;BOTTOM;64003070;27;TOP;27571811;555;BOTTOM;29126866;36;TOP;35483267;145;JUNGLE;21772917;56;JUNGLE;56492968;238;MIDDLE;42321931;Fail;Win;8;35;142;5;104;48;119;164;39;142;1977899627
0;61;MIDDLE;32497510;122;MIDDLE;21286104;202;BOTTOM;39653179;121;JUNGLE;22538525;412;BOTTOM;24287131;81;BOTTOM;47802316;4;MIDDLE;29126866;39;JUNGLE;24744012;14;TOP;30146732;555;BOTTOM;26051432;Win;Fail;55;23;145;104;142;497;142;164;114;55;1977887841
0;9;JUNGLE;30954692;81;BOTTOM;38040775;92;TOP;62475364;245;MIDDLE;26990156;555;BOTTOM;29126866;497;BOTTOM;70895554;131;MIDDLE;60253033;67;BOTTOM;41373137;23;TOP;35473029;2;JUNGLE;34467401;Win;Fail;104;5;164;142;145;24;39;7;45;8;1977821283
0;236;BOTTOM;23770854;245;MIDDLE;29126866;497;BOTTOM;31337125;203;JUNGLE;33015585;39;TOP;65906454;31;TOP;24538556;267;BOTTOM;54973039;115;MIDDLE;31919733;81;BOTTOM;54937799;64;JUNGLE;28537478;Fail;Win;107;77;16;25;163;29;121;136;8;266;1977550852
0;7;NONE;23770854;81;NONE;29126866;141;NONE;57147850;16;NONE;31919733;58;NONE;35674379;77;NONE;43603496;555;NONE;30085498;119;NONE;68845540;497;NONE;31337125;127;NONE;33015585;Fail;Win;104;50;107;164;5;9;164;13;145;25;1977533965
