;Player_0_Champion;Player_0_Lane;Player_0_SummonerId;Player_1_Champion;Player_1_Lane;Player_1_SummonerId;Player_2_Champion;Player_2_Lane;Player_2_SummonerId;Player_3_Champion;Player_3_Lane;Player_3_SummonerId;Player_4_Champion;Player_4_Lane;Player_4_SummonerId;Player_5_Champion;Player_5_Lane;Player_5_SummonerId;Player_6_Champion;Player_6_Lane;Player_6_SummonerId;Player_7_Champion;Player_7_Lane;Player_7_SummonerId;Player_8_Champion;Player_8_Lane;Player_8_SummonerId;Player_9_Champion;Player_9_Lane;Player_9_SummonerId;Time_0_Result;Time_1_Result;_Player_T00_Ban_Champion;_Player_T01_Ban_Champion;_Player_T02_Ban_Champion;_Player_T03_Ban_Champion;_Player_T04_Ban_Champion;_Player_T10_Ban_Champion;_Player_T11_Ban_Champion;_Player_T12_Ban_Champion;_Player_T13_Ban_Champion;_Player_T14_Ban_Champion;gameId
0;27;TOP;i9aYO5Xf9qiYz9vuCo5e_oSuN1n7XXWmq1i_cYhzM0AKEcc;350;BOTTOM;fNK1-B_7potQzgnoqKWuLAnZ18egNpHRPk8LqvlzKL_p-g;81;BOTTOM;AusBmSW1jkMrtiZxiKnPm4MFZ16PIucm9ikS_8ontv4d;120;JUNGLE;LkCjmB57HcpgZDoJvOEsh6GAUMsMj5JrMWntFJCwP3XW;99;MIDDLE;LMdo26LSSkQ59ijX2C7VgU7Ks1Nz6OpCI7E2vfh1z-Y;154;JUNGLE;bXO4RWCm6AVjzBdlVkGeqRz7rCN_ydzp_COMY0L5fIBdJQ;53;BOTTOM;bw0mD0vw5n6e7zifWa1Srae6gYNHBO39DK5RpLXbeqNwIA;202;BOTTOM;6QNK0mYjsp_6lgGTZ7NPxX10ayoZFuDbM0Hlr8SjVkI;90;MIDDLE;-E_gS2bIlLOrCmcTPkpwAgla7gvQD2XwUn4RU34ivK-oBQ;92;TOP;eXK33xuvK-4yywy5_5F36F5IwwyCxCwgx1hus3TSB5aP;Win;Fail;8;412;157;67;59;32;126;266;8;119;703080389
0;111;BOTTOM;MOu0XY2Lf0H23mKDkQDuYSC4QDpDajxye5x9V4QSYxf_;69;BOTTOM;0JNe7aqGhysaXDWSBlSIPsTv9hUUhjhuTKEVc5Cundvb;113;JUNGLE;yxbh0TcYMZGjda1mEmzamsgbVq607T2JU9oWad1RJjst;41;TOP;MnhIJd8WM0autL64QTUBFjoKreZE7wiGjW5b87jOaL_j;91;MIDDLE;CIfQmlYTIYGU0JPaErcE-5usZrDftzBHOBTQgkg7hn5n;498;BOTTOM;kSAxbMFDUGoChpJNiUAgESah4k0zhEZqP4zjD7yGXVwkag;58;TOP;n-KsieGMgFA_WgGDK8MXwdtkDgFMk4gWj37Hgbs5mZLV;154;JUNGLE;bXO4RWCm6AVjzBdlVkGeqRz7rCN_ydzp_COMY0L5fIBdJQ;42;MIDDLE;cziTKgs6VNwNO9CPyOmZd6kTHfbVM1mkdtZw9qnbE66P9Q;497;BOTTOM;9jw_ZPWQxjGMWyJHi3HiXMWWJA_kSqPHr9DXBhHQB8ni;Win;Fail;120;107;266;24;421;11;45;8;120;517;702218365
0;555;BOTTOM;hAZBtIhFV4kPJkSZV03ZFzZeyp5qSlP74eTee57P03-2;75;TOP;mr5ENgn0pWc35vFv-Nk0s6wxy8oy3YCMgz717UN9vuQi;43;MIDDLE;AcOfL5gDWh55N3IXYAONQJynIiadrDIgmPOUYcFHIqilO0k;202;BOTTOM;zK4bVcUuLdJGg-HAksyJaVvRmcvNwlXBwBFKzPBTgb19yg;154;JUNGLE;bXO4RWCm6AVjzBdlVkGeqRz7rCN_ydzp_COMY0L5fIBdJQ;104;JUNGLE;1n-FOITm9pTOgspzKzzshaAzID5ZWB6Hv_AJGyOFoxT-Zg;236;BOTTOM;gIpV2SRTVCRiG7JbNSSAFloXW57g875VJHmMuXAqtibJCHQ;92;TOP;qLBdM_97Pu9cj8ePlYWSv4bUIZk8kYcY4Q0zKV1v0hlcqQ;517;MIDDLE;BMgd7v3x7NebnoHWD44dkPTC25iLFuN2_LIyDVjspf7C;432;BOTTOM;9wWS8HiHjaHw5J87kVyhQONtn6_nyBw2FDJGzyP0V4-2;Fail;Win;8;33;25;267;157;412;266;84;60;10;701984728
0;41;JUNGLE;PfU3BU6PLu1NGYVbyixiCnjJ6ZhqSWN6cNx1Y0YsWBsFEQ;517;MIDDLE;pUzAJIi44Vjvk6ZD-Et0ClXxz80VZPpQV1tEXRhdyQb7Ug;154;JUNGLE;bXO4RWCm6AVjzBdlVkGeqRz7rCN_ydzp_COMY0L5fIBdJQ;22;BOTTOM;Gw26cW5cJ5arb6-sVUu2SEBUGJJzGfSftaWZGysbp3gK-Gs;555;BOTTOM;SsMcwAyIfavqUba2UgMGaQDHEFpmaIQZcLy_Ppj4wEWO;122;MIDDLE;-aJ8JDiapUfHJMEJWMV0UmZAQFiSI31ksi5Heg18vVtWYA;60;JUNGLE;A2S4TUmTE8jOWxxCN0RKBMYAwlTny2C7yUPPzVnpIAPLzP4;497;BOTTOM;y3ms7VuVIzGdLK9eszHuJBnuXi6rvJHvs5X36eDFUfeuaA;236;BOTTOM;gIpV2SRTVCRiG7JbNSSAFloXW57g875VJHmMuXAqtibJCHQ;58;MIDDLE;1n-FOITm9pTOgspzKzzshaAzID5ZWB6Hv_AJGyOFoxT-Zg;Fail;Win;266;33;11;8;119;157;84;119;111;39;701973335
0;134;MIDDLE;kSAxbMFDUGoChpJNiUAgESah4k0zhEZqP4zjD7yGXVwkag;126;MIDDLE;51lzsdYEk-B2xG-nCb6eCghTamGAdkk-D45r2Vb7PpoDhA;254;JUNGLE;iiWSj7o5ogzRcuuWnZmtyiqDunK_KqerKUCjiB9kSHOhUg;119;MIDDLE;sAU7hbKT6UROBfwpHrDiEacJqakhMQibFkGjzOijLO8;26;MIDDLE;Px6_fuZQC50cNXFOYh2ZCY0xEiW1vSu-P2cV5H9A_Ko;555;TOP;TOnIRAIR3kPMT_tiTzPYxCIkGsfQVLc2R8b8cegfPneBJQ;18;BOTTOM;UWvP1WVIVa17cuWyHw4feyV0H8HOsSFZmCO5beMLiMX3m_8;43;BOTTOM;9nnYR7S2PUynamduFjkVqeF-HNAnp91LRAKXTPu49kjA;30;JUNGLE;hozMbJySF0z1Fxqlse335Kn-tkryor-KtSC-gZ_8JbHS;61;MIDDLE;WQHLCgM-kilHawbijetCD3VL6JgMfAr9qONqPTZYCLz6Ug;Win;Fail;15;120;25;8;266;122;38;81;111;517;703403737
0;30;JUNGLE;zmTANSE8gzz4-KQFIL5VcsXX_o5F02x5_S02NJOz9HE8dA;58;TOP;PxuONJcUKPm8xmD9G--cydrquEv-YmpJslIB0osNGLLpaQ;25;BOTTOM;syMZY_jVxW3Z1UGeTg4c7il83n5AGmGTwTbYJ5cJ9frC;145;BOTTOM;LGfDWiRf0oSXh9ktwZZ4xrjj-XbSkdNRDWT2uO75UjM7Aw;99;MIDDLE;oJlLpstxOdqgqRH96SalF_IIcvJl8QwCSAH6WpbEhOJe;517;MIDDLE;k3F6k5qk4XZAGz7NOXrEf3Fn7aFkBAzPWWdj1IQDR9blrA;15;BOTTOM;UWvP1WVIVa17cuWyHw4feyV0H8HOsSFZmCO5beMLiMX3m_8;267;BOTTOM;o_QMUd5Yuc3Z_eUyiPwavxQAjp7fRcDUynCtjKje0F33Rw;240;TOP;jwbXoZVxHdlwJM4mNsesmTbsTRUZAq3rHRdiiAGSqbgHfA;254;JUNGLE;rDGm0dwWKhdBVNc4P1Xx2iVJgOT9krsh4J0hi8n5mIgb;Fail;Win;84;122;157;24;28;120;13;33;111;238;703191522
0;145;BOTTOM;kPMu7XoUsWAkgBOsF3XpN8IIc1j_cSvMJakZv54DS20;350;BOTTOM;-KLwnI4hPK9bjzC7A1I9kDKIjQsUMgb1gDvIaKXS401RLtU;68;TOP;Tete3-_xn-g5PkMWRw_97iu0Mk_OxAgm6BbMQ-tpmQE;72;JUNGLE;amK7tHETFlDknPvnrtyxv5a19WSEODqwUXQAd3dpzUGd;127;MIDDLE;ub1nftMy10JWJt9Qa1as2nDK9KqUQMqW6cAs-H49gtT-Tg;13;MIDDLE;numHuI0cMbPuG7SYlYYiljU2ejpEKJFwFxtpBctaR98;421;JUNGLE;Dh5swJ9A9gWF7s-oyYKFkHHo-9-hQR1vK4_zimbtrp2ZqpU;85;TOP;Zi0zeb9KIruZKC-HLDluM8gY1LAH2bR07SB-qabk9LXeVQU;15;BOTTOM;UWvP1WVIVa17cuWyHw4feyV0H8HOsSFZmCO5beMLiMX3m_8;43;BOTTOM;9nnYR7S2PUynamduFjkVqeF-HNAnp91LRAKXTPu49kjA;Win;Fail;122;84;28;517;141;8;111;84;6;266;703159837
0;37;NONE;189D2oKOK5WkN3Mii2Li1tM9rPL_rcJrAp6J4le6RRhptw;157;NONE;iy2IQg7yEM4-dA0eHzEPi60mYEIixUKJhMihdhv61oFE6bo;104;NONE;vm6M3UptQUn1Vq-bRre0ZT6ogGCMUE0Z4ZLja60kf2pQ1A;161;NONE;P582UzLVOT_Hl3Leh-5hBWdaKDLJ4Qq9aKGZHvGbwkiB6WY;99;NONE;qQxFAeE9hwOF9jCeNu76Ql_ZfSxl21UPHCOC7RwHCFXSb2Y;16;NONE;UWvP1WVIVa17cuWyHw4feyV0H8HOsSFZmCO5beMLiMX3m_8;127;NONE;9nnYR7S2PUynamduFjkVqeF-HNAnp91LRAKXTPu49kjA;15;NONE;JsGrsnOpDD54ywLuhJwl5RbV1XqZuZN5Ljgp8vGZ6xd91g;60;NONE;Sp974Gxcvf-GkWb6YPGWQs8rrBfspd--GJkyoHtmM8En;13;NONE;lG1_l-rpBDaVxjxGmvzxHZhLXoh9L93SCD2uZuzhvCE;Win;Fail;24;412;111;120;39;11;266;238;8;120;703147640
0;35;JUNGLE;_UJdN4tVwQfuSJ8t6C_D3tD2woV4Bjr2X6QfMfr1Eht87g;8;MIDDLE;DaGMtu43ydMARYt69nS8plfbaaeQpOHKnRiKdMo1CwtnBg;81;BOTTOM;vRG0gKTDirJI3ZTY8G7IglUx6IFXZoqTdMR4d-ygsEhK;53;BOTTOM;hAZBtIhFV4kPJkSZV03ZFzZeyp5qSlP74eTee57P03-2;14;TOP;E4QpvCUmdYowmAF3RfGdg9YSxEy_s8A6R7vw4g6Us2zn_TA;32;JUNGLE;UWvP1WVIVa17cuWyHw4feyV0H8HOsSFZmCO5beMLiMX3m_8;134;MIDDLE;-lkttX1TlToQ6308Pbhi2FEyoLQnaPANCz_CQOxMsDxznsU;67;BOTTOM;0I8ZIyLWQxzz1VWE5Llege0lWGxaZ34-9YjVyiOOIDrV;41;TOP;PfU3BU6PLu1NGYVbyixiCnjJ6ZhqSWN6cNx1Y0YsWBsFEQ;117;JUNGLE;nwRjCWiaUrEu2sPO7l6BlPPM1S-PCoHxnsKXpCezkn1u;Win;Fail;266;84;30;15;11;114;119;33;555;350;703144766
0;236;BOTTOM;uvTcJAE5JC1TbEmnKR6AOd8WfTUWidA8P5wBzcLgDs_Eyg;161;BOTTOM;_dDYlZE4sGLTkuQuKt9J_aikYHZVsj1tCYwy58beUpJHFQ;27;JUNGLE;i9aYO5Xf9qiYz9vuCo5e_oSuN1n7XXWmq1i_cYhzM0AKEcc;69;TOP;P582UzLVOT_Hl3Leh-5hBWdaKDLJ4Qq9aKGZHvGbwkiB6WY;141;JUNGLE;xjd5l6J18koE46WV84k8rneXfrB2yOEEgChgN-L3IFBe;18;BOTTOM;UWvP1WVIVa17cuWyHw4feyV0H8HOsSFZmCO5beMLiMX3m_8;90;MIDDLE;V2A0xeY6AwESqPh4P04lyV51PBw-bByp439oPy2dkCT-;254;JUNGLE;O0WNrNOLrBMdC31iswkL0oyeji22y1exAfwTorU9dBKf;497;BOTTOM;hAZBtIhFV4kPJkSZV03ZFzZeyp5qSlP74eTee57P03-2;39;TOP;l2BsSA1vWjeI8bWDNMx7_VYK2tWKfc1t3CobYibQwHl8;Win;Fail;122;517;67;120;111;8;238;78;15;92;703118613
