;Player_0_Champion;Player_0_Lane;Player_0_SummonerId;Player_1_Champion;Player_1_Lane;Player_1_SummonerId;Player_2_Champion;Player_2_Lane;Player_2_SummonerId;Player_3_Champion;Player_3_Lane;Player_3_SummonerId;Player_4_Champion;Player_4_Lane;Player_4_SummonerId;Player_5_Champion;Player_5_Lane;Player_5_SummonerId;Player_6_Champion;Player_6_Lane;Player_6_SummonerId;Player_7_Champion;Player_7_Lane;Player_7_SummonerId;Player_8_Champion;Player_8_Lane;Player_8_SummonerId;Player_9_Champion;Player_9_Lane;Player_9_SummonerId;Time_0_Result;Time_1_Result;_Player_T00_Ban_Champion;_Player_T01_Ban_Champion;_Player_T02_Ban_Champion;_Player_T03_Ban_Champion;_Player_T04_Ban_Champion;_Player_T10_Ban_Champion;_Player_T11_Ban_Champion;_Player_T12_Ban_Champion;_Player_T13_Ban_Champion;_Player_T14_Ban_Champion;gameId
0;555;BOTTOM;4390704;119;BOTTOM;7200702;11;JUNGLE;5943935;4;MIDDLE;12510151;126;JUNGLE;11260152;13;MIDDLE;3710963;236;BOTTOM;302759;25;BOTTOM;332723;5;JUNGLE;633527;164;TOP;10071209;Win;Fail;69;104;145;24;39;163;8;142;157;266;211177300
0;25;BOTTOM;508749;266;MIDDLE;5943935;81;BOTTOM;311967;163;JUNGLE;4390704;238;MIDDLE;483618;498;BOTTOM;1970256;5;JUNGLE;11221766;497;BOTTOM;222562;131;MIDDLE;564778;41;TOP;511802;Fail;Win;104;11;39;8;13;39;119;114;104;-1;211023277
0;432;BOTTOM;631376;245;JUNGLE;945177;236;BOTTOM;5943935;122;MIDDLE;564778;104;JUNGLE;11370132;5;JUNGLE;11350138;13;MIDDLE;890259;63;JUNGLE;11690394;126;TOP;801178;6;BOTTOM;670149;Fail;Win;-1;164;555;163;-1;-1;8;39;136;11;211011312
0;99;NONE;7281092;21;NONE;5943935;20;NONE;569466;58;NONE;6141799;30;NONE;11860960;63;NONE;483862;72;NONE;460303;101;NONE;531379;516;NONE;316587;12;NONE;9611699;Fail;Win;157;122;39;35;41;145;53;24;91;142;210834920
0;40;BOTTOM;301731;13;JUNGLE;11860960;236;BOTTOM;12190942;420;TOP;8524790;164;JUNGLE;297107;9;BOTTOM;1530604;266;TOP;5943935;103;MIDDLE;233843;43;BOTTOM;444311;163;JUNGLE;443078;Win;Fail;39;53;-1;-1;35;11;145;39;122;157;210840737
0;202;BOTTOM;478475;5;JUNGLE;456280;238;MIDDLE;222562;497;BOTTOM;356125;266;TOP;5943935;516;TOP;445071;25;BOTTOM;11690394;68;MIDDLE;5321182;421;JUNGLE;7130976;81;BOTTOM;330947;Win;Fail;142;11;164;33;28;236;114;164;39;104;210609618
0;21;NONE;5943935;267;NONE;326444;104;NONE;1270780;39;NONE;3710963;24;NONE;7050167;15;NONE;456283;60;NONE;812715;58;NONE;771385;34;NONE;564778;43;NONE;481868;Win;Fail;142;96;44;41;-1;145;164;-1;81;497;209932445
0;121;NONE;399473;39;NONE;3710963;96;NONE;233822;16;NONE;5943935;27;NONE;1332520;18;NONE;11941661;7;NONE;280367;24;NONE;801178;117;NONE;6420316;555;NONE;316486;Win;Fail;-1;44;5;238;104;23;145;-1;32;25;209931518
0;13;MIDDLE;221417;15;BOTTOM;11075233;5;JUNGLE;569466;41;TOP;9420230;37;BOTTOM;369823;105;MIDDLE;632903;48;JUNGLE;7890412;266;TOP;5943935;81;BOTTOM;408703;12;BOTTOM;5381177;Fail;Win;35;25;145;28;36;39;142;8;104;145;209362047
0;145;BOTTOM;316587;25;BOTTOM;225340;122;TOP;929978;14;MIDDLE;2351692;28;JUNGLE;11001000;42;MIDDLE;557330;35;JUNGLE;240105;266;TOP;5943935;81;BOTTOM;11350131;40;BOTTOM;5895478;Fail;Win;497;121;80;5;104;50;39;121;104;8;209342672
0;145;BOTTOM;11460164;63;BOTTOM;564778;2;JUNGLE;9330908;105;MIDDLE;632903;122;TOP;5491604;8;MIDDLE;724526;202;BOTTOM;328401;164;JUNGLE;8010384;223;BOTTOM;483862;266;TOP;5943935;Win;Fail;142;84;-1;81;104;38;84;497;25;104;209280600
0;96;BOTTOM;341530;117;BOTTOM;746241;126;TOP;4480984;5;JUNGLE;714034;13;MIDDLE;6130376;81;BOTTOM;5943935;157;TOP;820884;136;MIDDLE;6570534;62;JUNGLE;443078;40;BOTTOM;590866;Fail;Win;39;25;142;8;104;39;145;41;25;105;209258682
0;498;BOTTOM;11850970;497;BOTTOM;484631;45;MIDDLE;235171;133;JUNGLE;590866;266;TOP;5943935;96;BOTTOM;341530;117;BOTTOM;746241;64;JUNGLE;440934;24;TOP;714034;245;MIDDLE;6130376;Win;Fail;104;17;25;39;142;8;40;157;25;104;209267200
