;Player_0_Champion;Player_0_Lane;Player_0_SummonerId;Player_1_Champion;Player_1_Lane;Player_1_SummonerId;Player_2_Champion;Player_2_Lane;Player_2_SummonerId;Player_3_Champion;Player_3_Lane;Player_3_SummonerId;Player_4_Champion;Player_4_Lane;Player_4_SummonerId;Player_5_Champion;Player_5_Lane;Player_5_SummonerId;Player_6_Champion;Player_6_Lane;Player_6_SummonerId;Player_7_Champion;Player_7_Lane;Player_7_SummonerId;Player_8_Champion;Player_8_Lane;Player_8_SummonerId;Player_9_Champion;Player_9_Lane;Player_9_SummonerId;Time_0_Result;Time_1_Result;_Player_T00_Ban_Champion;_Player_T01_Ban_Champion;_Player_T02_Ban_Champion;_Player_T03_Ban_Champion;_Player_T04_Ban_Champion;_Player_T10_Ban_Champion;_Player_T11_Ban_Champion;_Player_T12_Ban_Champion;_Player_T13_Ban_Champion;_Player_T14_Ban_Champion;gameId
0;5;JUNGLE;7302800;114;TOP;62511;236;BOTTOM;1279181;245;MIDDLE;47992;267;BOTTOM;164356;69;MIDDLE;1260833;81;BOTTOM;2400929;43;BOTTOM;14650144;164;TOP;2571472;163;JUNGLE;15064565;Win;Fail;142;7;12;25;145;268;157;142;39;104;586871315
0;202;BOTTOM;25977;5;JUNGLE;7302800;25;BOTTOM;77497;91;MIDDLE;10803106;98;BOTTOM;47992;150;TOP;7108046;236;BOTTOM;742499;497;BOTTOM;182669;163;JUNGLE;2633138;126;MIDDLE;71345;Win;Fail;92;8;34;43;39;104;142;145;39;36;586194953
0;67;NONE;29645;412;NONE;1254016;34;NONE;93840;41;NONE;7107829;72;NONE;1233394;17;NONE;47992;82;NONE;63737;555;NONE;82364;157;NONE;146501;64;NONE;1495447;Fail;Win;163;236;27;39;104;163;236;48;7;145;586138891
0;201;BOTTOM;77497;104;JUNGLE;209995;8;MIDDLE;146501;31;TOP;1790238;202;BOTTOM;218903;245;MIDDLE;47992;82;BOTTOM;63737;555;BOTTOM;82364;157;TOP;93840;121;JUNGLE;4022703;Win;Fail;48;39;19;164;17;7;164;5;145;236;586164648
0;20;JUNGLE;600405;41;TOP;6830141;44;BOTTOM;154489;157;MIDDLE;12962255;236;BOTTOM;2651421;81;BOTTOM;12051708;98;TOP;47992;201;BOTTOM;1569829;4;MIDDLE;14622599;104;JUNGLE;5160616;Fail;Win;5;10;39;28;8;5;145;7;119;114;585800832
0;104;JUNGLE;12051708;412;MIDDLE;84554;498;JUNGLE;2651421;90;MIDDLE;47992;58;JUNGLE;4074042;72;JUNGLE;1077394;145;BOTTOM;208738;142;MIDDLE;14622599;267;BOTTOM;154489;98;TOP;12962255;Win;Fail;39;25;28;7;516;39;236;7;516;8;585767676
0;555;NONE;14892568;429;NONE;1042870;245;NONE;47992;516;NONE;1241781;107;NONE;13572044;64;NONE;37329;117;NONE;4608578;51;NONE;1135935;69;NONE;199570;126;NONE;602287;Win;Fail;7;164;157;63;72;164;96;39;142;145;585629548
0;245;MIDDLE;47992;201;BOTTOM;29796;154;JUNGLE;12961555;236;BOTTOM;218903;58;TOP;150900;24;TOP;67690;63;BOTTOM;561466;127;MIDDLE;217586;81;BOTTOM;63321;121;JUNGLE;69840;Win;Fail;39;163;164;7;104;19;145;164;8;48;585485858
0;56;JUNGLE;3220649;236;MIDDLE;14903301;98;TOP;47992;81;BOTTOM;42820;53;BOTTOM;175842;16;BOTTOM;421304;39;MIDDLE;1504090;6;TOP;43448;15;BOTTOM;3843676;48;JUNGLE;1423839;Fail;Win;145;92;164;121;104;-1;-1;119;164;5;585482874
0;150;TOP;160849;245;MIDDLE;47992;28;JUNGLE;12980827;40;BOTTOM;7542422;145;BOTTOM;218903;133;TOP;1232230;105;MIDDLE;110830;121;JUNGLE;61587;12;BOTTOM;1077394;119;BOTTOM;4482925;Win;Fail;39;8;238;104;7;236;39;62;8;19;585434280
